3.727848567285695913e-01,5.826356990742020264e-02,1.411705381646062019e-01,1.583781143136297198e-01,2.614545739427105997e-01,4.516957683281957320e-02,2.107564595919583506e-01,3.502044613296795283e-01,1.689099221536823625e-01,5.796277341824936091e-02,4.779410642735293369e-01,5.539936171598532771e-02,3.471918298534600322e-01,2.916666852105914698e-01,5.509173813918141760e-02,2.275712191364227532e-01,7.166738192007674479e-01,4.367244143047148697e-01,3.062358166306799467e-01,3.362772153738937675e-01
1.000000000000000222e+00,1.000000000000000000e+00,5.149637992686129095e-02,3.106985832926233843e-02,3.113246332116182402e-01,1.942782796731100034e-02,2.317886974929886656e-01,6.727792488752508682e-01,0.000000000000000000e+00,1.440539823344326627e-02,4.218748878029412452e-01,1.337899741646946493e-02,4.230488634458283159e-01,2.708333505526920870e-01,1.323960482032352642e-02,3.544857294614718324e-01,1.359149774064070081e-02,5.669973671583128372e-01,2.278563446336636100e-01,4.483696066775104683e-01
1.746303148789098703e-01,5.972463368728290339e-02,1.954168388905699327e-01,3.565543071161048627e-01,1.527271843906850557e-01,2.396178592670559770e-01,2.028355045833565018e-01,2.604252409033973592e-01,1.652472391359159909e-01,2.273724228688404070e-01,5.303307701558823695e-01,2.254835978376500405e-01,4.930706960904389091e-01,1.875000119210945004e-01,2.254044077733145246e-01,4.059081756247557848e-01,2.477671471486633248e-01,2.990072927166256278e-01,5.155390659998217995e-01,4.334239130406516427e-01
1.769306967859823887e-01,4.082991400315541530e-02,2.570200482789216645e-01,2.186614557889594579e-01,6.610911858663648388e-01,2.176560404204860577e-01,3.143856477863070653e-01,4.766093545170297929e-01,2.280301544529719227e-01,8.788917591374090232e-02,5.753675348617646179e-01,8.685221771129587875e-02,3.121808467547915744e-01,8.333333863159755883e-02,8.660840299641732465e-02,4.343545613222812296e-01,1.049806881579279511e-01,6.203472430888337108e-01,2.646434458184215299e-01,2.316576086941415369e-01
1.839134341146592133e-01,8.633149710351852024e-02,1.683332917578170551e-01,4.454974759811105578e-01,1.359996496025999146e-01,3.538629029082402400e-01,2.355588902755722247e-01,4.250840924718550795e-01,1.174453373186087335e-01,1.304663341510833297e-01,6.415441176470588758e-01,1.274288443585679664e-01,3.260393432764741584e-01,2.500000158947926487e-01,1.273314515253501367e-01,5.196935848586392570e-01,1.570090626814429902e-01,5.062033224933002451e-01,3.647375899266893096e-01,1.956520909835066657e-01
2.613078679184668851e-01,5.545660839875023868e-02,1.993186419134047038e-01,1.930304510666015494e-01,2.334545563247313327e-01,1.021181026091349392e-01,1.648199992734015740e-01,1.239413659280566016e-01,1.763870039783379529e-01,1.411458248715157238e-01,3.795954760382354021e-01,1.401456763856624710e-01,6.812545800012990149e-01,2.083333465789938832e-01,1.400553685810443927e-01,3.161925179455722379e-01,1.524398556029586405e-01,3.374688311781639527e-01,4.099874074966798898e-01,7.201087785757385173e-01
2.058748451409107560e-01,6.710546249053270240e-02,2.118869767451000419e-01,3.011887314769581825e-01,2.214542118934506032e-01,4.955381825745935886e-02,1.920748105615580903e-01,2.467463894104446887e-01,1.487936261055132214e-01,7.901306775411175154e-02,5.487131230970587747e-01,7.828748833069190671e-02,7.213711914213163379e-01,2.500000158947926487e-01,7.831397242427531880e-02,4.693653640091710599e-01,9.085552722591068164e-01,6.364762753468982126e-01,4.744936687205624781e-01,6.324728260828316184e-01
2.430141955699469114e-01,9.497771497963937437e-02,8.313376571620181843e-02,3.492265103403354720e-01,3.050908281186395232e-01,3.955311183709513956e-01,2.084209498763353874e-01,4.610242572653886484e-01,1.069956046388013254e-01,8.648654503311616060e-02,5.156248878029412452e-01,8.329714943227457813e-02,8.264040962020804404e-01,2.500000158947926487e-01,8.323200521116057293e-02,4.824945986565551959e-01,1.022694569964405636e-01,5.223323547513647469e-01,7.571885992915041719e-01,7.547555177059470655e-01
2.027855610743595771e-01,6.661508214348821344e-02,3.106223905942366303e-01,2.710959127177983707e-01,1.501817408533948628e-01,6.540011063672093727e-02,1.590126227396324587e-01,1.663916785118990660e-01,1.497918719682400646e-01,1.124758330490162467e-01,5.073528289794118074e-01,1.085028549097935141e-01,3.333332888142019335e-01,4.583333624737865875e-01,1.081587232656606168e-01,4.037199921095615540e-01,1.177795168252846331e-01,5.545905707196032708e-01,4.927708699468003606e-01,3.016304347806415542e-01
1.744326011781766328e-01,7.367029465698700375e-02,2.146537252601061208e-01,3.709493567822830240e-01,7.672719354555165849e-02,1.424446810989374590e-01,1.231419743537137679e-01,2.271239278906120873e-01,1.365210781193454681e-01,1.967311660249223826e-01,6.893381230970587747e-01,1.941067280345628310e-01,5.791393424731108297e-01,4.166666613684024134e-01,1.940125936380414917e-01,3.533917712600933569e-01,2.255067780779037301e-01,5.657566723692308841e-01,5.376554979339844831e-01,3.960598655343734453e-01
