"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"265",0.0026794446,27.175,0.3359190635,91.92,6.3486,4.668,-53.5000038147,-52.2395858765,-55.6750022888,0.00868,90.32,6.3469066667,3.388,27.4062519073,31.2291679382,32.7000007629,182.81237781,0.1171709374,140,158.666666667,390,89.9,6.34648,3.08,-37.3750038147,-37.2291679382,-42.1687522888,92.26,6.3522,32.46,-53.6250038147,-53.0000012716,-70.3875030518,2.5027563633,2.6289954963,2.5683675962,-69.3327636719,"Ndnf-IRES2-dgCre",8.62924665818,36.7985280589,88.3750030517,80.906255722,83.4687538147
"268",-0.9531821967,318.255,0.988161107,847.545,7.0069383333,4.12875,-62.3437538147,-57.927087148,-61.429690361,0.20391,846.87,7.00624,3.35,4.15625,8.6250006358,4.7031251192,162.95042634,0.0376798473,140,175.125,390,846.615,7.00595,3.11875,-40.59375,-33.9375025431,-41.882815361,847.615,7.0069733333,629.48875,-62.4687538147,-58.0208346049,-70.0000019073,1.1943980683,1.1034001846,1.3103090584,-69.2242050171,"Pvalb-IRES-Cre",6.23659751596,3.14213445193,66.1328154802,66.5000038147,66.5520877838
"269",0.0024924103,22.5242682927,0.6973021845,842.91,9.686405,4.045,-57.8125038147,-58.6041679382,-62.2109413147,0.062405,842.17,9.685705,3.345,13,21.6041679382,21.0937504768,106.406368315,0.0415983871,240.000015259,242.124994914,0,841.885,9.6854116667,3.08875,-36.21875,-34.1875012716,-42.1250009537,842.925,9.6864683333,346.84125,-57.9687538147,-58.7291692098,-78.9609375,1.3269547742,1.256612005,1.3514324229,-79.319480896,"Pvalb-IRES-Cre",4.50681008926,44.3965587252,83.3046917915,70.8125038147,80.2083358764
"271",0.0720733276,95.882,0.1913043478,92.38,1.0024933333,4.768,-47.5000038147,-49.2916692098,-50.9187522888,0.03456,89.92,1.0005333333,3.252,39.2187538147,39.5208333333,37.3312522888,197.656199336,0.0450279005,70,24.9999993642,360,89.44,1.00002,2.852,-35.8437538147,-40.6666666667,-43.8437538147,108.16,1.0330066667,52.296,-53.9687538147,-57.1562525431,-60.8000030518,3.0205568054,2.9253809378,2.8052644276,-59.7773742676,"Chrna2-Cre_OE25",19.5013715902,10.4294862435,88.2500045776,86.7187576294,88.8125025431
"274",0.0032075613,18.2135185185,0.7396008892,31.48,5.1876266667,4.527,-62.59375,-61.0729179382,-66.0750015259,0.01245,30.26,5.1860583333,3.303,22.4375,15.59375,29.6875,219.218745828,0.0653395057,110,129.624997457,400,29.85,5.185535,2.957,-33.3750038147,-27.40625,-41.79375,31.61,5.1878533333,336.476,-62.8125,-61.302087148,-75.8125015259,1.4712333598,1.1400686735,1.8010997643,-74.1142349243,"Sst-IRES-Cre",11.3302379491,54.9042733827,95.7625015259,85.03125,76.6666679382
"277",0.028414687,58.0909375,0.2324999967,73.015,1.1137325,5.207,-51.59375,-51.6250038147,-57.6187522888,0.016375,71.335,1.1121575,3.241,22.28125,29.8750009537,21.0437503815,357.142865658,0.0710114762,29.9999980927,27.75,312,70.835,1.11166,2.816,-37.0312538147,-35.7812519073,-36.0937515259,96.37,1.14965,46.175,-51.9375,-52.9375,-61.0812507629,2.4432934881,2.5519149186,2.2982044247,-59.3971290588,"Gad2-IRES-Cre",88.6743577429,17.2143890775,78.6625026703,73.875,81.5000047684
"278",0.0148176212,108.524444444,1.1752731289,116.96,8.79439,4.115,-61.5937538147,-59.3593769073,-61.6328134537,0.01648,116.26,8.79367,3.38,14.3437509537,19.7343759537,20.3750004768,114.374995232,0.0562333465,200,219.874992371,520,115.94,8.79335,3.1,-40.7187538147,-38.9375019073,-48.7031259537,117.06,8.79443,826.905,-61.7187538147,-59.453125,-78.1250019073,1.2076858266,1.3228008461,1.4647669432,-77.639793396,"Pvalb-IRES-Cre",8.3099082329,9.2145138832,82.0078139305,75.9375047684,79.093752861
"279",0.028792683,45.1392857143,0.4800271739,124.04,1.936155,4.386,-52.40625,-50.3333358765,-55.4687515259,0.03709,122.755,1.9347683333,3.112,15.1250009537,20.7708339691,19.6562511444,422.031313181,0.0748344138,50,48.375,600,122.305,1.9342633333,2.723,-39.4375038147,-38.3750025431,-36.8437522888,124.06,1.9362183333,622.853,-52.4687538147,-50.4062538147,-67.3125045776,1.8053073255,1.9410006296,1.747028077,-66.7581329346,"Sst-IRES-Cre",45.8889408237,22.1536513965,75.1250026703,67.5312509537,71.1041698456
"280",0.0874282068,7.835,1.190481809,10.89,16.4903125,3.65,-65.15625,-58.0468769073,-65.3187530518,0.006185,10.4,16.4896275,3.18,11.78125,3.8281252384,21.5875003815,91.7188674212,0.0427062027,320,412.25,570,10.145,16.4893075,2.973,-34.9687538147,-31.2187509537,-46.2187515259,10.895,16.4904,632.679,-65.28125,-58.1250019073,-74.0625,1.0086968893,0.8880788521,1.2151845334,-72.9193115234,"Pvalb-IRES-Cre",6.28592962619,127.632418634,86.9062534333,76.9375,61.8750021457
"281",0.0496941837,44.0027272727,0.3119970128,194.38,2.8815266667,4.332,-56.875,-52.958337148,-56.4375022888,0.02326,193.22,2.8803533333,3.336,40.4375,43.3020846049,41.6750007629,231.562420726,0.0236294623,59.9999961853,72.0833333333,499.999969482,192.84,2.8799533333,3.008,-47.0937538147,-43.0208358765,-45.3687515259,671.32,2.8815533333,586.36,-57.0937538147,-53.0729192098,-71.5125045776,2.9941704274,3.0367915097,2.8815340149,-71.2807159424,"Vip-IRES-Cre",21.6701466051,22.7258640993,98.1125030517,97.3125,96.2604217529
"282",0.0083101744,40.6706521739,0.555,135.185,3.1384466667,4.465,-51.1562538147,-50.5208358765,-55.2656288147,0.03868,134.185,3.1373066667,3.405,7.8125,7.3229169846,9.5000004768,242.1875,0.190551132,70,78.4583333333,0,133.855,3.1369666667,3.1525,-33.9375038147,-33.8333346049,-32.0000019073,135.28,3.14836,160.2575,-51.28125,-51.520837148,-73.4218826294,1.539658809,1.5403400673,1.4910164839,-72.1569137573,"Sst-IRES-Cre",17.1111665266,24.5877542294,64.7656292915,58.9687538147,57.8437528611
"285",0.0356742415,34.7965384615,0.5755319271,84.79,1.7395366667,4.87,-50.8125,-48.9895858765,-52.5234394073,0.017055,83.32,1.7377766667,3.57,21.1875019073,15.3750006358,21.4296889305,344.687491655,0.0512895882,30.0000019073,43.4583320618,230,82.895,1.73728,3.21875,-37.8437538147,-34.6770846049,-39.8125009537,97.58,1.7479416667,520.01375,-51.5000038147,-50.8854192098,-63.679690361,2.3298410809,2.0362405381,2.3201498741,-62.6112518311,"Htr3a-Cre_NO152",20.1737493109,28.7384907871,73.9531283378,72.0000019073,64.3645865123
"286",0.0240650778,29.9925,0.5245535714,51.92,1.48259,4.2133333,-61.5937538147,-60.4843788147,-59.895837148,0.02184,50.94,1.48162,3.3,29.4062519073,33.7031288147,33.8125025431,230.468943715,0.0809965506,50,36.9999990463,499.999969482,50.56,1.48117,2.9666667,-44.4375,-51.1562519073,-42.8645846049,52,1.48268,545.66,-61.65625,-60.5937519073,-72.4791692098,1.9454791285,1.991970474,2.032039695,-71.9615402222,"Chrna2-Cre_OE25",18.1274680274,33.3416687505,93.7083396911,91.000005722,94.1875076294
"288",-7.72783694761e-05,10.1684536082,1.257439807,8.34,6.0198733333,4.1575,-56.625,-53.0937512716,-57.2343773842,0.00494,7.4,6.0188466667,3.145,16.5625019073,15.1666676203,15.5898444653,174.375116825,0.0130160386,160,150.458333333,340,7.02,6.0184133333,2.78,-45.8437538147,-30.1770846049,-46.0703139305,8.42,6.0202,646.695,-56.6875038147,-53.4791679382,-66.7929697037,1.5080636664,1.2632586038,1.4856222126,-65.881477356,"Nkx2-1-CreERT2",14.2476171262,98.3433704407,72.8242218495,73.1875019073,68.2604188919
"291",0.0245779787,39.4589583333,0.5445054945,66.75,1.9972116667,3.91375,-58.0937538147,-58.7812525431,-59.7500038147,0.02671,66.07,1.9964616667,3.22625,35.34375,34.4270833333,34.320315361,150.000005961,0.2544799149,50,49.875,419.999969482,65.745,1.9961166667,2.9325,-37.3125,-36,-42.0625009537,66.75,1.9972483333,219.08375,-58.0937538147,-58.9166704814,-70.0546951294,1.3594740612,1.3218136075,1.4283511002,-69.600730896,"Sst-IRES-Cre",16.5441979074,25.3427876011,94.0703191757,93.4375038147,93.2083358764
"293",0.0880591216,80.4063636364,0.3530275414,53.045,4.0741183333,4.517,-59.1250038147,-57.2187525431,-59.0937507629,0.013745,52.195,4.07322,3.631,36.59375,37.9895858765,40.3625007629,262.890517712,0.0778369457,80,101.83333079,340,51.845,4.07283,3.288,-45.3437538147,-42.6770858765,-48.5062538147,53.065,4.074165,697.196,-59.2500038147,-57.3541692098,-74.15,2.0883225542,1.9591041744,2.1209102208,-73.1615219116,"Sst-IRES-Cre",17.1776302452,12.4368265741,99.4562515258,95.7187538147,95.2083384196
"301",1,34.04,0.0241545894,73.1,3.2715316667,4.625,-56.125,-53.9791679382,-58.0375022888,0.019835,71.995,3.270415,3.568,26,19.520834287,28.1875003815,216.406241059,0.0282236841,70,81.75,469.999969482,71.54,3.2698516667,3.17,-43.375,-35.28125,-46.7250007629,73.115,3.2715833333,619.1,-56.2500038147,-54.0729179382,-65.1875,1.7104026548,1.2868974961,1.7755238402,-64.6214904785,"Sst-IRES-Cre",31.5041355464,29.3772032902,86.2250026703,82.125,73.5000022252
"302",0.2112825098,68.4422222222,0.1326801153,141.78,0.5563466667,4.96,-52.7812538147,-56.2708358765,-57.3750019073,0.01898,140.5,0.5551,3.84,22.7812519073,27.5520839691,27.3906259537,570.625126362,0.0364815034,10,13.875,200,140.02,0.5546,3.41,-41.3125,-44.645837148,-47.140625,141.86,0.5564533333,449.9,-52.875,-56.4062525431,-61.3593769073,1.8769811764,1.9047810463,1.9287412534,-60.1255912781,"Chrna2-Cre_OE25",50.4095146905,14.6108639891,84.765627861,75.562505722,83.8229198456
"304",0.3898090181,126.19,0.1472222222,146.98,3.64291,5.43,-45.9062538147,-46.0625,-51.9270865122,0.0499,144.16,3.64072,3.58,38.03125,40.2968769073,39.9427102407,247.209787369,0.1305550337,90,91.0624961853,850,143.6,3.64012,3.11,-33.8125,-33.328125,-44.1145846049,193.02,3.67366,738.29,-54.9375038147,-53.7500019073,-77.0104204814,2.9704548983,2.7977287138,3.0714128111,-75.7673873901,"Chrna2-Cre_OE25",34.4632411319,7.92455820588,91.8697967529,83.9375038147,86.3593769073
"305",0.0006425881,12.5075,1.1567885117,252.425,10.743725,3.35,-55.6875038147,-52.390625,-57.5468769073,0.01187,251.71,10.7430225,2.8125,14.8437509537,19.0000019073,27.5468759537,65.6249970198,0.0965977758,290,268.5625,270,251.39,10.7427075,2.5725,-31.7812519073,-29.1875009537,-44.046875,252.54,10.7438075,270.815,-55.875,-52.5156269073,-69.1093788147,1.1626183569,1.1971554892,1.3691713595,-72.0429763794,"Pvalb-IRES-Cre",4.12168918959,79.9520287827,85.093752861,70.5312547684,71.3906269073
"306",0.0067134887,49.5721052632,0.30039685,101.63,4.4659716667,4.88125,-50.8125,-52.2916679382,-53.570315361,0.01954,98.575,4.46148,3.4075,20.2812519073,23.791668574,29.7031264305,213.281169534,0.0271111634,110,111.541656494,509.999969482,98.1,4.4610183333,3.10625,-35.6875038147,-35.1770833333,-40.3906259537,110.39,4.4744116667,223.85125,-54.5937538147,-55.4583358765,-73.5781269073,3.6213384901,4.1638391829,2.8573581664,-72.3847427368,"Htr3a-Cre_NO152",13.1994924271,20.1726352894,83.2734417915,71.0937519073,76.0833365122
"313",0.0014619909,13.2865753425,0.6928571211,88.01,7.2413683333,5.415,-54.125,-56.0833358765,-62.9375,0.021245,86.795,7.240235,3.645,4.7500004768,9.2291666667,5.375,137.50000298,0.0252450556,210,181,0,86.435,7.2398666667,3.355,-27.65625,-29.1250006358,-44.9375038147,88.025,7.24145,929.235,-54.21875,-56.2083346049,-76.96875,1.3279436626,1.288163475,1.6523301883,-76.2554244995,"Pvalb-IRES-Cre",7.59910990981,75.2639392938,68.3125,58.8750004768,65.3125025432
"314",0.0954127717,49.6258333333,0.2681891121,73.885,7.9155733333,4.539,-54.15625,-51.7291704814,-58.5750022888,0.02946,72.66,7.9128666667,3.361,27.5625,29.6250019073,29.2437515259,139.374956489,0.0474112146,150,197.833333333,730,72.345,7.91251,3.068,-37.09375,-36.34375,-44.4187530518,74.055,7.920745,297.778,-54.40625,-54.3750038147,-74.2937545776,2.5558294504,3.7189258912,2.2473212048,-72.1893692017,"Htr3a-Cre_NO152",14.6089732118,20.1507951168,87.8187538147,81.71875,81.3541723887
"318",1,1000,0.7431167818,50.465,13.038325,4.535,-56.6562538147,-59.5729179382,-61.0104204814,0.221915,49.825,13.0377366667,3.295,-1.5937501192,10.8229173024,6.3125001589,67.1875029802,0.0331256613,390,325.916666667,213.333333333,49.585,13.0374733333,3.08,-38.125,-38.9375038147,-45.7083346049,50.475,13.0383616667,354.6816667,-56.71875,-59.6875038147,-71,1.2940832699,1.192560411,1.4009520607,-71.3748321533,"Pvalb-IRES-Cre",6.03517685093,1,67.3229206403,55.0625036955,70.3958352406
"322",0.005342524,15.3210714286,1.0516732283,631.235,22.34902,3.738,-66.8437576294,-65.7187525431,-69.1937530518,0.13388,630.615,22.3484566667,3.214,7.1562504768,18.9791673024,25.7750011444,36.562461406,0.0477078333,620,558.708333333,498,630.275,22.348165,2.966,-35.1250038147,-37.6770858765,-50.1875022888,631.26,22.349045,347.656,-66.9687576294,-65.8020884196,-76.8062515259,0.8627261095,1.1019941292,1.1619352186,-77.0860366821,"Pvalb-IRES-Cre",4.5911780595,65.2695867035,94.9687541962,74.0000081062,84.6979198455
"325",-0.0252933361,94.7677777778,0.1703118671,469.34,12.4180416667,8.951,-54.9062538147,-55.2395846049,-68.7312515259,0.090435,464.66,12.412845,3.318,19.90625,23.0416673024,22.7000003815,61.5624599159,0.0321450122,350,310.291666667,1140,464.18,12.4123783333,2.966,-35.8437538147,-35.8541692098,-45.0812507629,473.45,12.422365,380.833,-56.46875,-57.3229166667,-81.6125015259,3.6941299389,3.879247627,2.1202070549,-80.8448028564,"Htr3a-Cre_NO152",6.89857550871,10.5521098357,91.4312519074,74.8125038147,78.2812519073
"327",0.0012694225,12.0556896552,0.2548013245,168.4,21.6326566667,4.6,-59.1562538147,-56.9791679382,-63.8437515259,0.299605,167.535,21.631585,3.416,6.5,8.8437504768,12.8000003815,51.5625067055,0.0474356599,590,540.791666667,0,167.2,21.63123,3.118,-36.59375,-31.3020852407,-46.8187515259,168.475,21.6329,244.444,-59.2812538147,-57.1979192098,-80.9812515259,1.2252845655,1.2272474085,1.4204635159,-80.152633667,"Pvalb-IRES-Cre",6.26270143714,82.9483860816,76.6437519074,65.6562538147,65.822918415
"328",0.2641601555,19.89,0.1625,51.86,1.6212733333,4.64,-60.1562538147,-58.3750038147,-59.6979179382,0.0227,50.78,1.6201666667,3.6333333,30.5937519073,32.1041666667,28.9895846049,345.132231712,0.1095933169,50,40.5,0,50.26,1.61964,3.1266667,-43.8125038147,-39.3958333333,-46.1875025431,51.88,1.6213,4.6866667,-60.1875038147,-58.4166679382,-59.7812538147,1.5008909647,1.4780456159,1.4655609127,-75.5577392578,"Sst-IRES-Cre",28.6848842198,50.2765208648,88.6875025431,90.750005722,90.4791704814
"330",0.1967987843,124.356428571,0.2997109989,67.185,4.49869,4.659,-58.78125,-59.3125038147,-61.9687530518,0.030545,66.035,4.4974766667,3.472,35.0625038147,35.9375038147,36.2562515259,178.281292319,0.0684260651,110,112.41666921,0,65.62,4.4970266667,3.097,-44.4062538147,-43.9270846049,-43.3250015259,67.22,4.4987783333,520.459,-58.9375,-59.4479192098,-73.6375030518,2.164585005,2.0204231487,2.1384345354,-73.3044967651,"Sst-IRES-Cre",19.1801447098,8.0414017312,98.2250045777,93.8437538147,95.2500076294
"331",0.3694243244,234.183333333,0.0622340431,203.63,1.3877933333,4.39,-64.96875,-60.9583346049,-63.2812538147,0.03249,202.97,1.3871466667,3.775,25.9375019073,37.9375025431,33.90625,328.906267881,0.0241032355,30.0000019073,34.625,0,202.665,1.386845,3.495,-56.15625,-48.6145846049,-56,203.655,1.3878133333,875.235,-65.0937576294,-61.0520858765,-76.375,1.5295348267,1.5537261896,1.5111116856,-76.1264419556,"Sst-IRES-Cre",33.6563817662,4.27015870757,97.1875038147,90.9062519073,98.895837148
"332",0.0047253175,12.5802702703,0.8449811395,754.1,19.7613533333,4.004,-60.1250038147,-60.1770858765,-66.00625,0.06082,753.42,19.7606533333,3.42,14.7187509537,18.7604173024,29.1500007629,55.156249553,0.0342279412,520,494.000010173,0,753.08,19.76032,3.124,-39,-37.2083346049,-52.4062538147,754.16,19.76138,535.728,-60.2812538147,-60.25,-81.5937530518,1.2828178464,1.2065914515,1.2821422778,-81.5586090088,"Pvalb-IRES-Cre",4.9903507612,79.4895481984,95.1562507629,74.8437547684,78.9375031789
"335",1,28.395,0.0349025995,28.19,7.3270083333,4.2766667,-51.7812538147,-50.4687538147,-56.0520852407,0.014615,27.305,7.32595,3.3233333,27.125,26.3020846049,31.7500012716,108.906254172,0.1131721362,150,183.166666667,410,27.01,7.3255933333,3.0441667,-39.71875,-36.6458346049,-48.9531275431,28.29,7.32708,537.9033333,-51.9375,-50.5520846049,-72.2447967529,2.2257820685,2.0516232975,2.5279192467,-71.0980224609,"Htr3a-Cre_NO152",9.77500753308,35.2174678641,87.8020865123,78.9062538147,76.7708384196
"339",-0.0007069445,44.6777272727,0.9227953376,429.305,8.646005,4.2058333,-54.0625,-52.6354166667,-58.2500006358,0.012065,428.38,8.6451166667,3.3416667,8,15.1562503179,16.1041668256,147.812500596,0.0348414592,190,216.083333333,71.6666666667,428.04,8.644765,3.0633333,-33.1250038147,-29.4895833333,-39.7760423024,429.495,8.6460966667,342.4291667,-54.25,-52.7708333333,-71.3541704814,1.2870279186,1.2536004509,1.4674426312,-70.9617233276,"Pvalb-IRES-Cre",7.17116970167,22.3825172193,74.3541674614,62.0625,67.7916669846
"340",-0.0243319202,71.3454545455,0.174385243,956.9,6.254,4.728,-52.5000038147,-55.5312519073,-51.9687515259,0.17346,952.9,6.2496,3.392,36.78125,36.1093769073,42.0250022888,145.468786359,0.0182432402,190,156.25,780,952.5,6.24921,3.064,-28.4062519073,-31.4843759537,-38.4875007629,961.16,6.2596,305.46,-55.6250038147,-58.8906269073,-74.8812545776,4.0604983058,3.8756668877,2.8208449982,-73.6837921143,"Nkx2-1-CreERT2",9.95093132942,14.0163098879,93.9937538147,89.2812538147,91.6406288146
"342",0.0170178347,53.6713888889,0.4246666667,95.755,2.0963333333,4.2778571,-62.1875,-56.7916704814,-62.7678587777,0.02126,94.745,2.0953366667,3.32,34.125,35.03125,38.6205368042,169.062495232,0.0413484052,90,52.375,450,94.295,2.0949066667,2.9385714,-42.09375,-39.2708333333,-44.7678576878,95.87,2.102185,348.3335714,-62.28125,-56.8854179382,-64.4464285714,1.7171698456,1.8782943973,1.8994222723,-64.2588348389,"Sst-IRES-Cre",25.511196222,18.6319009197,101.388395582,96.3125,91.8229204814
"343",0.0043230549,88.42,0.1644911553,358.4,3.9817933333,5.204,-49.9062538147,-49.3229192098,-56.4062538147,0.00798,356.86,3.98022,3.532,36.9375,39.7812512716,38.1250015259,186.562418938,0.0656694323,110,99.5,249.999984741,356.4,3.9797533333,3.14,-40.9687538147,-41.7708358765,-48.3062515259,358.4,3.98196,603.268,-49.9062538147,-49.5104166667,-70.89375,2.9084602245,3.0575043063,3.103612626,-70.5390701294,"Chat-IRES-Cre-neo",12.7284228906,11.3096584483,94.5312553406,86.8437538147,89.1041704814
"347",0.0743123738,14.21,0.7265624932,20.22,11.4125016667,4.427,-57.2187538147,-52.3958346049,-58.7312515259,0.00983,19.29,11.4113333333,3.353,12.2500009537,7.5625,16.6125011444,118.437498808,0.0252852868,230,285.291656494,560,18.97,11.41092,3.056,-34.875,-29.0104179382,-42.4562530518,20.285,11.4125616667,609.64,-57.34375,-52.5104204814,-74.5687545776,1.4888355953,1.2860142728,1.6967333406,-74.4163742065,"Pvalb-IRES-Cre",6.36040935008,70.3729767769,75.3437526703,69.4687547684,59.9583346049
"348",0.0013457593,20.4914444444,0.9037947945,819.055,14.5994016667,3.969,-62.375,-60.7291679382,-65.5062545776,0.07127,818.28,14.59867,3.333,8.1250009537,19.2187519073,26.6750015259,71.8751177192,0.0232932921,390,364.958312988,880,817.93,14.5983483333,3.065,-34.7500038147,-34.8750038147,-48.7375022888,819.08,14.59947,635.788,-62.5,-60.8437525431,-82.0562530518,1.0558179919,1.2207710894,1.3162588242,-80.8073272705,"Pvalb-IRES-Cre",5.57368465217,48.8008545573,92.1812561035,70.5000009537,79.9479198455
"351",0.0544789975,164.649,0.0344696971,137.125,1.0466,4.6233333,-58.8750038147,-58.0312512716,-61.5416692098,0.04545,135.575,1.045065,3.3166667,36.75,40.0416692098,32.6250025431,485.000014305,0.0322718136,30.0000019073,26.1250006358,279.999979655,135.115,1.0445983333,2.955,-37.34375,-36.1666679382,-41.6354192098,137.17,1.0467466667,565.8733333,-58.9375,-58.208337148,-68.1041692098,2.4573927571,2.473793532,2.3563466262,-67.0113220215,"Sst-IRES-Cre",74.8987312732,6.07352610705,94.1666717529,95.6250038147,98.0729204814
"355",-0.014975288,59.9146666667,0.1848214298,527.145,6.0411383333,7.766,-54.2812538147,-54.0312512716,-61.0687515259,0.053835,521.885,6.0361333333,3.404,14.3125009537,21.4270846049,25.9937507629,143.437504768,0.0068384102,170,150.91666158,540,521.405,6.0357,3.079,-34.5625038147,-32.8229204814,-40.4937522888,532.175,6.046065,52.463,-56.2812538147,-56.5520858765,-69.6875045776,2.9613584289,2.9488596574,2.0411963776,-69.0822906494,"Htr3a-Cre_NO152",9.1886400175,16.6904041303,87.0625022888,68.5937547684,75.4583358765
"362",0.0276099684,58.398125,0.4337053571,13.595,1.1261716667,6.11125,-65.28125,-64.8020858765,-63.6484394073,0.005575,11.82,1.124465,4.2175,22.8750019073,23.4895846049,18.7890634537,124.843791127,0.0197232552,50,28.0833346049,0,11.14,1.1238333333,3.6025,-51.9062538147,-50.5520858765,-52.2109384537,13.76,1.12633,6.3125,-65.3125076294,-64.9479166667,-63.820318222,2.0675654596,2.109309026,2.1207018955,-57.7684516907,"Sst-IRES-Cre",19.4956159809,17.123837452,82.437502861,88.1562519073,88.2916704814
"365",0.0131544278,19.8426530612,0.6024961598,50.985,2.1067416667,4.246,-53.9687538147,-51.1458358765,-54.2250015259,0.01073,49.505,2.10493,2.987,28.8437519073,37.1250012716,30.9687515259,315.937489271,0.0728969127,40,52.6249987284,260,49.12,2.1045183333,2.671,-45.375,-40.0833346049,-45.3375022888,51.24,2.1186366667,831.05,-54.15625,-52.7395858765,-73.0500015259,2.8319519289,3.1655305534,2.7905485666,-72.3513641357,"Htr3a-Cre_NO152",10.8556473126,50.396486645,85.1937530518,82.812505722,88.2708371481
"369",0.0021861378,17.3022222222,0.8085814859,92.66,8.1254,4.292,-55.90625,-49.8750019073,-60.1687522888,0.04548,91.54,8.12387,3.396,17.3750019073,4.328125,29.5937515259,136.875107884,0.0122328987,150,203.124992371,509.999969482,91.12,8.12324,3.04,-39.09375,-30.7812509537,-44.2750022888,92.8,8.12547,771.876,-55.9687538147,-49.9531288147,-75.3562530518,1.4866738746,0.8621515315,1.5779364428,-74.8419723511,"Nkx2-1-CreERT2",7.77407223269,57.7960441819,89.7625038147,73.2812519073,54.2031269073
"370",0.0066182294,23.8347560976,1.0343920145,29.06,7.8578583333,4.09,-62.71875,-61.3645833333,-65.109375,0.01005,28.34,7.8570716667,3.3625,22.125,21.4270833333,24.6093759537,115.000002086,0.0793210864,170,196.458333333,0,28.025,7.8567216667,3.0675,-39.09375,-35.25,-48.140625,29.095,7.8578866667,670.0275,-62.8437538147,-61.4895846049,-72.1406288147,1.2942858405,1.2519630978,1.4172285836,-71.0717086792,"Pvalb-IRES-Cre",8.41077145937,41.9555373634,89.7187509537,84.84375,82.7916666666
"374",0.0058944724,20.5372093023,0.7556397977,185.58,11.5086133333,4.18,-54.40625,-55.3125012716,-58.7562530518,0.07264,184.8,11.50776,3.376,23.3125019073,21.8750006358,28.1437515259,95.3126102686,0.0731262863,320,287.666666667,690,184.44,11.5074,3.06,-32.1875038147,-32.3958339691,-43.7250022888,185.62,11.5086533333,441.616,-54.5000038147,-55.3541692098,-73.5375015259,1.3748661532,1.3648470859,1.478389622,-72.6440582275,"Nkx2-1-CreERT2",6.58957217026,48.6921073492,86.9000045777,77.7187519073,77.1875019074
"377",1,1000,0.9594086251,9.13,11.1717225,4.558,-70.6562576294,-59.0468788147,-70.9125015259,0.00619,8.2,11.1702575,3.535,25.0312519073,-1.8281249404,21.3437503815,119.375117123,0.0237862524,249.999984741,279.25,390,7.795,11.16965,3.174,-47.53125,-31.21875,-49.5312515259,9.185,11.171865,4.678,-70.78125,-59.1562519073,-71.06875,1.4557154889,0.777962546,1.5139737471,-69.7741775513,"Sst-IRES-Cre",9.61065836399,1,92.2562519074,95.6875095367,57.2187538743
"378",0.0039475974,48.35625,0.2471428104,82.45,8.9634916667,9.34,-46.25,-50.1979166667,-61.4062522888,0.024985,77.66,8.9578216667,3.323,17.65625,24.1458339691,22.3250007629,105.156250298,0.023033727,249.999984741,223.958333333,820,77.235,8.9574066667,3.005,-27.9062519073,-28.0104179382,-33.4250015259,86.35,8.9671266667,229.051,-48.1562538147,-52.0312525431,-72.1125,3.0051834276,3.4526401379,2.2963894666,-72.0595779419,"Htr3a-Cre_NO152",6.65008540248,20.6798500711,83.7312530517,63.90625,74.3437506358
"382",-0.040384345,82.09,0.1959383754,854.96,3.34856,5.2033333,-58.8750038147,-59.4166704814,-61.3072954814,0.11906,851.94,3.3454,3.61,27.3125,29.3958339691,33.1093762716,219.062536955,0.0861993805,90,83.625,370,851.46,3.3449,3.23,-38.1875,-42.5416692098,-43.7083346049,859.68,3.35402,16.36,-62.3437538147,-63.3333358765,-70.4895858765,3.0788398709,2.9525665255,2.5864924015,-68.8199691772,"Nkx2-1-CreERT2",14.4204689243,12.1817517359,94.416671753,86.1875038147,88.8125044505
"386",0.0415799607,9.3075,0.0310874704,51.4,8.4989616667,4.598,-55.2500038147,-47.4687512716,-57.6562522888,0.013505,50.2,8.49675,3.549,15.0000009537,-1.5520833731,26.1375007629,276.250004768,0.2103002965,40,212.416671753,0,49.845,8.496055,3.245,-38.9687538147,-36.3437512716,-44.5250022888,51.515,8.4995183333,446.261,-55.4687538147,-47.7083358765,-71.2,2.1533795493,1.8343996597,2.2616733072,-70.5262680054,"Htr3a-Cre_NO152",14.8540961378,107.440236369,83.7937530517,70.2500047684,45.9166678985
