"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"500",0.1436420944,90.0285714286,0.2123417656,89.095,3.4797466667,5.845,-53.59375,-54.0208358765,-59.007815361,0.02079,85.695,3.4760116667,3.395,28.2812519073,34.0729166667,34.1171894073,146.874994039,0.0278807431,209.999984741,86.9166666667,390,85.14,3.4754933333,2.9775,-39.0625,-37.1979192098,-51.5468788147,103.46,3.5050716667,546.54875,-57.2812538147,-60.5833358765,-83.976568222,3.5836123272,3.7531006359,4.2220604568,-82.7248153687,"Rorb-IRES2-Cre",16.9137772983,11.1075848937,93.1250047683,81.8750019073,88.0937525432
"502",0.1516286673,99.434,0.1270293694,178.11,2.260455,5.289,-48.90625,-46.6562525431,-53.075,0.03375,174.97,2.257815,3.092,45.875,48.1770858765,47.5125038147,244.375005364,0.0143414671,70,56.4583333333,590,174.545,2.2574,2.74,-38.3125038147,-36.1979179382,-46.3125038147,205.065,2.2859716667,554.607,-56,-53.4895858765,-72.0875045776,3.7217534746,3.8200330607,3.9517965681,-70.5972824097,"Scnn1a-Tg3-Cre",25.693978805,10.0569221795,100.587503815,94.78125,94.8333384196
"505",1,1000,0.1126488154,109.245,3.18505,4.794,-50.0312538147,-50.9166692098,-53.1187515259,0.04828,107.16,3.1833333333,3.359,42.4375,44.8541679382,45.6250022888,197.812452912,0.0260047987,110,79.5833333333,690,106.76,3.1829483333,3.021,-37.9375,-35.5,-48.0500007629,486.64,3.2044066667,698.274,-53.9375038147,-55.96875,-75.775,3.2932411812,3.1755587375,3.6069302959,-75.0118560791,"Nr5a1-Cre",29.1357366417,1,98.7437538147,92.4687538147,95.770837148
"509",0.0273401063,54.8355882353,0.3026515066,68.855,3.1109366667,4.8525,-44.25,-43.1979192098,-51.0156288147,0.034195,67.045,3.108825,3.4025,38.0625,42.3437512716,43.3437509537,171.093717217,0.0406936817,190,77.75,720,66.595,3.1084083333,3.06375,-31.4687519073,-31.6666673024,-45.3046913147,84.55,3.1448466667,538.0525,-46.25,-52.0625012716,-77.335943222,3.1491299754,3.1272615439,3.7800612393,-76.9504776001,"Rorb-IRES2-Cre",17.5577359319,18.2363321372,94.3593797684,82.3125,85.5416704814
"510",1,1000,0.0142857217,126.41,8.6122,6.74125,-48.1562538147,-48.8645858765,-54.8437519073,0.07963,118.785,8.6053183333,3.585,21.1562519073,27.3750006358,37.085940361,88.4374603629,0.0902357399,410,215.125,0,117.935,8.60464,3.0775,-32.8125038147,-33.7187512716,-54.226565361,155.75,8.6370966667,199.39,-51.7500038147,-54.6041679382,-80.0000019073,3.0574027285,3.412593841,3.8352392928,-79.6286087036,"Rbp4-Cre_KL100",18.808327605,1,91.9296922683,69.312505722,76.2395865123
"521",0.2278132432,79.89,0.0670785097,79.515,4.4514283333,5.371,-46.96875,-47.2812525431,-50.9187530518,0.03829,76.31,4.4489933333,3.407,40.4375,44.1666666667,44.1562522888,108.437538147,0.0948032439,209.999984741,111.20833842,939.999938965,75.89,4.448595,3.047,-37.6250038147,-37.7500012716,-48.0375022888,105.6,4.49345,126.741,-53.5625038147,-56.3958358765,-73.3500015259,4.2140501194,4.0600973326,3.959663306,-72.2610549927,"Cux2-CreERT2",12.379894935,12.5172111654,95.0750053406,87.40625,91.4479192098
"522",0.1110990189,149.989,0.090098575,250.1,3.8955166667,5.93,-45.71875,-47.0416704814,-51.7312530518,0.08562,246.11,3.8924666667,3.504,32.0625,36.0937512716,37.6062507629,121.093638241,0.0830635205,110,97.3333333333,1130,245.6,3.89195,3.081,-36.28125,-37.4687525431,-49.6562530518,311.47,3.9486866667,361.116,-57.1250038147,-56.1770858765,-74.3687530518,3.4608120666,3.4130093983,4.0590454519,-73.8577346802,"Scnn1a-Tg2-Cre",25.7681413593,6.66715559141,89.3375038147,77.78125,83.135421753
"527",0.0192199944,86.972,0.149388593,288.24,3.09388,5.152,-46.4687538147,-48.1562512716,-50.4750022888,0.06236,285.76,3.0914466667,3.488,45.375,43.6458346049,47.4312515259,146.093562245,0.0724782199,100,77.25,999.999938965,285.32,3.0910066667,3.12,-34.9375,-33.1562512716,-45.7437522888,332.72,3.1378266667,165.196,-57.8750038147,-57.270837148,-77.3812530518,3.9566671527,3.9599770404,4.1571544154,-77.5240783691,"Scnn1a-Tg2-Cre",19.3189463442,11.4979533643,97.9062538147,91.8437538147,91.8020858765
"531",0.0674525337,92.256,0.1741641329,244.84,0.9514266667,5.24,-50.0312538147,-50.4166666667,-56.0625038147,0.03648,243.26,0.9498533333,3.5333333,35.40625,41.7187512716,33.6666704814,305.937498808,0.0182690695,29.9999980927,23.75,440,242.76,0.94936,3.1066667,-38.125,-37.8750025431,-42.46875,268.42,0.9678466667,593.1066667,-52.875,-52.6875025431,-61.9062538147,3.0127907881,3.0436094276,2.9236388379,-61.8339958191,"Ctgf-T2A-dgCre",62.5643982931,10.8394033992,89.7291742961,85.4375038147,92.1354179383
"532",0.0637968972,118.585714286,0.1954545455,214.22,2.5357183333,4.652,-35.59375,-38.7291704814,-43.6750030518,0.08357,212.02,2.5338233333,3.26,49.625,49.8020858765,52.4750038147,204.374998808,0.1007180512,50,63.3333320618,790,211.65,2.533445,2.954,-28.15625,-28.4791679382,-40.7000015259,277.69,2.5840633333,274.076,-49.0000038147,-48.8125025431,-68.1687545776,3.5360488039,3.5879177223,4.1332136769,-67.8072128296,"Scnn1a-Tg2-Cre",28.8778971711,8.43271894953,96.1500068665,85.21875,88.5312563579
"533",0.0179312507,69.5984615385,0.2283333333,205.14,2.9728,6.75,-52.0625038147,-52.0833333333,-55.367190361,0.05622,201.58,2.9696133333,3.51,31.4687519073,42.9687512716,36.0078125,268.415033817,0.1223601103,50,74.2083333333,630,201,2.9690466667,3.015,-43.40625,-46.0208358765,-43.9687509537,237.78,3.01156,690.095,-57.4687538147,-56.9687525431,-75.7500019073,3.6220409409,4.1051960948,3.5030218637,-75.5874557495,"Ctgf-T2A-dgCre",28.8296120731,14.3681336899,91.375002861,83.531255722,95.0520846049
"534",0.0100219639,44.6533333333,0.2898545691,343.4,1.3563266667,5.685,-55.90625,-55.8229204814,-57.195315361,0.03624,340.96,1.3540933333,3.595,36.125,43.6770858765,34.7812519073,238.593742251,0.020983953,29.9999980927,33.8333333333,370,340.4,1.3535866667,3.13,-42.5,-40.4166679382,-45.593752861,367.52,1.3704333333,628.18,-60.0937538147,-58.7916692098,-76.2421913147,3.1858882212,3.5655087325,3.1797087312,-76.0615768433,"Rorb-IRES2-Cre",16.1320378919,22.3947446999,91.9765672683,92.03125,99.5000063579
"535",0.0135322099,54.3470588235,0.174864863,346.6,1.6552066667,4.808,-44.03125,-43.5937512716,-52.1375030518,0.0479,344.92,1.6536933333,3.38,33.1875,37.5625012716,29.3375019073,237.500116229,0.0383980758,29.9999980927,41.3333333333,620,344.42,1.6532133333,2.972,-34.28125,-32.8750012716,-41.8687507629,394.16,1.69364,669.944,-56.875,-51.4791692098,-73.2375015259,2.5249170839,2.6729266981,2.6407572563,-69.4436645508,"Scnn1a-Tg2-Cre",32.5375415666,18.4002597684,81.4750049591,77.21875,81.1562525432
"537",0.1936614547,89.79125,0.1359848514,112.54,2.6408133333,6.3083333,-44.6250038147,-40.9583346049,-49.6041679382,0.051915,109.17,2.6380216667,3.7566667,24.6562519073,27.6875012716,23.5104179382,365.000069141,0.1433081478,50,65.9583320618,730,108.51,2.637325,3.2083333,-37.7812538147,-31.8125019073,-42.9687512716,144.955,2.683135,802.585,-49.5937538147,-51.6979192098,-78.1458333333,2.9947934185,2.3765978731,2.9416857706,-76.1378860474,"Rorb-IRES2-Cre",46.5714514051,11.1369426308,73.1145858764,69.281255722,68.6458358765
"538",0.0228414568,54.5728125,0.2502212679,118.27,3.05975,4.9375,-50.0312538147,-49.2395858765,-51.8489608765,0.045005,116.41,3.05784,3.3758333,42.90625,45.2604179382,44.1145852407,135.468870401,0.0208985545,110,76.4166666667,790,116.015,3.057455,3.0333333,-41.6562538147,-39.2812512716,-48.3177108765,138.52,3.0942916667,592.145,-55.1875,-55.6041679382,-80.7656288147,3.5915440217,3.6956735029,3.8971740047,-80.2579421997,"Rorb-IRES2-Cre",19.8407923916,18.3241426305,95.9635461172,92.9375038147,94.5000038147
"540",0.2248069461,98.1166666667,0.0969737789,100.255,3.2435375,5.39375,-44.7812538147,-45.0156288147,-50.8906269073,0.045665,96.61,3.2408525,3.4925,42.1875,44.1875,44.9453144073,164.218783379,0.0750427693,130,80.9999961853,939.999938965,96.18,3.240425,3.10875,-34.875,-34.3437538147,-45.250002861,138.56,3.2892875,530.35375,-53.0000038147,-56.0625,-77.1015663147,3.6121828153,3.3771343039,3.4264242087,-76.1374206543,"Cux2-CreERT2",17.1019390996,10.1919483608,95.8359413146,86.9687538147,89.2031288147
"541",0.1387779555,119.192142857,0.1377540437,105.735,4.618095,6.055,-47.21875,-46.4270858765,-53.0437530518,0.043765,102.12,4.61499,3.454,24.1562519073,31.9687525431,34.8937522888,104.843787849,0.037169531,230,115.374994914,1060,101.565,4.6145516667,3.055,-41.09375,-36.3750025431,-50.0812522888,551.73,4.6572083333,260.139,-52.5625,-56.1666692098,-75.2187530518,3.5933688452,3.4206157545,3.3493287833,-74.8752670288,"Scnn1a-Tg2-Cre",19.1187489981,8.38981476488,87.9375053406,71.3750019073,78.3958384196
"544",0.0263349865,57.2909375,0.2301181056,200.605,2.88912,5.012,-48.71875,-49.6250012716,-50.2875007629,0.04043,198.545,2.8873433333,3.476,34.75,46.9791704814,41.5375015259,228.515625,0.0570130385,59.9999961853,72.1666666667,0,198.095,2.886955,3.107,-38.65625,-35.9791666667,-42.525,227.2,2.91586,398.688,-57.5625,-55.8541666667,-76.4437515259,3.2378645023,3.7619572503,3.6836727207,-75.684387207,"Nr5a1-Cre",24.3680719568,17.4547676061,91.8250022888,83.46875,96.604171753
"545",0.0360390731,110.28625,0.1212121285,163.15,4.4078583333,5.1,-43.6875038147,-47.3854204814,-50.9453144073,0.073425,160.73,4.4055933333,3.4175,32.71875,34.4791679382,32.2031254768,115.781329572,0.1137753576,130,110.125,1190,160.275,4.40514,3.0325,-37.34375,-39.4583333333,-49.0546884537,215,4.4571516667,275.07,-53.9375038147,-57.1875038147,-76.2265663147,3.2048788725,3.2073752207,3.1941434863,-75.1748199463,"Rorb-IRES2-Cre",20.045260178,9.06731346836,83.1484398841,76.4062538147,81.8645884196
"546",0.0201766759,69.6338461538,0.2155601613,403.88,3.0773866667,5.736,-51.4687538147,-52.5416679382,-53.7562530518,0.07022,400.66,3.0745133333,3.508,40.3125038147,40.4270846049,42.4687515259,171.718671918,0.0210417602,50,76.875,760,400.16,3.0740133333,3.088,-38.5000038147,-40.8229179382,-47.7125015259,426.3,3.0995933333,629.524,-58.6562538147,-58.7916704814,-81.7875045776,4.2211474584,4.2578377635,4.4356406243,-81.4805679321,"Rorb-IRES2-Cre",23.7512050134,14.3608324864,96.2250045777,91.7812576294,92.9687525431
"548",0.022991674,57.5034375,0.236150239,176.295,2.1556675,5.166,-44.5,-43.3437519073,-47.5062530518,0.06152,173.91,2.15334,3.377,47.0625,37.0000019073,46.6437522888,199.375003576,0.0103877271,50,53.8125019073,839.999938965,173.545,2.15289,3.044,-32.8125038147,-33.0000019073,-41.3187522888,199.55,2.189625,775.278,-50.8125,-50.2968788147,-78.8000030518,4.7563838258,3.4894392902,4.3849742526,-76.3757705688,"Scnn1a-Tg3-Cre",28.2512834702,17.3902647124,94.1500053406,91.5625,80.3437538146
"549",0.0348404831,74.0158333333,0.2006329292,192.375,5.1386283333,4.719,-46.40625,-47.083337148,-51.0500022888,0.04909,190.835,5.1370166667,3.34,47.5937538147,49.895837148,44.5062522888,119.55357343,0.1685982794,90,128.41666921,810.000061035,190.46,5.1366383333,3.004,-39.625,-39.4895858765,-43.2375015259,263.16,5.1879933333,86.155,-53.2187538147,-51.1770858765,-69.2750015259,3.3749299734,3.3707042326,3.0168878114,-68.143371582,"Rbp4-Cre_KL100",18.696578849,13.5106227271,95.5562545776,94.0000038147,96.979174296
"550",0.0284554053,102.525,0.1368804665,176.555,2.6346333333,4.82,-45.5000038147,-48.8333358765,-52.4062530518,0.06842,174.405,2.632875,3.142,23.7500019073,39.6458346049,31.3750011444,226.562425494,0.0979147926,50,65.8333333333,830,173.845,2.6323733333,2.717,-36.4062538147,-37.5625025431,-40.0562522888,227.725,2.6824766667,284.073,-57.65625,-56.9687538147,-73.2812515259,2.5873784261,2.7047697104,2.6311666795,-73.26587677,"Rbp4-Cre_KL100",32.807554557,9.75371860522,83.7812541962,69.250005722,88.4791704814
"554",0.0179674667,58.6875,0.2578431491,57.16,2.19634,5.256,-50.40625,-51.0208358765,-52.7375030518,0.02762,54.88,2.1937666667,3.472,42.2500038147,43.1770858765,46.4875,162.656202912,0.0085155461,130,54.8333333333,610,54.46,2.1933466667,3.12,-39.5937538147,-37.2500012716,-48.5062522888,64.82,2.21954,668.276,-54.5937538147,-58.5937538147,-76.0625030518,4.1465962199,3.9501866144,4.2989712512,-75.2355270386,"Rorb-IRES2-Cre",17.96684937,17.0394036209,99.2250030518,92.6562538147,94.197921753
"556",0.0455405854,75.4083333333,0.1518750078,134.605,2.70705,5.5716667,-47.2812538147,-47.5833333333,-52.4947942098,0.053705,131.15,2.7040733333,3.45,35.2812538147,41.3750012716,40.0104192098,171.2500453,0.0251490939,110,67.5833333333,889.999938965,130.655,2.70362,3.0375,-38.5000038147,-37.7812525431,-47.0677102407,166.065,2.7456966667,551.2066667,-53.59375,-55.1979204814,-79.3854192098,4.1923051698,4.153560463,3.7885009668,-78.4160385132,"Cux2-CreERT2",20.4431337158,13.2611338269,92.5052134196,82.5625076294,88.9583346049
"557",0.0109126745,61.9906666667,0.369364162,481.24,0.8645266667,6.992,-54.9687538147,-51.2604192098,-58.0125030518,0.05038,476.84,0.8607466667,3.46,21.8125,34.0000012716,25.4125019073,487.96877265,0.2163177431,10,21.5416666667,186,476.14,0.8601533333,2.916,-43.3125,-40.0833346049,-41.4562507629,536.42,0.89994,97.856,-63.4687538147,-57.145837148,-69.2125045776,3.3262789885,3.7025254771,3.1189494236,-67.8327102661,"Ctgf-T2A-dgCre",36.6362010455,16.13146065,83.4250049591,76.7812538147,85.2604204814
"559",1,1000,0.2211693285,151.525,2.0274075,5.05,-51.0312538147,-50.2656269073,-52.7031269073,0.124575,149.48,2.0256325,3.405,30.2500019073,31.609377861,30.2031269073,267.187505961,0.0908984393,50,50.625,670,149.075,2.0252275,3.0625,-36.7187538147,-36.4843788147,-42.0781288147,180.15,2.056995,508.36,-56.9062538147,-56.4375038147,-80,3.1937594188,3.0473521384,3.1589221776,-78.8586959839,"Scnn1a-Tg3-Cre",33.3699572091,1,82.9062538146,81.281255722,81.8750047683
"564",0.0122753506,92.2345,0.1917233627,65.24,4.48873,5.4725,-54.8125038147,-48.3645833333,-53.5000031789,0.037875,63.11,4.4864283333,3.4758333,45.6562538147,47.8125038147,46.4687531789,188.12507391,0.1371909827,70,112.166671753,530,62.58,4.48585,3.0241667,-46.2812538147,-38.3333358765,-47.9739602407,79.23,4.51953,495.2066667,-55.5312538147,-51.3437538147,-75.0937538147,3.6234669702,3.4882856051,3.7704085621,-74.7404403687,"Ntsr1-Cre_GN220",18.7583573854,10.8419300804,99.9687563578,100.468757629,96.177087148
"565",0.1783534746,75.043,0.1044464669,86.82,4.5219066667,5.69125,-47.0625,-47.5000012716,-51.304690361,0.040755,84.135,4.5194083333,3.5325,32.4375038147,41.3020858765,39.234375,130.156129599,0.0427862033,150,112.958333333,960.000061035,83.63,4.5189483333,3.115,-36.75,-35.9687512716,-47.7187519073,969.61,4.5595883333,456.58625,-54.9062538147,-54.0104192098,-79.8828144073,3.313076173,3.56671556,3.7341675434,-79.2622070313,"Nr5a1-Cre",18.2879089094,13.3256932692,90.539065361,79.5000038147,88.8020871481
"569",0.0333816133,77.5836363636,0.1888520971,366.62,2.40094,6.44,-48.8125,-51.4166692098,-56.0416692098,0.1441,362.28,2.3960333333,3.4366667,34.1875038147,34.25,34.2760429382,244.687616825,0.1482791454,90,59.9166666667,105,361.78,2.3955133333,3.0433333,-39.3750038147,-39.03125,-43.6458352407,381.4,2.4203666667,240.8933333,-54,-56.9062512716,-69.4687538147,4.6809277135,4.6269267162,3.9651490847,-67.9803619385,"Ctgf-T2A-dgCre",32.5240686703,12.8893159289,90.317712148,83.0000038147,85.6666692098
"570",1,1000,0.1594302554,82.61,1.69352,6.279,-48.3125,-48.96875,-51.2625007629,0.143365,79.275,1.689475,3.4,50.4375038147,49.5,51.9750007629,220.937460661,0.0263815299,70,42.25,650,78.825,1.68901,3.006,-36.46875,-36.375,-41.1625007629,97.655,1.71969,396.222,-53.4687538147,-55.96875,-72.8062515259,4.780396083,4.5714005453,4.752008608,-71.0636901855,"Rorb-IRES2-Cre",21.1076413318,1,103.237501526,98.7500038147,98.46875
"571",0.0881545319,94.895,0.1393833183,92.41,3.2383633333,5.786,-53.28125,-53.3125025431,-57.5625022888,0.045505,90.005,3.2359183333,3.49,33.09375,36.2604166667,32.7625019073,144.531220198,0.0557366125,170,80.875,870,89.55,3.235485,3.066,-46.34375,-41.4166679382,-53.6562530518,106.07,3.2712233333,651.767,-57.7812538147,-61.7500025431,-80.4312530518,4.0242855437,3.7474175807,3.8768130787,-79.9532012939,"Rbp4-Cre_KL100",17.6031911815,10.5379630117,90.3250041961,86.375,89.5729192098
"572",0.0362030289,77.0054545455,0.1824803109,263.46,2.0514133333,5.995,-47,-48.9479204814,-53.406252861,0.05864,260.06,2.0487,3.53,32.5000038147,38.4270846049,35.5937519073,213.750079274,0.0653698221,59.9999961853,51.25,640,259.58,2.0482133333,3.1,-36.7187538147,-36.7291692098,-44.4140634537,324.96,2.0812133333,607.69,-54.4375038147,-52.7500038147,-72.1718769073,4.455772231,4.1079174346,4.0376014505,-70.960609436,"Scnn1a-Tg2-Cre",30.5055063301,12.9860930749,89.0000047683,79.5000038147,87.3750050863
"574",0.1892336382,93.7166666667,0.170120899,64.67,2.4580183333,5.7,-50.9062538147,-47.5937525431,-52.5937519073,0.024975,61.245,2.4544916667,3.17625,23.125,16.8125006358,27.1171889305,436.71888113,0.0639035106,30.0000019073,61.3333333333,292.5,60.635,2.4536433333,2.7125,-32.78125,-28.947918574,-41.328127861,86.77,2.4760916667,55.175,-55.34375,-52.5416692098,-61.8046913147,2.2096504774,1.6543141834,2.6475708119,-58.3095245361,"Rbp4-Cre_KL100",45.3610918055,10.6704606082,79.7109408378,74.0312538147,64.4062531789
"578",0.0181273967,77.06875,0.1806818245,104.575,5.8347083333,4.748,-48.4687538147,-48.4166704814,-51.2750015259,0.049725,103.305,5.833335,3.468,47.0000038147,43.4375025431,45.5562530518,109.843634069,0.1881266385,150,145.833323161,1080,102.91,5.8329016667,3.086,-41.3750038147,-40.3125025431,-48.6687522888,156.575,5.9185,100.443,-53.3125038147,-51.677087148,-76.3062530518,3.0269697689,2.7471199496,2.9593617083,-75.0866622925,"Rbp4-Cre_KL100",16.956399784,12.9754277836,96.8312545777,95.4687576294,91.8541730245
"579",0.0440022495,73.0569230769,0.2218292789,121.805,1.782185,5.470625,-53.40625,-53.9791666667,-56.9648451805,0.04204,119.235,1.77998,3.555625,39.1875038147,40.7812512716,41.5156259537,157.187581062,0.0274023879,130,44.5,630,118.71,1.7795283333,3.124375,-41.53125,-42.1041679382,-51.1484389305,131.1,1.80377,458.9625,-56.9062538147,-59.21875,-77.527346611,3.7451433995,3.7235954831,4.1832926925,-78.2233123779,"Scnn1a-Tg3-Cre",16.5907497515,13.6879567039,98.4804711342,92.5937538147,94.7604179383
"580",0.0165695667,61.6391666667,0.2006302607,63.33,4.703685,4.8207143,-47.4062538147,-50.7291704814,-49.3928571429,0.02215,61.445,4.7012266667,3.2935714,31.8437519073,35.0937512716,33.0223214286,189.062491059,0.0512830764,130,117.500002543,630,61.02,4.7007766667,2.92,-35.96875,-34.0520858765,-46.3303576878,74.285,4.71499,309.1264286,-51.7812538147,-56.7083346049,-76.0223246983,3.1326653001,2.865240198,3.4664786123,-75.5707397461,"Nr5a1-Cre",15.8417259986,16.2234509984,82.4151785715,79.250005722,85.822921753
"583",0.025823463,78.1,0.1623031496,199.1,5.3575333333,5.316,-50.2187538147,-50.5416692098,-53.2625015259,0.05826,196.48,5.3552266667,3.34,38.0937538147,41.8229192098,40.5625022888,122.656323016,0.1415288746,80,133.874992371,999.999938965,196.02,5.35478,2.952,-42.4062538147,-41.7708358765,-49.2187522888,263.04,5.3995333333,313.496,-59.4062538147,-56.6562538147,-74.5375030518,4.1341109256,4.5117311692,4.5471997393,-74.2980117798,"Scnn1a-Tg2-Cre",21.4404134616,12.8040973111,93.8250038147,88.3125076294,92.3645884196
"584",0.0218098585,52.8622222222,0.2333333333,123,2.0554175,5.08,-43.84375,-43.890625,-48.8125,0.034055,121.105,2.0536975,3.56375,34.53125,39.2031269073,38.2968769073,304.6875,0.0821281075,50,51.375,0,120.67,2.053305,3.20875,-35.34375,-33.671875,-40.5390634537,161.38,2.0929325,720.4875,-53.75,-55.9062519073,-67.640625,2.9467601522,3.1067968065,3.0506817917,-65.3980865479,"Scnn1a-Tg2-Cre",40.8273037203,18.9171010594,87.1093769073,78.375,83.0937519073
"592",0.0447834448,71.5730769231,0.2335968251,149.51,5.62589,4.495,-48.78125,-48.2343788147,-50.4312515259,0.037405,147.415,5.624305,3.332,40.125,40.3437538147,40.8875007629,211.250036955,0.0520097166,119.999992371,140.625,890,147.085,5.623955,3.04,-33.5,-33.90625,-45.9625015259,167.105,5.6382775,381.477,-56.625,-55.4062519073,-82.7875030518,3.5417062022,3.3296906949,3.5910763197,-82.4907913208,"Nr5a1-Cre",21.4893385367,13.9717341071,91.3187522888,88.90625,88.5781326294
"593",0.0230086409,60.61,0.2236486454,85.62,1.0048,6.32,-50.5312538147,-51.9687525431,-53.0625038147,0.02398,82.78,1.0016266667,3.495,39.46875,41.5416704814,40.789065361,208.593711257,0.0560376011,29.9999980927,25,249.999984741,82.34,1.0012,3.11,-41.1875038147,-41.6979179382,-43.9609394073,109.64,1.0330466667,54.225,-56.9375038147,-57.4687525431,-62.3046913147,4.4374948847,4.5649352662,4.2533461185,-60.6267623901,"Ctgf-T2A-dgCre",27.0237032863,16.4989275697,93.8515691757,90.0000038147,93.5104230245
"594",0.0170197337,45.68575,0.3029801223,137.415,1.573655,5.0416667,-44.5,-46.6041666667,-52.2968756358,0.0405,134.87,1.571625,3.485,34,42.25,37.1458346049,293.437510729,0.0731709823,59.9999961853,39.25,0,134.435,1.571235,3.1575,-33.8437538147,-33.7395846049,-42.4322929382,154.74,1.5942266667,663.4458333,-50.15625,-52.9270846049,-66.6927108765,3.4194409594,3.4866773018,3.3128618061,-64.6614532471,"Rorb-IRES2-Cre",34.7774554418,21.8886633141,89.4427102407,78.5,88.8541666667
"596",0.1066315523,82.5872727273,0.0867187746,56.6,3.9327066667,4.804,-46.2812538147,-45.0416666667,-47.5687530518,0.03,54.48,3.9304066667,3.296,41.3750038147,42.1979192098,45.9812522888,138.906165958,0.0485048257,170,98.25,900,54.06,3.9299466667,2.96,-32.6875,-27.760418574,-45.3812530518,63.92,3.9519933333,429.436,-48.90625,-52.6562538147,-74.5437545776,3.5359502331,3.1172680305,4.2113589015,-75.1282043457,"Nr5a1-Cre",17.6587269945,12.1084032318,93.5500053406,87.6562576294,87.2395858765
"598",0.008942715,52.1844444444,0.2190346219,63.92,5.226,6.28,-44.5,-43.4270846049,-53.4687538147,0.01946,61.7,5.2240466667,3.66,28,31.291668574,21.5625019073,315.156310797,0.0342812911,110,130.583333333,520,61.04,5.2233666667,3.14,-35,-33.0625012716,-31.2812519073,64.2,5.2404333333,89.68,-44.7187538147,-44.208337148,-72.5625,2.2413271124,1.9746765171,1.9356677665,-72.1856307983,"Ntsr1-Cre_GN220",13.0876496174,19.1627986203,75.031255722,72.5,74.7187531789
"599",0.0106580757,39.4422916667,0.3056818364,126.84,5.06373,5.2358333,-47.84375,-45.5208346049,-53.9427115122,0.043795,124.695,5.0615383333,3.4883333,31.1875,31.4166679382,26.7500019073,220.781207085,0.2110567391,70,126.499994914,530,124.175,5.0609966667,3.075,-31.8437519073,-32.0000038147,-42.4114596049,146.935,5.0912466667,93.0341667,-49.6875,-49.1562538147,-70.5312512716,2.553382345,2.5448621035,2.481194983,-70.1241836548,"Ntsr1-Cre_GN220",16.3963969052,25.3534964056,80.6927134195,79.03125,76.9375025431
"601",0.0266305931,100.808333333,0.1196428634,142.19,5.4438733333,5.57,-49.0625,-49.5625012716,-52.84375,0.07263,138.89,5.44112,3.5325,31.0000019073,33.1875025431,32.1562519073,113.281257451,0.0807848945,110,136,1140,138.43,5.4406333333,3.125,-37.71875,-38.6875025431,-47.2812519073,183.735,5.4844966667,338.9625,-57.34375,-57.1562525431,-77.328125,3.660713243,3.3456745535,3.4780518438,-77.2494049072,"Rbp4-Cre_KL100",22.4541160442,9.91981483013,85.0000019073,80.0625019073,82.7500038147
"605",0.0150098763,53.5364705882,0.213888898,434.135,2.0450375,5.1025,-50.34375,-48.578125,-56.4375038147,0.065525,431.385,2.0424475,3.135,19.53125,28.3906269073,21.65625,245.312705636,0.119957462,30.0000019073,51.0625,460,430.87,2.0419725,2.735,-40.53125,-38.2968769073,-46.3125019073,471.615,2.0783025,377.8575,-57.0937538147,-54.59375,-66.75,2.7584284824,2.7653321125,2.6011035691,-65.2310028076,"Ntsr1-Cre_GN220",24.0032527496,18.6788555355,78.0937538147,69.875,76.9687519073
"606",0.0379231041,77.4708333333,0.2,115.56,3.9841166667,4.842,-50.5312538147,-50.0104204814,-53.9750022888,0.053065,113.745,3.98249,3.344,44.125,49.5208358765,49.0187530518,165.625035763,0.0391024575,90,99.5833307902,284,113.375,3.982145,3.037,-38.9687538147,-35.0312512716,-46.8125022888,139.67,4.0186916667,351.75,-55.8750038147,-55.1458358765,-75.7875045776,3.7652983833,3.7392970257,3.9709714335,-75.4109802246,"Nr5a1-Cre",21.1683740043,12.9080836874,102.993755341,94.6562538147,99.5312563579
"609",0.0112850119,47.268,0.2888888992,207.97,1.5609,6.1766667,-52.3437538147,-49.9895833333,-54.0781275431,0.03281,205.8,1.5585616667,3.7708333,36.125,39.2291679382,26.6250009537,242.812424898,0.0293579884,30.0000019073,38.9583333333,410,205.265,1.55802,3.2383333,-43.2812538147,-39.9895858765,-44.1927108765,255.275,1.6021683333,460.9341667,-58.1875038147,-55.1666704814,-68.1718788147,3.4530356122,3.6497232087,2.964148645,-67.4911956787,"Cux2-CreERT2",28.8938254755,21.15596175,80.7031284968,88.4687538147,89.2187512715
