5.058197882763857400e-01,2.700881541504636385e-02,2.522026941787845478e-01,5.130412062927400818e-01,5.647185158601570887e-01,3.585832619251642095e-01,5.181740303715975937e-01,3.629061395754817898e-01,5.136617392550846262e-01,2.098084588879129964e-01,5.132011126256860178e-01,5.647073112530598404e-01,3.706905186756436210e-01,2.637774038526413678e-01,3.882334893394911446e-01,4.374845765825417510e-01,5.236986634219092940e-02,1.506214749523677454e-01,5.573770491803278215e-01,5.647192703422776461e-01,6.923076923076922906e-01,5.131801352221506685e-01,5.647091082878334944e-01,3.746055597295266382e-01,7.456139012385962772e-01,6.660801751079021837e-01,4.640624733002649549e-01,5.128022331110931864e-01,4.825038900118362450e-01,4.466544301027803310e-01,5.850859253629063783e-01,4.785241779372542137e-01,1.693791273146647569e-01,9.465875441298252091e-02,1.263787619079680402e-01,1.023705132890980751e-01,2.261015979047256153e-01,1.034451291940636369e-02,1.212001329144765799e-01,4.827553450530659429e-01,3.967161285638045598e-01,4.734990856892078992e-01
5.065354519263830513e-01,3.608428301437215102e-02,1.092252124956901577e-01,6.616823181240358287e-02,1.383587730596085030e-02,3.726236960868323234e-01,5.621301775147928836e-01,4.221097457643692152e-01,6.027030987877743939e-01,3.569860144584825756e-02,6.530388463298945900e-02,1.381464255184529540e-02,3.686514906571785599e-01,4.467629783290875123e-01,5.591389423845498641e-01,4.200575356016083006e-01,8.238733164866532954e-01,4.327870530474271782e-02,3.278688837262294653e-02,1.382033632134972885e-02,2.923076923076923239e-01,6.507566001287830304e-02,1.381261631963379838e-02,3.680190345604808511e-01,4.013156556245611739e-01,2.565094893344843641e-01,4.318575672450810643e-01,6.616495300827374137e-02,1.209310777837654949e-02,8.249938241346778112e-01,6.338430955349905194e-01,5.439151661050114495e-01,4.019004454107610869e-01,3.392067751456819824e-01,3.678749700194157701e-01,3.332273813952070229e-01,5.780569546599050312e-01,4.095076004168827222e-01,9.277786298657694775e-02,4.353025883955892184e-01,5.503178007711766462e-01,5.882352856261692242e-01
1.000000000000000000e+00,9.999999999999998890e-01,1.917792865316464077e-02,2.415298734317139137e-02,3.455895205636876910e-01,3.683709416357231481e-01,6.322906829497887404e-01,7.478170393417218342e-01,6.989414315739610473e-01,2.466049591243834813e-02,2.366593061682318450e-02,3.455605738663364845e-01,3.752314243492226309e-01,4.264312514601211745e-01,4.029416288336886698e-01,5.352650871028216129e-01,1.957284443907197080e-01,3.599679548003799079e-01,2.131147540983606703e-01,3.457476967854258842e-01,3.923076688323076655e-01,2.358338699291693749e-02,3.455594875013620060e-01,3.788129226145754425e-01,5.789473684210524329e-01,5.478536651040946115e-01,4.515624405193769952e-01,2.413848501887701573e-02,2.953734923024831094e-01,5.965323874709129726e-01,7.170172084130019829e-01,7.822135818478583857e-01,2.900429668803887751e-01,3.359279009466454857e-01,4.129651768303538861e-01,3.783812866058979818e-01,3.402428672452479930e-01,7.186795581949868839e-02,0.000000000000000000e+00,4.880172441202990097e-01,4.862288783620138943e-01,3.514857520357554388e-01
5.717341456863177518e-01,3.608146520937535046e-02,2.714117108224553196e-02,6.928344965154779878e-02,1.999698271866023336e-01,3.636421327239836021e-01,5.773457311918850365e-01,4.540692900529375020e-01,5.098122727531042564e-01,4.579082494426052474e-02,6.895563078130265144e-02,1.999697555087379119e-01,3.748436347575135885e-01,3.536650384312290951e-01,4.974720416651962074e-01,4.507809012400709192e-01,2.007021697029335028e-01,2.872068580807933813e-01,1.311475409836065642e-01,2.000059828297586217e-01,4.230769230769230727e-01,6.878823245331616709e-02,1.999674042104334082e-01,3.732782381667918425e-01,4.385963573789473102e-01,4.627023668624974384e-01,3.483072928552710668e-01,6.929271427423888685e-02,1.708456099619373170e-01,3.890423848895109837e-01,6.520076481835563875e-01,5.707598974662617675e-01,3.605239087579308332e-01,1.478222395632665387e-01,1.094442434188094282e-01,8.869635879740128681e-02,4.356831869420845216e-01,1.602917555885873258e-01,9.278468232799209903e-02,4.945387719783533864e-01,4.486228468200972319e-01,5.283201801589327840e-01
5.161662755289029292e-01,2.233132508961734042e-02,1.499409782903799587e-02,6.663551448827521873e-02,7.479561030258878584e-02,3.649750852137484403e-01,8.368553490529162531e-01,8.239608952072396963e-01,7.981087618929700866e-01,2.621444496993446255e-02,6.601310805848829844e-02,7.477850247767001135e-02,3.682762091965521845e-01,6.597110323535636534e-01,6.551248804536584647e-01,7.486641818608283927e-01,4.253951073489051771e-01,1.092226393900854187e-01,9.836065573770491621e-02,7.484519429238087329e-02,2.692307692307692180e-01,6.592079845460399601e-02,7.477862323934589273e-02,3.722764838467317872e-01,7.456139012385962772e-01,6.319493257893438187e-01,5.959200802832655963e-01,7.379608803919993076e-02,6.435946167641194704e-02,6.089484436092594821e-01,9.292543021032504402e-01,7.830396066756200035e-01,4.882450461382359386e-01,4.111378390775396463e-01,3.328356053958314020e-01,4.570258278831750287e-01,6.060859629969850282e-01,1.765443858344745154e-01,1.435459711879476241e-01,6.158016715493477289e-01,5.889830897591019632e-01,5.246816558667017905e-01
5.050892905264008359e-01,4.703283514835805007e-02,-7.209043468688943607e-03,2.318475754058576255e-01,3.198084878942131226e-02,4.041702370751213969e-01,6.914623837700761833e-01,5.141460421272701087e-01,7.114941949628752482e-01,5.036821836362407462e-02,2.309804888108687448e-01,3.195912356669605714e-02,4.010507888403167520e-01,2.771535562793763785e-01,4.443082626863836815e-01,2.237977824903299162e-01,5.655351332298871325e-01,1.100662035694394275e-01,3.278688211918032169e-02,3.200813756065691573e-02,2.615384615384615530e-01,2.308032839665164204e-01,3.195805577346744197e-02,4.004507888805409199e-01,4.912279363263156728e-01,2.698803758233840888e-01,2.734375217303077754e-01,2.630532572897421040e-01,2.829332226474545395e-02,9.058412678637660642e-01,6.950286806883365642e-01,5.583699956005125919e-01,5.171307736674775057e-01,4.802216626513533537e-01,4.693552311102928143e-01,3.759998715106606104e-01,6.401402094698540601e-01,3.813312050959246635e-01,7.198492461503697148e-02,2.415690464278972271e-01,3.013770910498141387e-01,4.653729711154193649e-01
4.953730082809125190e-01,4.894320423360601358e-02,1.764887423239774045e-01,1.107108223672640807e-01,8.273561337012824701e-02,3.840616966580977509e-01,6.339813000250211772e-01,3.629060969404871440e-01,5.510691874549391578e-01,6.793459901358016306e-02,1.100050802529060623e-01,8.272792746706872369e-02,3.808606462586181518e-01,3.237024935716998897e-01,6.266278505399864862e-01,3.976572134936035008e-01,3.891165439941793869e-01,5.216840207202131374e-01,9.836065573770491621e-02,8.274253259352061518e-02,0.000000000000000000e+00,1.098076303927881525e-01,8.272552273337166473e-02,3.786250939143500638e-01,7.247807017543859143e-01,5.446868812851501929e-01,6.177082870564591932e-01,1.107669290706080611e-01,7.068643126990176162e-02,4.618499385963503734e-01,7.151051625239006615e-01,4.994493223841356411e-01,3.130889105500798131e-01,1.991834506290452722e-01,1.677596161001482233e-01,1.587240614286280493e-01,3.724450321857797341e-01,2.199192046976743975e-01,6.924066052363980761e-02,4.375986781287735106e-01,3.834746023106847534e-01,6.622195382378788242e-01
4.902181048023680487e-01,7.341898902969958007e-02,4.902807275115649704e-02,1.025157896323540402e-01,2.098053386853430680e-01,5.451585261353899536e-01,5.071850193825866437e-01,2.996857467850790879e-01,3.329010944669938965e-01,4.889027768394027529e-02,9.745031663556479040e-02,2.096555313988525959e-01,3.637102835079931706e-01,3.237024935716998897e-01,5.446606408754713913e-01,3.743526304011249306e-01,1.304857016727454522e-01,2.431864162922362793e-01,2.459016393442623183e-01,2.096981662633043419e-01,5.692307692307692069e-01,9.733177720540889255e-02,2.096571734013438215e-01,3.668670172802404039e-01,7.467105263157893802e-01,5.024630970325603130e-01,5.570311989010672260e-01,1.074333279781508471e-01,1.794629840543441879e-01,4.656814447329207796e-01,5.009559062424473463e-01,3.560021473894783295e-01,2.630621513104598463e-01,6.863076212872847304e-01,7.056775173664746603e-01,5.793607914593669195e-01,3.362997778789487135e-01,1.872466006950199158e-02,4.608852542892995924e-02,5.026548672604760348e-01,4.629237598294029254e-01,6.192844126743284328e-01
5.563122339205376354e-01,9.802192727829378560e-02,5.386690115850106125e-02,9.640594303170990642e-02,1.076575913999763684e-01,4.106445777396934282e-01,8.469991546914623637e-01,8.665735356519885801e-01,8.891167791488334693e-01,5.388149449361529647e-02,9.424623633738915540e-02,1.076011047765205869e-01,3.819114343483719920e-01,6.062064879615470803e-01,6.577294085896833176e-01,6.610665535275839222e-01,5.160913483265265889e-01,9.176806697229732135e-02,6.557377049180326822e-02,1.075712704538454578e-01,3.692307457553846151e-01,9.391097875080489654e-02,1.075893868411990639e-01,3.777235161532682128e-01,7.587719298245612087e-01,7.068965428376909887e-01,5.266927501900453557e-01,1.190055426138645484e-01,9.277306251000079496e-02,3.418854511077630831e-01,7.284893670455065973e-01,6.828193725998483732e-01,6.190110262378674122e-01,4.394117256120307902e-01,3.836661500498900756e-01,5.826150476524928346e-01,7.549131570007547865e-01,4.485237918564237147e-01,3.402880238195413187e-02,5.131547476719091616e-01,5.296609874891895497e-01,5.119466357769733023e-01
5.037307369800479995e-01,6.743753232732419001e-02,1.205944928548978307e-01,1.246438853800816982e-01,1.230185030892132353e-01,3.691643644672950586e-01,7.066779374471681141e-01,5.501223303890652172e-01,8.175656912263220555e-01,5.865313154516586108e-02,1.241241593690426692e-01,1.230100598096033199e-01,3.740305236752182738e-01,6.591759869096434077e-01,7.337214571870543933e-01,7.124948337745193871e-01,3.282620968523302096e-01,9.197312557750693118e-01,1.311475409836065642e-01,1.230667982888629802e-01,5.538461538461538769e-01,1.240240663232453355e-01,1.230117793579335039e-01,3.762521900826445997e-01,4.802630240456138289e-01,3.360309711513160824e-01,4.407552433605199660e-01,1.517390955096794558e-01,1.056673032470554913e-01,3.527137305972385950e-01,6.978967495219885464e-01,5.608479692520762505e-01,3.653641625725838615e-01,3.718864429395158933e-01,3.531082491215143393e-01,3.739817910238608656e-01,4.568437352184440137e-01,2.293065098517342304e-01,5.027849609456224583e-02,5.803236865220620100e-01,6.700211657722578984e-01,6.819890800813857012e-01
4.896126235001126425e-01,2.703399514474489479e-02,1.653491450313484823e-01,1.322761690859850237e-01,1.793737558699898260e-01,4.308292868704179934e-01,5.054945054945054750e-01,2.996857467850790879e-01,2.252815033247355103e-01,7.905715830011486589e-02,1.312063337172864608e-01,1.793418158523314987e-01,3.774706049818982168e-01,4.708399906497452714e-02,2.344109056823867610e-01,-4.767776048973902669e-02,2.720888554660002567e-01,4.368093306548604393e-01,1.967213114754098324e-01,1.794250501057165770e-01,5.153846153846153300e-01,1.310568254990341353e-01,1.793414716710628465e-01,3.802279000751314642e-01,6.907894736842103978e-01,5.478536651040946115e-01,7.094184061739057245e-01,1.336653546469595555e-01,1.533618191975907874e-01,1.986972002553427930e-01,5.592734225621414090e-01,4.377752778910799503e-01,7.244839307476791390e-02,2.218686864129802705e-01,2.104256175766130998e-01,2.206706479913258523e-01,1.317726881985032961e-01,9.537096612776654880e-02,1.210981622156863807e-01,2.162162259496178685e-01,1.901482543592012409e-01,3.736810119027134669e-01
1.000000000000000000e+00,2.324063958189859225e-02,3.845836578098468794e-02,4.853207920692583638e-02,3.502080012521447960e-01,3.642578310958773935e-01,5.714284682414201288e-01,4.062173052602802148e-01,5.734131540964773066e-01,3.915275994865211745e-02,4.793042568495389788e-02,3.501962676036176614e-01,3.671253447996931096e-01,4.542536145439697304e-01,5.258158431392919718e-01,4.491985091164971133e-01,1.497950894781064912e-01,1.127629982105927686e-01,3.934425979360655634e-01,3.501749977564390659e-01,6.923076923076922906e-01,4.781068898905344727e-02,3.501951738850867524e-01,3.688955672426746379e-01,5.997807017543859143e-01,5.939478770086015214e-01,3.841145502800700218e-01,4.853803518354887769e-02,2.992040043109114866e-01,5.762892465201606695e-01,6.481834397032504302e-01,5.344162503020635224e-01,2.795503715841922698e-01,2.857082202946840122e-01,2.315152604765928768e-01,3.090799329045291755e-01,3.248007113005573210e-01,3.219782035092758621e-01,1.385974951114454790e-01,4.690744191577627120e-01,5.519068485774873967e-01,5.673741805741978617e-01
