8.571552634239196777e-01,1.428447663784027100e-01
5.873404815793037415e-02,9.412659406661987305e-01
9.088221788406372070e-01,9.117776900529861450e-02
6.131985038518905640e-02,9.386801123619079590e-01
7.235922664403915405e-02,9.276407361030578613e-01
8.818723559379577637e-01,1.181276366114616394e-01
7.993897795677185059e-01,2.006101906299591064e-01
9.195827841758728027e-01,8.041716367006301880e-02
7.307016104459762573e-02,9.269297719001770020e-01
9.467235803604125977e-01,5.327641591429710388e-02
8.954094648361206055e-01,1.045905128121376038e-01
8.765919208526611328e-01,1.234080120921134949e-01
2.668748795986175537e-02,9.733125567436218262e-01
4.423581063747406006e-03,9.955763816833496094e-01
1.255720620974898338e-03,9.987442493438720703e-01
3.738351515494287014e-04,9.996261596679687500e-01
9.446498751640319824e-01,5.535013228654861450e-02
3.863550373353064060e-04,9.996137022972106934e-01
9.163908362388610840e-01,8.360912650823593140e-02
8.324781060218811035e-01,1.675218641757965088e-01
9.708980917930603027e-01,2.910191193222999573e-02
5.501247569918632507e-02,9.449875354766845703e-01
7.305519655346870422e-03,9.926944971084594727e-01
1.629165257327258587e-03,9.983708262443542480e-01
6.659155245870351791e-03,9.933407902717590332e-01
9.726003408432006836e-01,2.739967778325080872e-02
1.387416869401931763e-01,8.612583279609680176e-01
8.785765171051025391e-01,1.214235275983810425e-01
8.191231489181518555e-01,1.808768659830093384e-01
9.529785513877868652e-01,4.702141135931015015e-02
2.042458057403564453e-01,7.957541346549987793e-01
9.088283777236938477e-02,9.091172218322753906e-01
1.825716532766819000e-02,9.817428588867187500e-01
9.353459477424621582e-01,6.465409696102142334e-02
1.201364793814718723e-03,9.987986087799072266e-01
1.729684154270216823e-04,9.998270869255065918e-01
1.160521787824109197e-05,9.999884366989135742e-01
9.183274507522583008e-01,8.167251199483871460e-02
1.252889924217015505e-04,9.998747110366821289e-01
9.354140758514404297e-01,6.458600610494613647e-02
3.263021819293498993e-03,9.967369437217712402e-01
7.103502154350280762e-01,2.896498441696166992e-01
9.411587119102478027e-01,5.884123966097831726e-02
9.473847746849060059e-01,5.261520668864250183e-02
6.350116804242134094e-03,9.936498999595642090e-01
3.697889670729637146e-02,9.630210995674133301e-01
3.027970524271950126e-05,9.999697208404541016e-01
9.310851693153381348e-01,6.891489028930664062e-02
7.336961477994918823e-02,9.266303777694702148e-01
9.222652316093444824e-01,7.773482054471969604e-02
3.982139285653829575e-03,9.960178732872009277e-01
2.937910258769989014e-01,7.062090635299682617e-01
9.153462052345275879e-01,8.465382456779479980e-02
9.178212843835353851e-03,9.908217191696166992e-01
8.808350563049316406e-01,1.191649809479713440e-01
2.734638452529907227e-01,7.265362143516540527e-01
9.337808489799499512e-01,6.621920317411422729e-02
8.818621635437011719e-01,1.181378215551376343e-01
