7.383263111114501953e-01,2.616737186908721924e-01
9.741458296775817871e-02,9.025853872299194336e-01
9.733204245567321777e-01,2.667954191565513611e-02
4.481613263487815857e-02,9.551838636398315430e-01
1.174330338835716248e-01,8.825669288635253906e-01
9.246422648429870605e-01,7.535771280527114868e-02
8.793614506721496582e-01,1.206385120749473572e-01
9.944573640823364258e-01,5.542671307921409607e-03
1.077826917171478271e-01,8.922172784805297852e-01
9.932449460029602051e-01,6.755124311894178391e-03
8.813320994377136230e-01,1.186678633093833923e-01
9.920464754104614258e-01,7.953513413667678833e-03
5.123644694685935974e-02,9.487636089324951172e-01
6.106344982981681824e-02,9.389365315437316895e-01
9.041225165128707886e-02,9.095876812934875488e-01
6.802226603031158447e-02,9.319777488708496094e-01
9.996533393859863281e-01,3.467084607109427452e-04
3.033768758177757263e-02,9.696623086929321289e-01
9.918308854103088379e-01,8.169182576239109039e-03
9.401033520698547363e-01,5.989664420485496521e-02
9.957276582717895508e-01,4.272397141903638840e-03
7.699532806873321533e-02,9.230046868324279785e-01
5.087735876441001892e-02,9.491226673126220703e-01
3.097535297274589539e-02,9.690246582031250000e-01
8.180229365825653076e-02,9.181976914405822754e-01
9.982353448867797852e-01,1.764661981724202633e-03
7.965565472841262817e-02,9.203442931175231934e-01
9.821138978004455566e-01,1.788610778748989105e-02
9.757837653160095215e-01,2.421622909605503082e-02
9.926341176033020020e-01,7.365930359810590744e-03
1.397009789943695068e-01,8.602990508079528809e-01
1.103974729776382446e-01,8.896026015281677246e-01
9.038063883781433105e-02,9.096193909645080566e-01
9.869887828826904297e-01,1.301125902682542801e-02
4.376403987407684326e-02,9.562360048294067383e-01
7.654657214879989624e-02,9.234533905982971191e-01
3.248816728591918945e-02,9.675118327140808105e-01
9.793913960456848145e-01,2.060855552554130554e-02
2.902343124151229858e-02,9.709765315055847168e-01
9.564023613929748535e-01,4.359765723347663879e-02
5.594559013843536377e-02,9.440544247627258301e-01
1.317066699266433716e-01,8.682933449745178223e-01
9.836196303367614746e-01,1.638044603168964386e-02
9.981162548065185547e-01,1.883807242847979069e-03
8.488959074020385742e-02,9.151103496551513672e-01
3.398653864860534668e-02,9.660134911537170410e-01
3.389860317111015320e-02,9.661013484001159668e-01
9.974377155303955078e-01,2.562311012297868729e-03
4.785033315420150757e-02,9.521496891975402832e-01
9.836969971656799316e-01,1.630298979580402374e-02
1.362904608249664307e-01,8.637095689773559570e-01
1.181483566761016846e-01,8.818516135215759277e-01
9.548044204711914062e-01,4.519560933113098145e-02
6.789987534284591675e-02,9.321000576019287109e-01
9.801417589187622070e-01,1.985818892717361450e-02
6.140610948204994202e-02,9.385939240455627441e-01
9.921835064888000488e-01,7.816480472683906555e-03
9.917283654212951660e-01,8.271609432995319366e-03
9.748738408088684082e-01,2.512616477906703949e-02
9.886325001716613770e-01,1.136753242462873459e-02
1.574541032314300537e-01,8.425459265708923340e-01
9.630821347236633301e-01,3.691790997982025146e-02
7.956322282552719116e-02,9.204367995262145996e-01
2.633607387542724609e-02,9.736638665199279785e-01
9.921905398368835449e-01,7.809445727616548538e-03
8.552520722150802612e-02,9.144747853279113770e-01
9.755393266677856445e-01,2.446073293685913086e-02
2.375299483537673950e-01,7.624700665473937988e-01
4.622201621532440186e-01,5.377798080444335938e-01
9.636987447738647461e-01,3.630127385258674622e-02
2.095201015472412109e-01,7.904798984527587891e-01
1.461460590362548828e-01,8.538539409637451172e-01
1.311999559402465820e-01,8.687999844551086426e-01
9.727824926376342773e-01,2.721747942268848419e-02
3.352623432874679565e-02,9.664738178253173828e-01
1.736095100641250610e-01,8.263905048370361328e-01
7.313798666000366211e-01,2.686201333999633789e-01
7.179401814937591553e-02,9.282060265541076660e-01
1.063866615295410156e-01,8.936132788658142090e-01
6.123365163803100586e-01,3.876634836196899414e-01
9.693850874900817871e-01,3.061489015817642212e-02
9.889274835586547852e-01,1.107247266918420792e-02
5.443806573748588562e-02,9.455620050430297852e-01
7.372746616601943970e-02,9.262725710868835449e-01
5.258285999298095703e-01,4.741713702678680420e-01
9.993677735328674316e-01,6.322996341623365879e-04
2.587411925196647644e-02,9.741258621215820312e-01
4.887484014034271240e-02,9.511251449584960938e-01
4.905213415622711182e-02,9.509478807449340820e-01
8.590811491012573242e-01,1.409188508987426758e-01
1.389434486627578735e-01,8.610566258430480957e-01
1.305652223527431488e-02,9.869434833526611328e-01
4.622201621532440186e-01,5.377798080444335938e-01
8.665953576564788818e-02,9.133404493331909180e-01
6.798075884580612183e-02,9.320192933082580566e-01
9.914656877517700195e-01,8.534330874681472778e-03
3.556171357631683350e-01,6.443828344345092773e-01
1.267431080341339111e-01,8.732569217681884766e-01
6.514646410942077637e-01,3.485353887081146240e-01
1.598244756460189819e-01,8.401755094528198242e-01
2.906404808163642883e-02,9.709359407424926758e-01
3.978178799152374268e-01,6.021820306777954102e-01
1.568731367588043213e-01,8.431268334388732910e-01
1.170161068439483643e-01,8.829838633537292480e-01
5.573323369026184082e-02,9.442667365074157715e-01
9.265331625938415527e-01,7.346680015325546265e-02
9.965655207633972168e-01,3.434496698901057243e-03
4.568373784422874451e-02,9.543162584304809570e-01
1.496134698390960693e-01,8.503865003585815430e-01
1.376096159219741821e-01,8.623904585838317871e-01
1.143853068351745605e-01,8.856146931648254395e-01
8.683598637580871582e-01,1.316401064395904541e-01
8.688723444938659668e-01,1.311276704072952271e-01
9.831677079200744629e-01,1.683228276669979095e-02
1.587991863489151001e-01,8.412008285522460938e-01
1.702949404716491699e-01,8.297049999237060547e-01
2.206344716250896454e-02,9.779365658760070801e-01
9.771815538406372070e-01,2.281846292316913605e-02
1.341716051101684570e-01,8.658283948898315430e-01
9.968752861022949219e-01,3.124753711745142937e-03
9.884753227233886719e-01,1.152461208403110504e-02
9.864018559455871582e-01,1.359818875789642334e-02
9.950293898582458496e-01,4.970679059624671936e-03
6.351497769355773926e-02,9.364850521087646484e-01
3.446381092071533203e-01,6.553618311882019043e-01
3.573468700051307678e-02,9.642653465270996094e-01
6.345358490943908691e-01,3.654641211032867432e-01
9.486472606658935547e-01,5.135273188352584839e-02
2.673408389091491699e-02,9.732658863067626953e-01
9.525023102760314941e-01,4.749771207571029663e-02
6.170600280165672302e-02,9.382939934730529785e-01
4.622201621532440186e-01,5.377798080444335938e-01
9.919334053993225098e-01,8.066669106483459473e-03
1.672314405441284180e-01,8.327684998512268066e-01
9.195060729980468750e-01,8.049388974905014038e-02
1.183962915092706680e-02,9.881603717803955078e-01
1.083837673068046570e-01,8.916162252426147461e-01
9.942670464515686035e-01,5.732936784625053406e-03
1.877620629966259003e-02,9.812238216400146484e-01
7.353387773036956787e-02,9.264661669731140137e-01
4.767203703522682190e-02,9.523280262947082520e-01
2.776812389492988586e-02,9.722318649291992188e-01
8.210976123809814453e-01,1.789024174213409424e-01
9.352748990058898926e-01,6.472513079643249512e-02
9.971464276313781738e-01,2.853574696928262711e-03
2.896419540047645569e-02,9.710357785224914551e-01
8.646050840616226196e-02,9.135394692420959473e-01
9.877517223358154297e-01,1.224830560386180878e-02
9.858372211456298828e-01,1.416280958801507950e-02
2.001870721578598022e-01,7.998129725456237793e-01
5.204945057630538940e-02,9.479506015777587891e-01
8.920462131500244141e-01,1.079538092017173767e-01
9.823833703994750977e-01,1.761658117175102234e-02
1.387093774974346161e-02,9.861289858818054199e-01
9.928049445152282715e-01,7.195082493126392365e-03
1.665898412466049194e-01,8.334101438522338867e-01
9.831035137176513672e-01,1.689644716680049896e-02
3.785366564989089966e-02,9.621464014053344727e-01
7.384793460369110107e-02,9.261519908905029297e-01
9.853411316871643066e-01,1.465884689241647720e-02
3.627596795558929443e-02,9.637240767478942871e-01
8.250492811203002930e-02,9.174950718879699707e-01
2.395490556955337524e-01,7.604510188102722168e-01
8.600910007953643799e-02,9.139909744262695312e-01
8.825158476829528809e-01,1.174841299653053284e-01
9.735895395278930664e-01,2.641043439507484436e-02
1.742895096540451050e-01,8.257105350494384766e-01
3.295907080173492432e-01,6.704092621803283691e-01
9.327319860458374023e-01,6.726798415184020996e-02
9.821938276290893555e-01,1.780613139271736145e-02
9.973444342613220215e-01,2.655581571161746979e-03
4.086774587631225586e-02,9.591322541236877441e-01
3.978146985173225403e-02,9.602184891700744629e-01
8.812258839607238770e-01,1.187740564346313477e-01
4.936067759990692139e-02,9.506393671035766602e-01
1.417082101106643677e-01,8.582918643951416016e-01
3.882353007793426514e-02,9.611764550209045410e-01
1.007574573159217834e-01,8.992425203323364258e-01
6.038441509008407593e-02,9.396156072616577148e-01
8.022994548082351685e-02,9.197700023651123047e-01
6.999322026968002319e-02,9.300067424774169922e-01
3.188573196530342102e-02,9.681143164634704590e-01
9.979629516601562500e-01,2.037030877545475960e-03
5.903799831867218018e-02,9.409620761871337891e-01
1.447475701570510864e-01,8.552523851394653320e-01
9.986994266510009766e-01,1.300593838095664978e-03
