"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","height","binary_neuron","fast_trough_t_short_square","fast_trough_v_short_square","peak_t_short_square","peak_v_short_square","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_short_square","threshold_t_short_square","threshold_v_short_square","trough_t_short_square","trough_v_short_square","upstroke_downstroke_ratio_short_square"
"599",107.965952,220.781207084656,0.211056739091873,-94.1875076293945,-70.1241836547852,80.6927134195963,"Excitatory",1.02523583333333,-53.9427115122477,1.02348833333333,26.7500019073486,1.11303416666667,-70.5312512715658,530,1.023075,-42.4114596048991,1.11303416666667,-70.5312512715658,2.4811949830198
"601",112.104168,113.281257450581,0.0807848945260048,-91.4062576293945,-77.2494049072266,85.0000019073486,"Excitatory",1.02557,-52.84375,1.0235325,32.1562519073486,1.3589625,-77.328125,1140,1.023125,-47.2812519073486,1.3589625,-77.328125,3.47805184377857
"603",112.589552,81.6517844796181,0.0469314455986023,-85.2187576293945,-76.7064819335938,84.5125053405762,"Inhibitory",1.023659,-65.8500045776367,1.023142,18.6625007629395,1.303387,-76.8500015258789,608,1.022906,-50.6562522888184,1.303387,-76.8500030517578,1.24495370148969
"605",181.749024,245.312705636024,0.119957461953163,-83.0000076293945,-65.2310028076172,78.0937538146973,"Excitatory",1.0251025,-56.4375038146973,1.023135,21.65625,1.3978575,-66.75,460,1.022735,-46.3125019073486,1.3978575,-66.75,2.60110356913399
"607",340.244064,363.593697547913,0.148001074790955,-105.281257629395,-64.9419174194336,96.6000053405762,"Inhibitory",1.024488,-53.5250030517578,1.023376,43.0750022888184,1.365436,-65.5750015258789,310,1.023052,-40.0250007629395,1.365436,-65.5750015258789,2.53061651546897
"608",173.434528,188.906326889992,0.0201559867709875,-98.8125076293945,-81.2816925048828,81.1687519073487,"Excitatory",1.025153,-55.2812507629395,1.023592,25.8875011444092,1.637852,-81.8437545776367,640,1.023154,-43.83125,1.637852,-81.8437545776367,2.41312311767142
"609",199.441536,242.812424898148,0.0293579883873463,-94.0937576293945,-67.4911956787109,80.7031284968058,"Excitatory",1.02617666666667,-54.0781275431315,1.02377083333333,26.6250009536743,1.48093416666667,-68.1718788146973,410,1.02323833333333,-44.1927108764648,1.48093416666667,-68.1718788146973,2.96414864499317
"611",93.690328,82.4553444981575,0.0686581209301949,-86.5000076293945,-76.0950698852539,95.0312519073486,"Excitatory",1.026515,-50.984375,1.0235075,44.0468769073486,1.74825,-76.7968788146973,1250,1.0230825,-51.6875038146973,1.74825,-76.7968788146973,4.1496814524365
"612",161.915424,167.03125834465,0.0678625926375389,-89.7500076293945,-72.4311676025391,99.6302140553793,"Excitatory",1.02503083333333,-50.2760448455811,1.023285,49.3541692097982,1.47740166666667,-72.8906275431315,870,1.02297833333333,-44.3020858764648,1.47740166666667,-72.8906275431315,4.62001177862782
"614",510.781248,310.468673706055,0.0866411253809929,-100.5,-71.5606994628906,77.9479217529297,"Inhibitory",1.02452666666667,-58.9375038146973,1.02346,19.0104179382324,1.59847333333333,-73.5208358764648,370,1.02310666666667,-40.4687525431315,1.59847333333333,-73.5208358764648,1.71787426392492
"616",150.261648,157.500043511391,0.0933771505951881,-92.2187576293945,-74.5154037475586,97.8250038146973,"Excitatory",1.025967,-52.1500022888184,1.023415,45.6750015258789,1.451345,-75.2312561035156,760,1.023017,-51.1125038146973,1.451345,-75.2312561035156,4.96464490542571
"617",110.670464,78.4374624490738,0.0179715771228075,-87.3750076293945,-78.4837493896484,85.1328172683715,"Inhibitory",1.023775,-60.8515653610229,1.02320625,24.2812519073486,1.3092575,-78.7187538146973,585,1.02299125,-43.6875019073486,1.3092575,-78.7187538146973,1.38475790993763
"618",124.964032,85.7813283801079,0.0465083830058575,-87.9375076293945,-78.3298187255859,95.9375038146972,"Excitatory",1.02658,-56.4609384536743,1.023555,39.4765653610229,1.96028,-78.7734432220459,1150,1.02314,-49.6093769073486,1.96028,-78.7734432220459,4.27583899062343
"619",138.300544,164.375007152557,0.0463079325854778,-94.34375,-76.0636901855469,86.3750019073486,"Excitatory",1.02561,-47.2656259536743,1.02352125,39.1093759536743,1.6183225,-76.7890644073486,0,1.02309375,-42.6875009536743,1.6183225,-76.7890663146973,3.5281314023115
"620",207.647488,185.468822717667,0.0676468536257744,-98.84375,-79.0932922363281,96.5416730244955,"Excitatory",1.02517333333333,-51.5729198455811,1.02344,44.9687531789144,1.56444,-79.3177096048991,770,1.02303333333333,-48.8906275431315,1.56444,-79.3177096048991,4.22723724008991
"622",133.659704,219.374895095825,0.0632189065217972,-98.53125,-75.6800003051758,76.1875026702881,"Excitatory",1.02483,-52.8250015258789,1.023383,23.3625011444092,1.502081,-76.1875045776367,464,1.022992,-41.5937515258789,1.502081,-76.1875045776367,2.42101847993193
"623",198.45928,152.812540531158,0.0303231067955494,-83.59375,-66.5105972290039,86.2083355585734,"Inhibitory",1.027445,-56.6406262715658,1.02343166666667,29.5677092870076,1.26418083333333,-67.2500012715658,440,1.02308166666667,-40.8906262715658,1.26418083333333,-67.2500012715658,2.53467006360595
"627",190.267616,346.986591815948,0.0401627756655216,-98.34375,-71.6418075561523,83.6354207992554,"Excitatory",1.02492833333333,-52.1562525431315,1.02321333333333,31.4791682561239,1.72566166666667,-75.0156275431315,173.333333333333,1.02284,-42.3229179382324,1.72566166666667,-75.0156275431315,3.13094633963242
"628",342.799552,160.624995827675,0.0299075189977884,-98.96875,-80.7081985473633,89.5260429382325,"Excitatory",1.0253,-54.5000012715658,1.02361333333333,35.0260416666667,1.55585666666667,-80.7604192097982,670,1.02317083333333,-49.7447935740153,1.55585666666667,-80.7604192097982,3.56666438305726
"629",212.91936,113.125033676624,0.0203711818903685,-94.53125,-81.2334823608398,86.5000038146973,"Excitatory",1.02542,-54.15625,1.02384,32.3437538146973,1.70194,-81.7500076293945,810,1.0234,-53.2187538146973,1.70194,-81.7500076293945,3.45303834731989
"631",142.02304,90.937614440918,0.00733394920825958,-90.2500076293945,-80.3424911499023,82.5000068664551,"Inhibitory",1.031408,-66.9437561035156,1.02372,15.5562507629395,1.355484,-80.9125045776367,1009.99993896484,1.023256,-42.9562507629395,1.355484,-80.9125045776367,2.48738817982427
"632",230.450112,288.281261920929,0.0430564247071743,-94.25,-62.368049621582,97.5156278610229,"Inhibitory",1.02458375,-60.7656278610229,1.02327375,36.75,1.30642,-61.5468759536743,300,1.0229,-43.0937509536743,1.30642,-61.5468759536743,2.3791821748459
"633",141.496464,76.8750756978989,0.0046334364451468,-93.4687576293945,-83.5178680419922,92.5312576293946,"Excitatory",1.02534,-52.6250038146973,1.02348,39.9062538146973,1.31854,-83.25,0,1.02306,-45.0312538146973,1.31854,-83.25,3.94383646896563
"634",111.610112,130.312532186508,0.0329664535820484,-82.3437576293945,-67.2591934204102,91.1640691757202,"Excitatory",1.02553,-53.3984413146973,1.02357,37.7656278610229,1.39766,-68.3437519073486,640,1.02318,-45.1562509536743,1.39766,-68.3437519073486,3.90522575121784
"635",220.72056,147.343829274178,0.0674173012375832,-93.1562576293945,-76.0901794433594,103.918754577637,"Inhibitory",1.024664,-53.0500030517578,1.023536,50.8687515258789,1.629752,-76.9375030517578,260,1.02316,-53.4625038146973,1.629752,-76.9375045776367,2.86411858329044
"636",294.821152,187.656208872795,0.13645726442337,-99.0625,-79.2035446166992,86.3000022888184,"Inhibitory",1.02456,-62.0500015258789,1.023394,24.2500007629395,1.439806,-79.7625,244,1.023042,-43.65,1.439806,-79.7625,1.77185643845962
"638",160.02456,146.249994635582,0.0350065603852272,-93.7812576293945,-78.3960266113281,93.015625,"Excitatory",1.0270325,-47.71875,1.023585,45.296875,1.8222875,-78.4218826293945,1250,1.02311,-41.953125,1.8222875,-78.4218826293945,4.75249838425998
"640",189.708464,204.374998807907,0.281629174947739,-96.21875,-72.1406173706055,101.8125,"Inhibitory",1.02397,-65.5875,1.023254,36.225,1.57444,-72.3187515258789,580,1.022935,-45.9562507629395,1.57444,-72.3187515258789,1.42967090052158
"641",359.487168,217.857107520103,0.15508921444416,-89.3125,-65.5099563598633,95.1937538146973,"Excitatory",1.026148,-54.5937530517578,1.023416,40.6000007629395,1.25932,-66.2937545776367,330,1.023044,-45.5562530517578,1.25932,-66.2937545776367,4.25913353120122
"642",160.450272,137.03128695488,0.127823576331139,-90.8750076293945,-72.8742828369141,102.328134536743,"Inhibitory",1.024005,-67.7343826293945,1.02329,34.5937519073486,1.715065,-74.6406288146973,560,1.0230075,-42.1250038146973,1.715065,-74.6406288146973,1.58111192370984
"646",100.855432,75.6250023841858,0.208229541778564,-78.84375,-70.3271865844727,91.9125038146973,"Excitatory",1.02516,-50.7937515258789,1.023451,41.1187522888184,1.086403,-71.7375045776367,0,1.023089,-49.3437522888184,1.086403,-71.7375045776367,3.16918129092014
"647",140.16848,80.6249231100082,0.0221640095114708,-100.156257629395,-80.1982574462891,92.7312549591065,"Inhibitory",1.024037,-63.2937538146973,1.023251,29.4375011444092,1.465079,-81.4000015258789,462,1.022955,-46.1562522888184,1.465079,-81.4000015258789,1.5538777665437
"651",305.580096,181.249991059303,0.0185740925371647,-95.34375,-75.0998992919922,100.462501525879,"Excitatory",1.025829,-48.4125015258789,1.023468,52.05,1.364616,-75.0687515258789,760,1.023042,-42.40625,1.364616,-75.0687515258789,4.61405849704478
"652",264.56688,202.50004529953,0.0303479786962271,-90.03125,-71.718620300293,88.1875038146972,"Excitatory",1.025555,-51.3541679382324,1.0233475,36.8333358764648,1.6296925,-73.2968788146973,335,1.02297666666667,-44.0312512715658,1.6296925,-73.2968788146973,3.80877481844935
"653",292.185408,215.312495827675,0.0222956389188766,-96.9687576293945,-75.3039245605469,96.5520846048991,"Excitatory",1.025215,-51.3177083333333,1.02339,45.2343762715658,1.38256083333333,-75.4062512715658,630,1.02296333333333,-44.5729173024495,1.38256083333333,-75.4062512715658,4.04430609275367
"654",121.162568,111.250080168247,0.00985852256417274,-93.3125,-72.4832229614258,77.4375034968058,"Inhibitory",1.0238675,-61.8593775431315,1.02321333333333,15.5781259536743,1.35000416666667,-73.0885467529297,540,1.02298083333333,-46.6458365122477,1.35000416666667,-73.0885480244954,1.40578805563209
"655",139.463376,172.343745827675,0.166858181357384,-92.4375076293945,-72.8521041870117,89.8046913146972,"Excitatory",1.02543375,-56.3906278610229,1.02351125,33.4140634536743,1.10760875,-73.6250038146973,650,1.02307125,-46.9296884536743,1.10760875,-73.6250038146973,2.54269881563111
"656",161.91344,348.437339067459,0.152092039585114,-95.15625,-71.2270584106445,82.1666711171468,"Excitatory",1.025205,-53.9270858764648,1.02338666666667,28.239585240682,1.63882666666667,-73.3645858764648,530,1.02293833333333,-47.9375025431315,1.63882666666667,-73.3645858764648,2.86943412226783
"657",116.010432,115.625075995922,0.0224851034581661,-82.1562576293945,-69.5698165893555,90.1062545776367,"Excitatory",1.025416,-55.4562530517578,1.023582,34.6500015258789,1.403077,-69.8875045776367,800,1.023087,-48.0312522888184,1.403077,-69.8875045776367,2.47547950079752
"659",218.400176,230.468705296516,0.0170810017734766,-100.75,-75.8962249755859,96.098960240682,"Excitatory",1.02534083333333,-53.9114596048991,1.02337333333333,42.1875006357829,1.39567416666667,-76.1197929382324,489.999969482422,1.0230125,-48.4062519073486,1.39567416666667,-76.1197929382324,3.81692405810682
"660",235.058752,205.624997615814,0.0468744002282619,-87.125,-63.8540267944336,64.0156251589457,"Inhibitory",1.02415,-59.265625,1.02324583333333,4.75000015894572,1.18979416666667,-64.223960240682,130,1.022985,-42.0833346048991,1.18979416666667,-64.223960240682,1.47844469750987
"663",228.66904,190.624803304672,0.011939138174057,-83.7812576293945,-59.8839569091797,98.6375030517578,"Inhibitory",1.024436,-56.2187515258789,1.023412,42.4187515258789,1.038428,-64.0562507629395,239.999984741211,1.0231,-41.3812530517578,1.038428,-64.0562507629395,2.4105723349212
"664",193.344608,166.718676686287,0.230507269501686,-90.9062576293945,-72.0361251831055,87.400004196167,"Inhibitory",1.024238,-58.3812522888184,1.023408,29.0187519073486,1.58842,-72.96875,340,1.023107,-48.0625038146973,1.58842,-72.96875,1.77629621719095
"665",256.575312,181.250125169754,0.031475555151701,-92.7187576293945,-75.1774063110352,104.312503814697,"Excitatory",1.02597166666667,-52.2604179382324,1.02338,52.0520858764648,1.67566333333333,-76.0416717529297,720,1.022995,-45.8541704813639,1.67566333333333,-76.0416717529297,5.23471294316452
"668",90.62504,54.5313283801079,0.0313241854310036,-87.9062576293945,-81.3541107177734,78.0052115122477,"Inhibitory",1.02401333333333,-65.8177108764648,1.02334583333333,12.1875006357829,1.42596,-81.5989634195964,0,1.0230725,-53.0572942097982,1.42596,-81.5989634195964,1.36474011426242
"669",78.749264,103.437386453152,0.0324804931879044,-83.5937576293945,-71.7685928344727,86.9427115122478,"Inhibitory",1.02912666666667,-61.786460240682,1.02332416666667,25.1562512715658,1.60183333333333,-73.0729192097982,830,1.02295666666667,-39.3020865122477,1.60183333333333,-73.0729192097982,2.40811641532559
"670",180.1348,231.081172398158,0.0272550601512194,-96.6875,-78.2009353637695,88.6484394073486,"Excitatory",1.02600125,-49.0859375,1.02349,39.5625019073486,1.6701675,-78.8750038146973,1040,1.0230475,-44.2890663146973,1.6701675,-78.8750038146973,4.08513158561813
"671",172.653536,149.218559265137,0.207872197031975,-90.84375,-73.4568405151367,96.4375045776367,"Inhibitory",1.0247,-56.1250030517578,1.023536,40.3125015258789,1.241672,-74.2687530517578,750,1.023128,-47.5125030517578,1.241672,-74.2687530517578,2.3763735591167
"672",149.070016,191.406175494194,0.0643628686666489,-93.5625076293945,-71.1436080932617,82.7562515258789,"Excitatory",1.025108,-51.10625,1.023386,31.6500015258789,1.10341,-72.0125045776367,570,1.023013,-39.6562522888184,1.10341,-72.0125045776367,2.5570341182074
"673",186.459616,130.62496483326,0.0472249612212181,-100.343757629395,-74.7899322509766,88.3593772252401,"Inhibitory",1.0239875,-63.6093762715658,1.023275,24.7500009536743,1.68610666666667,-75.4010454813639,156.666656494141,1.02301083333333,-44.6927096048991,1.68610666666667,-75.4010454813639,1.33660834774057
"674",179.405712,162.500083446503,0.0564269684255123,-86.40625,-68.1852569580078,94.2437530517578,"Inhibitory",1.024294,-50.3062515258789,1.023306,43.9375015258789,1.687517,-68.9812515258789,360,1.023042,-45.3500015258789,1.687517,-68.9812530517578,2.8928666888016
"677",412.892288,284.062385559082,0.0772461965680122,-91.75,-70.5716781616211,62.0312542915345,"Inhibitory",1.0259,-57.5312538146973,1.02346,4.50000047683716,1.51038,-70.6562576293945,400,1.023,-35,1.51038,-70.6562576293945,1.89234214396371
"679",105.98664,95.1785519719124,0.0316205210983753,-87.0000076293945,-75.0661315917969,90.2875053405762,"Excitatory",1.025066,-46.5875022888184,1.02331,43.7000030517578,1.416055,-75.0625,424,1.023007,-48.5562515258789,1.416055,-75.0625,3.85702864452981
"680",164.149488,137.544646859169,0.132470294833183,-87.8125076293945,-71.6495666503906,89.2250053405762,"Excitatory",1.024851,-51.0000015258789,1.023215,38.2250038146973,1.125457,-72.1562530517578,700,1.022765,-47.1812522888184,1.125457,-72.1562530517578,2.81361436235321
"681",189.12608,183.281138539314,0.0208022743463516,-94.7812576293945,-74.2386169433594,95.4500045776368,"Excitatory",1.0251,-55.7187522888184,1.023308,39.7312522888184,1.693576,-74.9375030517578,600,1.022936,-49.7125030517578,1.693576,-74.9375030517578,4.20215304846483
"682",292.972032,240.625008940697,0.133915573358536,-92.875,-66.4022827148438,67.1625017166138,"Inhibitory",1.025528,-57.7312515258789,1.023406,9.43125019073486,1.057903,-67.6062530517578,360,1.022981,-33.24375,1.057903,-67.6062530517578,1.77344231260856
"683",299.770752,570.312440395355,0.0733360201120377,-80.4375,-61.2859649658203,79.2968769073486,"Inhibitory",1.024225,-59.0468769073486,1.022655,20.25,1.3065375,-62.6562519073486,270,1.0223,-44.109375,1.3065375,-62.6562557220459,2.4028299776748
"684",155.374656,140.93753695488,0.0578350350260735,-91.5625,-76.5860595703125,91.8187545776368,"Excitatory",1.025502,-50.9562522888184,1.023504,40.8625022888184,1.38886,-77.0062515258789,880,1.023104,-48.4875022888184,1.38886,-77.0062515258789,3.71361731530784
"685",59.547116,36.8750393390656,0.0624788701534271,-89.21875,-77.2948837280273,88.6625026702881,"Inhibitory",1.023878,-64.4062515258789,1.023307,24.2562511444092,1.209065,-78.1125045776367,1030,1.023062,-46.6937538146973,1.209065,-78.1125045776367,1.21379638988187
"689",216.38368,140.468791127205,0.054803192615509,-91.4375,-75.9048919677734,85.1812530517578,"Excitatory",1.025844,-49.3062515258789,1.023308,35.8750015258789,1.573455,-76.8062515258789,1140,1.022956,-44.6250022888184,1.573455,-76.8062515258789,4.32608653536814
"690",235.72216,176.651805639267,0.0342785231769085,-80.5625,-60.4437866210938,95.1500061035156,"Excitatory",1.025208,-54.8812530517578,1.02344,40.2687530517578,1.083552,-61.5437530517578,310,1.02298,-44.5312522888184,1.083552,-61.5437530517578,2.66081634282244
"691",110.886216,100.468829274178,0.0518363006412983,-81.3437576293945,-70.4083404541016,82.7625045776367,"Inhibitory",1.024029,-61.9625030517578,1.023325,20.8000015258789,1.184064,-71.0562515258789,460,1.023042,-46.9062507629395,1.184064,-71.0562515258789,1.35649267710543
"693",133.23188,164.218708872795,0.0255275797098875,-98.7812576293945,-83.1545486450195,104.300006103516,"Excitatory",1.024687,-55.1812522888184,1.023315,49.1187538146973,1.618887,-84.2562530517578,700,1.023002,-48.9375015258789,1.618887,-84.2562530517578,4.43752219962254
"694",139.61728,193.281248211861,0.089340902864933,-98.34375,-77.274543762207,83.6250038146973,"Excitatory",1.024775,-49.9375012715658,1.02352333333333,33.6875025431315,1.532925,-78.0208409627279,0,1.02316833333333,-42.2395846048991,1.532925,-78.0208409627279,2.81720989411301
"696",295.840128,319.866210222244,0.0311772804707289,-100.90625,-64.9805068969727,85.3020865122477,"Inhibitory",1.02446166666667,-56.4895846048991,1.023295,28.8125019073486,1.65513666666667,-65.3020858764648,93.3333333333333,1.022845,-47.2083371480306,1.65513666666667,-65.3020858764648,2.06868804222943
"698",117.860512,118.281327188015,0.00426001707091928,-83.4062576293945,-72.6110458374023,94.7552140553792,"Excitatory",1.02685,-51.3489608764648,1.02347666666667,43.4062531789144,1.46740333333333,-73.0781275431315,700,1.02301,-45.4635448455811,1.46740333333333,-73.0781288146973,3.71041753813939
"702",223.109568,232.187509536743,0.111068345606327,-96.71875,-71.7542190551758,80.9895861943563,"Inhibitory",1.02445833333333,-60.4687525431315,1.0233925,20.5208336512248,1.2830025,-72.3906288146973,440,1.023045,-45.0781269073486,1.2830025,-72.390630086263,1.67728840339173
"703",192.555408,190.156295895576,0.0252655018121004,-95.4062576293945,-75.3656616210938,85.106254196167,"Excitatory",1.024983,-52.8625022888184,1.023333,32.2437519073486,1.594477,-76.4000030517578,740,1.022981,-46.7937530517578,1.594477,-76.4000030517578,3.19789556225229
"705",156.572112,95.1562523841858,0.06497423350811,-85.7812576293945,-75.4344635009766,83.6640658378601,"Excitatory",1.028415,-60.1093769073486,1.023485,23.5546889305115,1.361445,-75.3671894073486,650,1.023055,-45.8750019073486,1.361445,-75.3671894073486,2.37197424643576
"706",128.474336,96.0937142372131,0.0173782221972942,-82.09375,-70.9221343994141,79.3020855585735,"Inhibitory",1.02830833333333,-63.6718762715658,1.0233075,15.6302092870077,1.40831583333333,-71.6875038146973,660,1.02298,-43.9427121480306,1.40831583333333,-71.6875038146973,2.50935501854964
"707",141.880352,125.781327486038,0.138712525367737,-86.7812576293945,-72.1506805419922,88.1640653610229,"Excitatory",1.025765,-49.2890625,1.02351,38.8750028610229,1.215695,-73.1093788146973,1110,1.023125,-41.7890644073486,1.215695,-73.1093807220459,3.70312732579382
"711",375.87616,220.156356692314,0.0757536515593529,-93.1562576293945,-68.2027053833008,92.1406297683715,"Inhibitory",1.02438,-51.1875028610229,1.02319,40.9531269073486,1.6704,-69.3750019073486,489.999969482422,1.02285,-40.1953144073486,1.6704,-69.3750019073486,3.11525206690088
"712",180.518336,109.687462449074,0.0361674353480339,-90.5937576293945,-76.8645782470703,99.5500053405762,"Inhibitory",1.024039,-54.4375022888184,1.023256,45.1125030517578,1.317796,-77.6562545776367,560,1.023017,-47.0250022888184,1.317796,-77.6562545776367,3.01739460573701
"713",296.802496,332.812458276749,0.0559259317815304,-99.0000076293945,-74.8909378051758,75.4250026702881,"Excitatory",1.025597,-51.0812515258789,1.023708,24.3437511444092,1.624686,-76.9000061035156,114,1.023201,-45.8687530517578,1.624686,-76.9000061035156,2.52843197709088
"714",193.118864,155.312567949295,0.105902209877968,-89,-71.3704452514648,93.6937545776368,"Excitatory",1.02488,-50.4000022888184,1.0234,43.2937522888184,1.179556,-72.1062530517578,880,1.023052,-45.6562515258789,1.179556,-72.1062530517578,3.68757991585699
"715",183.381344,189.062505960464,0.112378992140293,-96.0625,-74.3197021484375,91.7687530517578,"Inhibitory",1.024802,-55.8750030517578,1.023393,35.89375,1.562677,-75.2750045776367,510,1.022995,-45.2625007629395,1.562677,-75.2750045776367,2.7052080263024
"717",96.449552,162.49991953373,0.104034505784512,-88.3125076293945,-71.9448699951172,94.1406278610229,"Excitatory",1.0254775,-44.5156259536743,1.02354125,49.6250019073486,1.27528125,-72.8984394073486,0,1.02311875,-41.1484394073486,1.27528125,-72.8984394073486,3.6443050989213
"719",136.727376,145.625039935112,0.0118438089266419,-85.4687576293945,-69.5901260375977,81.343754196167,"Inhibitory",1.023793,-61.5750030517578,1.022976,19.7687511444092,1.454521,-70.1562530517578,430.000030517578,1.022709,-40.7687515258789,1.454521,-70.1562530517578,1.40437055247274
"720",189.116288,185.937389731407,0.131265103816986,-88.6250076293945,-68.2628784179688,80.5729211171468,"Excitatory",1.02584,-53.7708371480306,1.02334,26.8020839691162,1.4344,-69.2187525431315,440,1.02294666666667,-41.1041692097982,1.4344,-69.2187525431315,2.52901753567756
"721",225.786848,245.312616229057,0.127577275037766,-96.5,-68.3804779052734,77.0187526702881,"Inhibitory",1.027504,-54.4750015258789,1.023314,22.5437511444092,1.178301,-69.2937515258789,240.000015258789,1.022992,-44.2312530517578,1.178301,-69.2937530517578,3.01643670332862
"722",145.290432,187.656208872795,0.0164662357419729,-95.2187576293945,-77.7653732299805,93.7375053405762,"Excitatory",1.025364,-50.3312522888184,1.023478,43.4062530517578,1.590603,-78.7312530517578,880,1.023108,-48.1375007629395,1.590603,-78.7312530517578,3.69227327533043
"723",206.28736,127.343744039536,0.178190752863884,-83.875,-69.2325592041016,83.7734403610229,"Excitatory",1.02488625,-51.4921884536743,1.0233975,32.2812519073486,1.51030375,-70.5937538146973,760,1.02305375,-46.2656259536743,1.51030375,-70.5937538146973,2.87083134830427
"727",125.898584,66.8751150369644,0.0498955063521862,-85.9687576293945,-76.5811386108398,85.3750038146973,"Inhibitory",1.024165,-62.6562538146973,1.023365,22.71875,2.003205,-77.78125,0,1.023085,-47.28125,2.003205,-77.78125,1.48173624465276
"729",193.912288,199.375003576279,0.100278250873089,-100.03125,-77.7931594848633,85.3281269073486,"Inhibitory",1.0252725,-62.2656259536743,1.02370875,23.0625009536743,1.6648775,-77.5625019073486,680,1.02322625,-52.0234394073486,1.6648775,-77.5625019073486,2.08115117527461
"731",194.791392,131.79075717926,0.160916790366173,-91.9375076293945,-77.4934310913086,95.119794845581,"Excitatory",1.02502166666667,-54.2031269073486,1.02343666666667,40.9166679382324,1.3435,-77.8281275431315,830,1.02304083333333,-50.458335240682,1.3435,-77.8281275431315,2.69065866117146
"732",216.237088,178.571432828903,0.130529895424843,-88.4062576293945,-70.2577819824219,89.9375038146972,"Excitatory",1.0245675,-46.4375019073486,1.023395,43.5000019073486,1.2486775,-71.4062538146973,820,1.0230525,-44.5156269073486,1.2486775,-71.4062538146973,3.09327366725225
"737",123.602304,183.906242251396,0.0519988760352135,-87.6875076293945,-66.8875732421875,85.3020884195963,"Excitatory",1.02659333333333,-46.1458358764648,1.02358666666667,39.1562525431315,1.42616,-66.968755086263,390,1.02308666666667,-44.8854179382324,1.42616,-66.968755086263,4.0352812300707
"739",209.560032,251.093864440918,0.0188205521553755,-101.156257629395,-77.4727020263672,66.3937534332276,"Excitatory",1.025593,-48.3937522888184,1.023437,18.0000011444092,1.86604,-78.4375045776367,690,1.023044,-37.8937507629395,1.86604,-78.4375045776367,2.74068572575828
"740",167.393152,126.093834638596,0.149191066622734,-98.125,-70.5699081420898,102.306253814697,"Inhibitory",1.023989,-63.2750030517578,1.023306,39.0312507629395,1.041102,-71.1812561035156,480.000030517578,1.02303,-42.3250022888184,1.041102,-71.1812561035156,1.40431379002855
"742",76.713136,70.6249997019768,0.0273086652159691,-86.09375,-69.8803634643555,66.60625,"Inhibitory",1.023101,-61.43125,1.022726,5.175,1.752648,-70.08125,720,1.022543,-45.6687507629395,1.752648,-70.08125,1.1020201149039
"743",229.234208,310.468792915344,0.0298002120107412,-100,-72.0027618408203,66.5625040531159,"Inhibitory",1.0245975,-59.8203163146973,1.02341875,6.74218773841858,1.5943325,-72.5234413146973,147.5,1.02310625,-40.5390663146973,1.5943325,-72.5234413146973,1.74163070320002
"746",91.158944,50.3125786781311,0.0917242392897606,-94.5937576293945,-79.2038497924805,86.8937568664551,"Inhibitory",1.023594,-72.6187561035156,1.023052,14.2750007629395,1.1183,-80.2250030517578,839.999938964844,1.022839,-54.7437530517578,1.1183,-80.2250030517578,1.3470078476777
"747",189.245936,123.593829572201,0.0374567583203316,-100.09375,-72.1898574829102,95.3984417915345,"Inhibitory",1.024145,-63.4609413146973,1.02339375,31.9375004768372,1.59112625,-72.8515644073486,430.000030517578,1.0230925,-46.9609384536743,1.59112625,-72.8515663146973,1.50271819694178
"748",182.628896,118.906252086163,0.00681353360414505,-94.84375,-81.7420120239258,89.7812553405762,"Excitatory",1.025285,-52.1125022888184,1.023495,37.6687530517578,1.753645,-82.1687545776367,1010.00006103516,1.023082,-44.8500015258789,1.753645,-82.1687545776367,3.24400636132846
"749",252.710896,231.562614440918,0.244886443018913,-91.875,-66.3758010864258,89.0669681004116,"Inhibitory",1.02424285714286,-52.8303587777274,1.02331214285714,36.2366093226842,1.511635,-67.0223246983119,380,1.023035,-42.2098230634417,1.511635,-67.0223246983119,2.30018061956571
"750",179.43104,218.437537550926,0.0321931913495064,-99.0312576293945,-75.7922058105469,95.9375068664551,"Excitatory",1.024928,-52.0937530517578,1.023256,43.8437538146973,1.663292,-75.9187545776367,560,1.022912,-46.7687515258789,1.663292,-75.9187545776367,4.52235323121096
"754",127.00416,82.03125,0.0204274095594883,-81.375,-72.5131301879883,87.5625030517578,"Inhibitory",1.023428,-58.6062515258789,1.022788,28.9562515258789,1.337068,-72.5250015258789,800,1.022508,-42.8062522888184,1.337068,-72.5250015258789,1.39538133123084
"756",165.662592,144.531324505806,0.0423685796558857,-89.9687576293945,-74.2315673828125,91.0078191757202,"Excitatory",1.025095,-55.3515663146973,1.02334125,35.6562528610229,1.42244375,-75.1953144073486,207.5,1.0230125,-50.1953163146973,1.42244375,-75.1953144073486,3.69420701706268
"757",221.250032,154.687494039536,0.0473360866308212,-96,-78.1916351318359,98.3750038146973,"Excitatory",1.026256,-55.6437522888184,1.023272,42.7312515258789,1.572712,-78.6750030517578,999.999938964844,1.02286,-48.9437515258789,1.572712,-78.6750030517578,4.73209648601902
"759",134.100376,186.406299471855,0.11625249683857,-85.7812576293945,-68.4197998046875,100.006254577637,"Excitatory",1.024709,-52.4062538146973,1.023298,47.6000007629395,1.1377,-69.6937530517578,509.999969482422,1.022961,-44.3937507629395,1.1377,-69.6937530517578,3.35695420822821
