"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"200",0.0774982509294701,168.123,0.12,1.279825,4.17222,1.027125,-43.40625,-46.0312512715658,-49.3541679382324,136.608464,0.0984,1.27459,4.16814666666667,1.02358833333333,21.5625019073486,28.3541679382324,28.7708346048991,118.750378489494,0.0723411068320274,1.495545,-72.0520858764648,110,78.7083333333333,393.333333333333,1.27394,4.16753666666667,1.02308833333333,-34.59375,-37.2083346048991,-40.9270858764648,1.32694,4.2178,1.495545,-51.53125,-54.0520858764648,-72.0520858764648,4.51326297412701,4.38758525584252,4.17656173182403,-89.8750076293945,-71.7197418212891,78.1250025431315,"Excitatory",5.94802614752294
"201",0.0222076751910128,31.078064516129,0.554020100502513,1.09946,3.24691333333333,1.02519333333333,-48.2187538146973,-46.5104204813639,-47.7239608764648,389.1112,0.01322,1.09762,3.24442,1.02341666666667,33.34375,31.6354185740153,28.7239599227905,271.406292915344,0.06634571403265,1.66518,-70.4531275431315,50,55.5833333333333,260,1.09724,3.24400666666667,1.02308,-37.2187538146973,-33.8958358764648,-41.4479179382324,1.11058,3.25724666666667,1.66518,-50.7500038146973,-49.8541679382324,-70.4531275431315,3.65005143636856,4.11628063248439,3.26469566852001,-101.281257629395,-69.2375411987305,76.4479207992553,"Inhibitory",32.1770359760022
"202",0.000508087220395712,22.5144186046512,0.640218790489846,1.35407,15.1403283333333,1.023555,-63.8750038146973,-60.7812538146973,-62.7916704813639,93.91992,0.0217050000000001,1.35358,15.13984,1.02308083333333,15.2812509536743,19.4583346048991,17.1614586512248,52.3437894880772,0.0390145964920521,1.21761583333333,-75.1093788146973,360,353,820,1.35334,15.1396,1.02288,-38.03125,-34.9895833333333,-44.9166685740153,1.354095,15.1403516666667,1.21761583333333,-63.9375,-60.9166704813639,-75.1093788146973,1.06710353398199,1.10471645021618,1.24902792341606,-81.8437576293945,-75.7674789428711,79.9531291325887,"Inhibitory",44.4159814898979
"203",0.0789860800127456,93.744,0.190340908031817,1.1138,5.44919333333333,1.02561,-43,-44.8333346048991,-48.6484403610229,151.260384,0.04332,1.11106,5.4456,1.02344,38.21875,37.5520846048991,40.8828153610229,136.250004172325,0.00724146328866482,1.89403,-68.6953182220459,190,110.625,999.999938964844,1.11064,5.44512666666667,1.02303,-31.0625,-30.9791679382324,-44.2578134536743,1.12652,5.46629333333333,1.89403,-47.9375,-50.1875012715658,-68.6953182220459,4.68628759374351,4.07242688546288,4.2912475657165,-84.0625,-69.0978317260742,89.5312557220458,"Excitatory",10.6673493770268
"204",-0.00371955302091005,45.859,0.274300908908919,2.01902,4.45879333333333,1.02454,-50.2812538146973,-50.7291666666667,-53.8359394073486,217.243296,0.0786600000000002,2.01752,4.45732,1.023455,37.5,35.0104192097982,40.5703144073486,194.37500834465,0.0493998341262341,1.427565,-69.5625019073486,100,85.9166641235352,420,2.01716,4.45692666666667,1.02313,-32.375,-31.5,-37.9531278610229,2.01984,4.4661,1.427565,-50.9375038146973,-54.9895858764648,-69.5625019073486,2.45906754678287,2.38481206112184,2.28618242456674,-90.125,-68.5249328613281,94.4062538146972,"Inhibitory",21.805970474716
"206",0.0458341390824274,89.794,0.18978494552764,1.15932,2.02632666666667,1.02554,-47.3125,-46.5937512715658,-49.2343769073486,374.962944,0.02694,1.15614,2.02361333333333,1.023435,34.9062538146973,37.6979179382324,33.0000009536743,356.249958276749,0.0765689760446548,1.07468,-59.8906278610229,29.9999980926514,25.0833326975505,340,1.15562,2.02312,1.02303,-34.5000038146973,-34.7708333333333,-40.0625009536743,1.18402,2.05387333333333,1.07468,-54.9687538146973,-55.0104192097982,-59.8906288146973,3.43763381446239,3.38426287498174,3.41301858325889,-98.0625076293945,-59.0870780944824,82.2343778610229,"Excitatory",11.1366015546696
"207",-0.0215717586652518,56.0914285714286,0.204037272996829,1.88452,6.24154,1.02827,-51.125,-51.1979192097982,-63.4687538146973,178.153936,0.19982,1.88048,6.23770666666667,1.02345,11.3125009536743,16.5104166666667,14.8750011920929,150.625005364418,0.0208734646439552,1.70239,-74.3593788146973,150,130.416666666667,570,1.8799,6.23717333333333,1.023065,-33.59375,-35.4687512715658,-38.4140634536743,1.8914,6.24780666666667,1.70239,-54.1250038146973,-54.8333371480306,-74.3593788146973,2.9552547056643,3.08689870657113,2.4278165273616,-90.1562576293945,-73.6513824462891,78.3437550067902,"Inhibitory",17.8280358598207
"208",0.0222699100319203,59.8203333333333,0.213071905478972,1.13689,3.86864166666667,1.024975,-49.2500038146973,-50.5416704813639,-51.9250030517578,180.567264,0.0528600000000001,1.135005,3.866825,1.023232,36.3125,38.2187512715658,37.6125022888184,181.718721985817,0.0295567587018013,1.61256,-82.0750015258789,90,71.1249974568685,910.000061035156,1.134625,3.86646,1.022883,-38.9375,-36.9166679382324,-46.2562522888184,1.15348,3.90791833333333,1.61256,-54.5625,-57.4062525431315,-82.0750015258789,3.40622953396847,3.38886891099253,3.87170453890663,-100.562507629395,-80.5188903808594,89.5375053405762,"Excitatory",16.7167239678816
"209",0.0539655045114606,73.9578571428572,0.167625417448806,1.089385,8.51848,1.02518916666667,-46.9375038146973,-45.6979192097982,-53.0572942097982,86.395136,0.038035,1.087535,8.51657833333333,1.02336583333333,43.6875038146973,42.5000012715658,47.817710240682,138.258814811707,0.118607446551323,1.32346666666667,-72.7864621480306,180,187.374994913737,770,1.087055,8.51601166666667,1.02294916666667,-32.2500038146973,-29.0000019073486,-45.0312519073486,1.108135,8.541385,1.32346666666667,-48.71875,-47.5312525431315,-72.7864621480306,2.31254135085647,2.10374211711632,2.75261395642657,-88.1250076293945,-72.494873046875,100.87500445048,"Excitatory",13.5212138186805
"210",0.0141302591784169,50.4922222222222,0.235368659209176,1.13964,2.60287333333333,1.024896,-51.9062538146973,-51.8645858764648,-54.6250015258789,459.790784,0.03494,1.13752,2.60081333333333,1.023352,44.8437538146973,45.3645858764648,43.9187507629395,263.593733310699,0.0127053381875157,1.80228,-78.2437515258789,50,39.4583333333333,489.999969482422,1.13712,2.60038666666667,1.022988,-36.21875,-36.2500012715658,-45.0062522888184,1.15494,2.61971333333333,1.80228,-57.0000038146973,-57.0104204813639,-78.2437515258789,3.73799735184403,3.72509875146065,4.01986657941871,-101.250007629395,-77.0944213867188,98.5437522888184,"Excitatory",19.8050304777414
"212",-0.00941554688450593,72.2433333333334,0.160497578082811,1.6913,5.06384666666667,1.027488,-52.71875,-52.7916704813639,-58.3812515258789,253.627056,0.12866,1.68698,5.05978666666667,1.023452,16.15625,21.7708339691162,22.0375015258789,202.72321999073,0.0289534665644169,1.39562,-71.9812530517578,110,100.958333333333,590,1.68646,5.05931333333333,1.023108,-28.0937519073486,-30.708335240682,-35.0000007629395,1.69884,5.07193333333333,1.39562,-56.3437538146973,-57.7500025431315,-71.9812530517578,2.63410965572111,2.73866042436147,2.40931369637366,-92.9375076293945,-71.8275680541992,80.4187530517578,"Inhibitory",13.8421076915978
"213",0.00148841329510287,23.1409523809524,0.73444889083208,1.074665,6.425225,1.024655,-59.7812538146973,-56.5104204813639,-61.0125038146973,205.585184,0.0249050000000002,1.07357,6.42386833333333,1.023534,32.875,26.8854179382324,37.8500007629395,165.80356657505,0.114712543785572,1.479514,-73.6750045776367,120.000007629395,135.083330790202,610,1.073165,6.423395,1.023148,-32.3125,-24.7812512715658,-37.9250030517578,1.074725,6.42539833333333,1.479514,-59.9375038146973,-56.6875025431315,-73.6750045776367,1.50061180339069,1.36657875756058,1.61793940798716,-90.9062576293945,-73.2946472167969,98.8625045776368,"Inhibitory",43.2134332043789
"214",-0.00535095301011349,16.1702459016393,0.57690681165987,1.081735,22.7258783333333,1.024253,-61.0312538146973,-57.6250025431315,-62.6875053405762,81.538488,0.00846000000000013,1.080975,22.7249833333333,1.023218,9.50000095367432,12.0729173024495,12.8250003814697,58.593787252903,0.054281510412693,1.333116,-77.2750030517578,520,542.625,1010.00006103516,1.08067,22.724655,1.022938,-38.0937538146973,-32.5625012715658,-44.4687522888184,1.081795,22.7260116666667,1.333116,-61.1875038146973,-57.8229192097982,-77.2750030517578,1.24269096098926,1.24531958079888,1.45379206300526,-92.1250076293945,-77.0154571533203,75.5125057220459,"Inhibitory",61.8419785377922
"215",0.152785551721836,146.2475,0.262312731919077,1.21408,4.24120666666667,1.024465,-45.1875038146973,-44.5312525431315,-46.5000030517578,204.612864,0.062435,1.212065,4.23944166666667,1.023173,42.125,41.0937512715658,43.0500022888184,182.031333446503,0.0285894460976124,1.801213,-75.1250045776367,90,80.4583333333333,820,1.211685,4.23906166666667,1.022869,-32.625,-32.8333346048991,-46.8187530517578,1.239075,4.26410166666667,1.801213,-53.6250038146973,-51.9583358764648,-75.1250045776367,2.98037206533788,2.98979930013861,3.74238864489409,-93.5,-74.3327331542969,89.5500053405762,"Excitatory",6.83772372177302
"216",-0.0399376036121814,75.215,0.639058611181967,1.188425,14.8727,1.02383375,-61.5625038146973,-61.2500038146973,-62.3671903610229,107.314848,0.0950150000000001,1.187875,14.872115,1.02326,20.65625,21.4583333333333,24.046875,74.218787252903,0.106675691902637,1.21799,-73.0703163146973,330,346.333333333333,155,1.18761,14.871845,1.0230275,-36.46875,-34.3750025431315,-42.7812509536743,1.18844,14.8727616666667,1.21799,-61.6875038146973,-61.3645858764648,-73.0703163146973,1.18366331094779,1.18962492293362,1.30993557491232,-82.3750076293945,-74.0772018432617,86.4140653610229,"Inhibitory",13.2952203682776
"217",0.105556259557962,21.231,0.0530821917808219,1.093005,3.18561666666667,1.024675,-53.28125,-52.0833358764648,-54.4375038146973,354.898944,0.0190400000000002,1.091745,3.18425,1.02344625,17,16.0312503178914,17.4140625,291.875004768372,0.239930257201195,1.52288625,-69.0312519073486,50,54.0833320617676,310,1.09141,3.18388333333333,1.02314625,-38.28125,-36.8645871480306,-44.4687538146973,1.093015,3.18573833333333,1.52288625,-53.4062538146973,-52.2916666666667,-69.0312519073486,2.33900260581615,2.18901850501676,2.3958027661688,-99.4062576293945,-68.5587463378906,71.8515663146973,"Inhibitory",47.1009373086524
"219",0.0185935976250661,56.9271875,0.255769246118309,1.1525,3.12020166666667,1.02492416666667,-51.0312538146973,-51.0104192097982,-56.1197935740153,152.558272,0.032505,1.150855,3.11860166666667,1.02345083333333,28.1250019073486,39.3541679382324,36.1458358764648,251.874893903732,0.153638049960136,1.73394416666667,-71.0572942097982,60.0000038146973,52.4583320617676,61.6666666666667,1.150305,3.11809666666667,1.02301166666667,-43.2812538146973,-42.5000038146973,-51.1614608764648,1.18056,3.15284666666667,1.73394416666667,-54.5000038146973,-54.2812512715658,-71.0572942097982,2.38290651106481,2.48287240918637,2.45313286738557,-97.7812576293945,-69.9340515136719,92.2656294504801,"Excitatory",17.5662990552625
"220",0.000123406672533018,16.9751724137931,0.890624990734172,1.40492,7.79039833333333,1.024185,-54.0625038146973,-55.8750025431315,-58.8593778610229,172.50256,0.01461,1.404115,7.78959,1.02346,25.1875019073486,28.8750012715658,33.8437519073486,144.999846816063,0.103174313902855,1.4239975,-68.8750057220459,170,169.25,0,1.40374,7.789245,1.02316,-30.1250019073486,-30.2500006357829,-42.4375019073486,1.404965,7.79040833333333,1.4239975,-54.2187538146973,-55.9479192097982,-68.8750076293945,1.35718269556364,1.37074527449518,1.52858375136965,-94.6875076293945,-67.8475646972656,92.7031297683715,"Inhibitory",58.9095636629561
"221",0.123807141255535,125.053333333333,0.0793956034712186,1.16029,13.9179016666667,1.026058,-48.2812538146973,-44.1041666666667,-51.7500015258789,98.927008,0.069145,1.15483,13.9116433333333,1.023562,32.9062538146973,21.7291679382324,35.5375022888184,102.656133472919,0.0125178266316652,1.096808,-67.20625,190,322.25,1150,1.154285,13.9108616666667,1.02309,-35.5,-29.7291673024495,-50.7562522888184,1.183625,13.9345083333333,1.096808,-53.53125,-49.4270858764648,-67.20625,3.22492062388834,2.65284237499195,3.15220099828496,-76.25,-66.1836395263672,87.2875038146973,"Excitatory",7.99658812240113
"223",0.0295126625710214,11.2783333333334,1.40454545454545,1.03473,10.9059033333333,1.02401166666667,-61.4687538146973,-58.0937538146973,-63.8437512715658,191.82192,0.00744999999999996,1.03401,10.9050516666667,1.02330666666667,16.3750019073486,10.2500003178914,23.9375006357829,138.794541358948,0.0800789520144463,1.39695833333333,-76.2291692097982,270,247.124994913737,489.999969482422,1.0337,10.9046816666667,1.02301333333333,-35.03125,-30.4791685740153,-47.9375,1.034825,10.9059266666667,1.39695833333333,-61.6250038146973,-58.1770846048991,-76.2291717529297,1.1854364032631,1.05481921011328,1.33600664421107,-101.125,-75.6486053466797,87.7812519073487,"Inhibitory",88.6655829762075
"224",0.00864494338129165,57.665,0.234375009916044,1.13602,3.70585333333333,1.024356,-48.3750038146973,-51.8437525431315,-55.2500022888184,186.281984,0.05036,1.13368,3.70211333333333,1.022852,36.1562538146973,37.8750012715658,37.1937515258789,188.593819737434,0.0488955341279507,1.438652,-74.5625030517578,130,67.0416666666667,700,1.13322,3.70166,1.02252,-37.6875038146973,-35.9166666666667,-51.0125030517578,1.14524,3.72522666666667,1.438652,-55.03125,-58.6562525431315,-74.5625030517578,3.84101257292636,3.80291122902511,4.06816412856762,-94.9375,-74.1413345336914,92.4437538146973,"Excitatory",17.3415416630538
"227",0.0984045042951163,67.0218181818182,0.1891732250347,1.05582,5.9674,1.02484,-48.3750038146973,-46.3229192097982,-52.7437530517578,207.780624,0.0119,1.05404,5.96573333333333,1.02304,32.3125,33.9375012715658,35.0000022888184,170.000001788139,0.0550365969538689,1.582284,-67.6625045776367,119.999992370605,123.624997456868,400,1.05362,5.96526666666667,1.022664,-32.375,-34.8333358764648,-40.4062507629395,1.05584,5.96764,1.582284,-48.40625,-46.4791692097982,-67.6625045776367,3.12404472056851,3.03321472168705,3.32902471522363,-85.9687576293945,-67.1660690307617,87.7437553405762,"Inhibitory",14.920514350822
"228",0.00402846268253481,16.3270833333333,0.738534182458835,1.11027,16.308985,1.023809,-55.6562538146973,-56.7916704813639,-60.4437530517578,97.848864,0.011525,1.109625,16.30838,1.023232,17.75,26.2500019073486,30.1312511444092,59.0626150369644,0.0487442165613174,1.419797,-75.2000045776367,419.999969482422,382.208333333333,516.000036621094,1.109345,16.3081033333333,1.022999,-34.1875038146973,-33.1354204813639,-42.7562515258789,1.11031,16.30904,1.419797,-55.8750038146973,-56.8854204813639,-75.2000045776367,1.2769353864459,1.34099975017446,1.43465223748537,-81.5,-73.6921920776367,90.575004196167,"Inhibitory",61.2479265024883
"229",0.0116282761168692,95.6244444444444,0.154140380759147,1.231895,3.23557833333333,1.025501,-46.9375038146973,-48.8750012715658,-51.3312522888184,150.04936,0.07504,1.2292,3.23248666666667,1.023336,46.34375,45.5729166666667,47.6000015258789,193.28136742115,0.0975460112094879,1.480013,-66.9625045776367,50,55.3333346048991,296,1.22882,3.23208666666667,1.022992,-36.75,-37.8958358764648,-44.6125022888184,1.270865,3.273265,1.480013,-57.0000038146973,-57.3541704813639,-66.9625045776367,3.97113152850043,4.27798314737231,3.84556386043839,-87.0937576293945,-65.6994934082031,98.9312538146973,"Excitatory",10.4575770955823
"230",0.0258386928123069,33.045,0.379032269095338,1.06196,3.63121333333333,1.0244475,-56.9687538146973,-55.3958346048991,-58.6302115122477,267.645056,0.012505,1.06106,3.63023,1.023515,32,32.7291692097982,36.723960240682,230.15633225441,0.27087190747261,1.17321833333333,-74.0625038146973,60.0000038146973,65.25,280,1.060645,3.629745,1.02311333333333,-44.8437538146973,-41.9166704813639,-47.9635442097982,1.06197,3.63124833333333,1.17321833333333,-57.0000038146973,-55.4791704813639,-74.0625038146973,1.78370007046032,1.65593903082549,1.91077639752845,-99.0625,-73.4133911132812,95.3541717529297,"Inhibitory",30.2617642608564
"231",0.207725089803042,141.385833333333,0.115174903046515,1.11852,4.6414,1.024589,-51.7812538146973,-50.4166679382324,-52.0750038146973,158.781888,0.0459850000000002,1.11635,4.63951833333333,1.023051,46.65625,49.4375038146973,44.0187515258789,175.000041723251,0.03618074208498,1.681236,-79.8937530517578,90,90.5,930,1.116005,4.63916666666667,1.022738,-42.5,-39.2395846048991,-49.2312530517578,1.14219,4.67083333333333,1.681236,-57.8125038146973,-57.8854166666667,-79.8937530517578,4.31172561303337,4.37635019764487,4.48030398561459,-95.4062576293945,-78.551643371582,96.0937553405762,"Excitatory",7.07284440331718
"232",0.000337265467675611,11.1551136363636,1.04285746593871,1.030645,14.1225525,1.02455416666667,-60.65625,-54.6875019073486,-63.0520839691162,167.413408,0.00721000000000016,1.02971,14.121235,1.023385,11.15625,3.484375,13.0937501589457,103.750072419643,0.0313009656965733,1.75895916666667,-83.078125,370,327.5,121.666666666667,1.02936,14.12075,1.02303416666667,-42.5625,-29.7968759536743,-46.8697929382324,1.030705,14.12267,1.75895916666667,-60.7187538146973,-54.859375,-83.078125,1.54561502044311,1.09312576676993,1.58079055923354,-90.1875076293945,-81.0082778930664,76.1458341280619,"Inhibitory",89.6449854836248
"233",0.00502526254158955,20.9905952380952,0.722016363371287,1.40863,13.74519,1.02392,-60.3437538146973,-59.8958371480306,-63.7875022888184,110.729696,0.112885,1.407925,13.7445,1.023288,19.625,27.9062512715658,33.6500007629395,67.9086819291115,0.0338015183806419,1.515657,-76.9562530517578,300,318.125,760,1.40762,13.744195,1.023044,-33.4687538146973,-32.59375,-41.1625030517578,1.40867,13.7452733333333,1.515657,-60.5000038146973,-60.0520858764648,-76.9562530517578,1.17642134205064,1.22230936769154,1.31881641885738,-93.71875,-76.3146133422852,97.4375030517579,"Inhibitory",47.6403831647961
"234",0.0921209855272491,113.670625,0.124170617715375,1.147385,2.14802,1.0254,-43.0312538146973,-44.1875,-46.8750038146973,253.899536,0.0458700000000001,1.14374,2.144635,1.02323,31.0000019073486,39.5,35.25,331.250011920929,0.142237156629562,1.18117,-61,30.0000019073486,28.125,509.999969482422,1.14305,2.143995,1.022695,-34.3437538146973,-37.3125,-42.1875,1.19788,2.215035,1.18117,-50.34375,-52.875,-61.0000038146973,2.85344748318012,2.9634292558646,3.12193365557431,-101.84375,-61.3951797485352,82.1250038146973,"Excitatory",8.79734759969869
"235",0.00376263915988954,28.0454545454546,0.562778434304587,1.20879,14.65401,1.02387583333333,-58.8125038146973,-57.1666692097982,-60.2760442097982,99.442536,0.045965,1.208155,14.6534,1.02321583333333,19.1875,23.0625012715658,21.0781257947286,67.3439055681229,0.0821302458643913,1.2025525,-73.5364608764648,330,340.875,750,1.2079,14.653135,1.02298416666667,-36.0937538146973,-33.9166679382324,-40.3020846048991,1.208835,14.6540533333333,1.2025525,-58.9375,-57.2500025431315,-73.5364608764648,1.33093743630738,1.26558679392397,1.33615680264123,-90,-72.9205703735352,81.3541700045268,"Inhibitory",35.6564019448946
"236",0.0226394565262977,59.69,0.196153846153846,1.5342,3.30201833333333,1.02589,-55.28125,-51.6041704813639,-59.24375,334.118944,0.038845,1.52998,3.29834,1.023405,44.3125,46.4062525431315,44.2687522888184,278.794765472412,0.0985685810446739,1.804796,-76.9250030517578,70,56.9166666666667,730,1.52943,3.29779666666667,1.022982,-36.5625038146973,-34.4895846048991,-45.8937507629395,1.5441,3.32578833333333,1.804796,-58.84375,-58.0520858764648,-76.9250030517578,4.31481912564246,3.88030804594791,4.04489022204239,-102.5,-74.1093292236328,103.512502288818,"Excitatory",16.7532249958117
"237",0.0216371646483322,65.4735714285714,0.314959016393443,1.11057,4.45271333333333,1.024546,-56.4375038146973,-55.7812525431315,-58.5312522888184,164.403856,0.0414750000000002,1.1093,4.45146666666667,1.023443,22.4375019073486,27.9791685740153,20.2937511444092,218.281373381615,0.065653033554554,1.424792,-68.4187530517578,90,85.7916641235352,122,1.108865,4.45102,1.023108,-36.7187538146973,-33.9375012715658,-39.0062522888184,1.110625,4.45274333333333,1.424792,-56.5312538146973,-55.8645846048991,-68.4187530517578,1.80126814966334,1.7462005482631,1.69213231443478,-91.34375,-67.5254211425781,78.8250034332276,"Inhibitory",15.2733382062555
"239",0.00710291180966301,52.2558333333333,0.271951219512195,1.15829,3.161575,1.025063,-49.8750038146973,-51.2812538146973,-55.8312522888184,354.501888,0.0478350000000001,1.156405,3.15939833333333,1.023403,32.0625,35.1250012715658,32.49375,248.571425676346,0.103792816400528,1.270807,-77.0937545776367,50,53.5000012715658,224,1.15598,3.158965,1.023033,-36.46875,-35.2083358764648,-45.9500007629395,1.1891,3.19225666666667,1.270807,-59.8437538146973,-60.6666679382324,-77.0937545776367,3.00179795555668,3.01208642138553,2.88323944805361,-99.3437576293945,-75.8354644775391,88.3250022888184,"Excitatory",19.1366195161625
"240",0.206937365478637,123.719,0.129289952398979,1.121995,5.02867,1.02497916666667,-46.7187538146973,-47.1250012715658,-47.5260429382324,215.525728,0.0456400000000001,1.120075,5.026265,1.023435,40.7187538146973,42.5729166666667,35.5677108764648,180.468752980232,0.16572593152523,1.579935,-77.8750025431315,90,100.125,989.999938964844,1.11966,5.02579666666667,1.02304666666667,-39.8125,-37.2604192097982,-42.9062519073486,1.18822,5.06657,1.579935,-56.0937538146973,-57.5208371480306,-77.8750025431315,3.54815885301309,3.18176261433339,3.31092767029601,-98.1875076293945,-77.5682601928711,83.0937538146972,"Excitatory",8.08283287126472
"241",0.00319955654208185,16.6033898305085,0.970353982300885,1.05246,4.34460666666667,1.024265,-58.78125,-56.0208358764648,-61.2968788146973,288.786368,0.0117200000000002,1.05148,4.34332666666667,1.023465,11.5312509536743,9.76041698455811,21.1875009536743,235.625118017197,0.0235721748322248,1.382515,-70.4765682220459,70,83.0416666666667,290,1.05114,4.34292,1.023185,-38.4687538146973,-34.7291692097982,-42.4218759536743,1.05254,4.34502,1.382515,-58.9375,-56.2812525431315,-70.4765682220459,1.56971885720424,1.43839122823446,1.67426270649548,-93.09375,-69.0758590698242,82.4843797683716,"Inhibitory",60.2286647611269
"243",0.010706707499499,30.236875,0.52572815049044,1.25127,1.752475,1.024125,-53.59375,-54.7395846048991,-60.53125,387.07952,0.0276350000000001,1.250305,1.75146833333333,1.023135,34.90625,37.8958346048991,34.625,468.415170907974,0.041105542331934,1.666,-67.625,20,18.25,430,1.249905,1.75106666666667,1.022795,-42.875,-43.2500025431315,-44.625,1.99848,1.773645,1.666,-56.6875,-55.6666666666667,-67.625,1.87678559538342,1.86117047862866,1.95877312044815,-96.3125,-67.4194869995117,95.15625,"Inhibitory",33.0722007482585
"245",0.0394658867122749,86.26,0.162322274881517,1.11183,1.78996666666667,1.02605,-48.4375038146973,-48.9270858764648,-52.7062522888184,205.579328,0.0433750000000002,1.10734,1.78655,1.023487,34.0937538146973,38.5520833333333,33.1375007629395,214.84375,0.0380297340452671,1.092234,-65.66875,50,19.1666666666667,208,1.10685,1.78609,1.023063,-33.5,-34.4479166666667,-38.7000007629395,1.13387,1.830165,1.092234,-55.34375,-59.6562512715658,-65.66875,3.92076141919248,3.80049897868256,3.38687662478849,-94.625,-62.6768341064453,85.8437530517579,"Excitatory",11.5928587989798
"246",0.0215097192162596,60.3490625,0.267892656066724,1.091885,5.33528166666667,1.02448875,-64.8750076293945,-60.6666704813639,-64.1875028610229,219.979024,0.016975,1.09096,5.33430333333333,1.0233875,23.125,26.3437512715658,23.1015634536743,186.718642711639,0.127457618713379,1.41012625,-77.0156307220459,100,107.833330790202,430.000030517578,1.090615,5.33394833333333,1.02305375,-48.90625,-44.9791692097982,-49.1171903610229,1.09194,5.335415,1.41012625,-64.96875,-60.8437512715658,-77.0156326293945,1.72287060283538,1.78926610088576,1.82917491977863,-96.9375076293945,-76.3768463134766,87.2890663146972,"Inhibitory",16.570265693854
"249",0.00315763572436343,13.8065441176471,1.22913227706224,1.04096,10.8416166666667,1.024328,-60.8750038146973,-51.28125,-62.2250015258789,237.59472,0.00998500000000013,1.03994,10.8403983333333,1.023341,9.09375,-6.82291728258133,17.5125007629395,178.593754768372,0.0985553190112114,1.632336,-73.2062530517578,150,245.499994913737,469.999969482422,1.039575,10.8399166666667,1.023003,-35.3125,-27.0937519073486,-44.2812507629395,1.040985,10.8416333333333,1.632336,-61.0000038146973,-51.3020858764648,-73.2062545776367,1.20005436087038,0.777141833019018,1.45421681114787,-99.3125076293945,-71.8591003417969,79.7375022888184,"Inhibitory",72.4294212569698
"250",0.0101593608977913,61.953,0.235501066098081,1.118045,3.78902,1.0259325,-53.8125,-52.5729192097982,-59.0156269073486,215.196992,0.0387000000000002,1.115835,3.78628,1.0235225,29.375,30.5104173024495,24.8046884536743,254.062503576279,0.289511501789093,1.24417375,-77.5078125,70,69.125,760,1.11537,3.78579833333333,1.02313,-42.4687538146973,-40.5833346048991,-38.8593759536743,1.13476,3.81499,1.24417375,-58.9375,-59.5833346048991,-77.5078125,2.92140439502026,2.90896092118328,2.38437091677162,-95.28125,-77.1006546020508,83.8203153610229,"Excitatory",16.1412683808694
"251",0.0314171806016772,80.3122727272727,0.149529071575169,1.09785,8.14928,1.025195,-44.3750038146973,-44.1666692097982,-52.8250030517578,134.68496,0.046135,1.095845,8.14774666666667,1.02345,30.0937519073486,33.1145839691162,24.7562515258789,146.09383046627,0.0842964947223663,1.103703,-73.5625045776367,190,178.208333333333,144,1.095375,8.14725333333333,1.023049,-32.2500038146973,-30.9687525431315,-39.7375007629395,1.110815,8.171265,1.103703,-45.53125,-48.0416692097982,-73.5625045776367,2.35459221302417,2.14182345791176,2.21985885675585,-89.21875,-73.2192153930664,77.5812545776367,"Excitatory",12.4513971033523
"252",0.031409163709333,49.9816666666667,0.371627923089663,1.188895,3.85574,1.024229,-58.46875,-56.7916692097982,-59.9812522888184,209.048544,0.0280850000000001,1.188025,3.85493333333333,1.023447,27.6562519073486,32.8229179382324,32.4562507629395,210.781291127205,0.039730466902256,1.315856,-69.1750045776367,60.0000038146973,70.875,0,1.187705,3.85461,1.023164,-43.5937538146973,-41.5104204813639,-44.1187538146973,1.188945,3.855775,1.315856,-58.6562538146973,-56.8750025431315,-69.1750045776367,1.84265343440837,1.74698600329506,1.83929585983341,-91.96875,-68.2111053466797,92.4375030517579,"Inhibitory",20.0073360232085
"253",0.11810500212433,27.65375,0.313970588235294,1.10388,3.72733333333333,1.025602,-52.53125,-54.2916679382324,-55.6937515258789,419.959072,0.0196400000000001,1.101885,3.72512666666667,1.023464,28.1250019073486,29.8750012715658,33.7687507629395,273.906260728836,0.127086594700813,1.557804,-73.2562530517578,70,67.5833333333333,360,1.10144,3.72465333333333,1.023116,-31.0000019073486,-31.7708333333333,-43.2000015258789,1.10491,3.72858333333333,1.557804,-53.125,-55.0000012715658,-73.2562530517578,2.7820341144703,2.70062601696708,3.05261650704429,-99.09375,-72.972297668457,89.4625022888184,"Inhibitory",36.1614609230213
