"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","transgenic_line","height","fast_trough_t_ramp","fast_trough_v_ramp","peak_t_ramp","peak_v_ramp","threshold_i_ramp","threshold_t_ramp","threshold_v_ramp","trough_t_ramp","trough_v_ramp","upstroke_downstroke_ratio_ramp"
"266",300.17504,216.562509536743,0.0540811754763126,-91.875,-71.4015350341797,"Cux2-CreERT2",98.6484413146972,2.93398666666667,-52.6458358764648,2.92958,42.4270858764648,47.75,2.92908,-36.0104179382324,2.95373333333333,-58.6979204813639,4.36189328754525
"272",176.646384,231.562495231628,0.054777979850769,-99,-74.4558258056641,"Rorb-IRES2-Cre",84.606251525879,3.65724833333333,-46.1666666666667,3.65422333333333,39.6770833333333,65.8333320617676,3.653705,-35.1979166666667,3.69700833333333,-53.9687512715658,3.49831008545629
"273",168.066432,163.281247019768,0.0542853847146034,-97.03125,-78.5653686523438,"Nr5a1-Cre",99.7062538146973,4.33155166666667,-50.375,4.33005166666667,47.1979179382324,82.7083333333333,4.32970166666667,-37.9479179382324,4.35182666666667,-54.59375,3.5922961059664
"275",110.627536,129.687696695328,0.0590607635676861,-89.0312576293945,-74.2785034179688,"Cux2-CreERT2",80.8125038146972,5.00073,-43.6250025431315,4.99862,36.3333346048991,99.4583333333333,4.99816666666667,-36.8958346048991,5.04679666666667,-51.6770858764648,3.5683947220967
"276",181.728032,210.937574505806,0.0956082567572594,-86.9687576293945,-61.8505935668945,"Ntsr1-Cre_GN220",101.731255340576,2.49544666666667,-51.9166692097982,2.49278666666667,48.9895858764648,36.8333320617676,2.49226666666667,-41.2187512715658,2.52141333333333,-56.6250025431315,3.34339310861616
"287",150.403872,82.9688236117363,0.038716334849596,-83.7187576293945,-73.0732498168945,"Cux2-CreERT2",73.1562540054322,8.68525333333333,-52.7916704813639,8.6843,8.77083381017049,191.624994913737,8.68389333333334,-38.2812506357829,8.68942,-53.9375038146973,1.35745859838008
"290",158.798208,153.124794363976,0.0595687665045261,-89,-73.5985412597656,"Cux2-CreERT2",100.012504577637,4.2762,-47.9375025431315,4.27401333333333,46.1458346048991,81.3333333333333,4.27357333333333,-35.6770833333333,4.31484,-57.5729179382324,3.56983650377083
"294",168.499824,219.999998807907,0.112370699644089,-96.1875,-75.969596862793,"Rorb-IRES2-Cre",87.7083346048991,3.69945,-48.7604179382324,3.69623,38.5833333333333,66.9166666666667,3.69572166666667,-34.8333333333333,3.735025,-56.5625,3.39570138575952
"295",197.584736,167.96875,0.094158262014389,-94.4062576293945,-77.2619323730469,"Rbp4-Cre_KL100",94.0937538146972,6.44425833333333,-40.1041679382324,6.442145,21.2708342870076,135.541666666667,6.44145,-27.0000019073486,6.475265,-51.0937512715658,1.85992633377368
"299",228.0352,263.437449932098,0.0362643152475357,-97.9062576293945,-73.1930770874023,"Rorb-IRES2-Cre",84.3625026702881,3.3602,-51.0208358764648,3.35851,32.1458339691162,58.4166666666667,3.35802333333333,-34.1875,3.38436,-52.7500025431315,2.43180274702506
"303",161.413456,210.93738079071,0.0616592243313789,-98.46875,-77.8417892456055,"Nr5a1-Cre",85.7968769073486,3.947355,-45.5416666666667,3.94547333333333,33.6875012715658,73.125,3.944985,-31.40625,3.98051666666667,-53.6979179382324,2.45615225102943
"310",194.35896,160.044744610786,0.0414860658347607,-97.625,-80.5922088623047,"Rbp4-Cre_KL100",92.4218807220459,5.32817,-48.1770858764648,5.32554333333333,37.8645833333333,107.625,5.32502,-35.0208358764648,5.372525,-54.9375038146973,3.80726993926544
"311",181.261088,226.874992251396,0.0378647483885288,-96.59375,-72.016357421875,"Nr5a1-Cre",84.2500019073486,3.04601666666667,-48.5520833333333,3.04380666666667,37.6875012715658,50.625,3.04333666666667,-36.6145846048991,3.07430166666667,-56.0416666666667,3.08712683926282
"312",177.694592,210.93761920929,0.0096952049061656,-93.1250076293945,-69.4225387573242,"Scnn1a-Tg3-Cre",86.8984403610229,2.80304,-45.7812525431315,2.80130666666667,36.4791692097982,44.5416641235352,2.80094333333333,-31.6250012715658,2.83243166666667,-52.8020858764648,2.81616016808406
"315",437.222848,144.687533378601,0.010155126452446,-78.96875,-61.4261207580566,"Scnn1a-Tg3-Cre",96.0364608764649,4.21157833333333,-47.03125,4.20865166666667,36.1458333333333,79.7083333333333,4.20814333333333,-33.625,4.22866,-52.5937512715658,3.06799985461329
"319",106.392456,69.2187920212746,0.173849254846573,-88.1875,-80.2801742553711,"Rbp4-Cre_KL100",90.7062545776367,8.96213333333333,-47.9583358764648,8.959535,36.8750025431315,198.500005086263,8.95905166666667,-41.3854179382324,9.010915,-56.5000025431315,3.28516362922723
"320",173.540128,241.562604904175,0.0302673820406199,-101.343757629395,-76.6850128173828,"Ctgf-T2A-dgCre",96.4687545776368,3.14339333333333,-53.8958346048991,3.14026666666667,46.1666679382324,52.9999987284342,3.13980666666667,-48.0104192097982,3.18314666666667,-60.7604192097982,5.61428898511027
"321",274.895488,192.187502980232,0.222719267010689,-97.875,-78.7448654174805,"Nr5a1-Cre",91.6354179382324,3.21774166666667,-50.5416692097982,3.21548333333333,41.0520833333333,54.875,3.21503,-38.3437512715658,3.24803333333333,-61.6458346048991,2.97347353842339
"323",126.105232,108.593635261059,0.155113935470581,-86.4687576293945,-75.1248931884766,"Ctgf-T2A-dgCre",91.0703163146972,7.31789333333333,-49.8541704813639,7.31612,42.6354179382324,157.416666666667,7.31570666666667,-43.5729192097982,7.37012,-55.3125038146973,3.81676098373352
"326",363.180928,205.758854746819,0.0131401903927326,-95.4375076293945,-75.3563003540039,"Scnn1a-Tg3-Cre",92.1562509536743,3.61017833333333,-48.0937512715658,3.60717333333333,44.9791679382324,64.6666666666667,3.606715,-33.8645846048991,3.62675666666667,-52.7187512715658,4.26080981700346
"329",138.22736,131.093755364418,0.059785395860672,-92.1875,-77.7642974853516,"Rbp4-Cre_KL100",98.2083358764648,4.73843166666667,-51.0833358764648,4.734645,45.7083346048991,92.875,4.73423166666667,-37.0625012715658,4.76971833333333,-59.2395846048991,4.61532300491003
"333",120.818576,197.142958641052,0.0730278193950653,-96.3125076293945,-76.7895889282227,"Nr5a1-Cre",87.2687553405762,5.3303975,-46.8593769073486,5.328885,37.640625,107.687496185303,5.328435,-32.1875028610229,5.3471125,-52.6093769073486,2.45881520728681
"334",120.156424,139.543265104294,0.0414347499608994,-83.625,-67.8305053710938,"Scnn1a-Tg3-Cre",83.572919845581,6.43888,-49.3854192097982,6.43244666666667,30.3125019073486,135.25,6.43176666666667,-33.0208339691162,6.45651333333333,-54.1562525431315,3.93799781086593
"336",216.366,200.156211853027,0.059190109372139,-95.15625,-72.7270736694336,"Rorb-IRES2-Cre",89.0312530517579,3.31284,-47.8958371480306,3.31036666666667,39.4791692097982,57.25,3.30987333333333,-37.7916679382324,3.34372,-56.7395846048991,3.30131484350021
"338",114.36252,132.14285671711,0.082345187664032,-87.75,-72.1001129150391,"Rbp4-Cre_KL100",97.9562545776368,4.785905,-48.8541679382324,4.78386333333333,47.3125012715658,94.0416692097982,4.78349,-39.0625025431315,4.83225666666667,-58.6250038146973,3.96807341321006
"341",98.023232,134.843751788139,0.102739222347736,-92.53125,-77.1888580322266,"Scnn1a-Tg2-Cre",95.7291679382324,4.40076,-48.9270846048991,4.398015,42.75,84.4583333333333,4.39757,-36.2916666666667,4.44969833333333,-58.2604179382324,3.91380663129105
"345",214.675552,332.477658987045,0.0149144968017936,-101.093757629395,-67.9460296630859,"Rorb-IRES2-Cre",102.036464055379,2.275845,-48.4062525431315,2.27294333333333,44.3645846048991,31.2916666666667,2.27248166666667,-30.8958346048991,2.29829666666667,-55.7812525431315,3.1854421568008
"350",226.603888,232.968792319298,0.0223539154976606,-99.3125,-76.3015518188477,"Nr5a1-Cre",90.4375007629395,3.6455,-50.0208346048991,3.643945,48.9791666666667,65.5833333333333,3.643575,-34.4687512715658,3.669125,-56.7812512715658,3.71867213186262
"353",128.255456,134.21867787838,0.0976739972829819,-91.8125076293945,-76.8444442749023,"Ntsr1-Cre_GN220",97.9642911638533,7.45594333333333,-48.5625038146973,7.45390833333333,41.2812525431315,160.791666666667,7.45335333333333,-31.864585240682,7.47882333333333,-52.2187512715658,2.20608960208409
"358",144.356976,215.468749403954,0.0110207870602608,-93.4375076293945,-69.8702621459961,"Rorb-IRES2-Cre",103.687501271566,2.9236175,-52.8593788146973,2.9220125,51.2343769073486,47.5624980926514,2.92166,-41.859375,2.9522175,-54.8281288146973,3.96880189994652
"366",95.065896,146.406248211861,0.0493269562721252,-94.7187576293945,-77.6622772216797,"Rbp4-Cre_KL100",94.7578163146972,5.10217666666667,-45.9166704813639,5.10037333333333,49.1145858764648,102.041666666667,5.099955,-37.1354204813639,5.13544333333333,-51.4895858764648,3.73220854997893
"368",162.721248,144.53125,0.0176777113229036,-91.8125076293945,-75.2367324829102,"Scnn1a-Tg3-Cre",99.2109413146972,4.90788833333333,-47.4062525431315,4.90545833333333,39.3020858764648,97.1250025431315,4.90508833333333,-30.1666685740153,4.92250166666667,-53.9375025431315,2.79511510685532
"372",129.956112,93.75,0.175925269722939,-87.4375,-76.0012969970703,"Rbp4-Cre_KL100",89.5187545776367,6.49660666666667,-48.7916692097982,6.4948,42.6458358764648,136.833325703939,6.49438333333333,-42.1458346048991,6.55699333333333,-54.9583358764648,3.1262403070005
"373",249.948128,203.906327486038,0.0947432816028595,-93.625,-71.2786102294922,"Ctgf-T2A-dgCre",100.000003814697,3.48384666666667,-52.7604192097982,3.48072,47.0729179382324,61.5000025431315,3.48028666666667,-43.2500012715658,3.52321333333333,-58.7604204813639,4.82387475876423
"375",138.359216,156.562507152557,0.0194823537021875,-91.78125,-76.8808288574219,"Scnn1a-Tg3-Cre",106.150004577637,6.01591666666667,-45.8854204813639,6.013595,47.0833358764648,124.833325703939,6.01314333333333,-34.7708358764648,6.053675,-53.1875038146973,4.14258664053499
"379",148.071152,208.281219005585,0.0155193535611033,-94.2812576293945,-74.9811172485352,"Scnn1a-Tg2-Cre",75.8437538146973,3.22204666666667,-45.3541692097982,3.220255,32.1250012715658,54.9999987284342,3.21982166666667,-36.2187512715658,3.253675,-49.2604204813639,3.09887688231406
"380",124.02236,154.687494039536,0.0369148589670658,-98.90625,-81.3229217529297,"Scnn1a-Tg3-Cre",74.0703153610229,4.98653,-48.4166666666667,4.98455,31.4166673024495,99.0833333333333,4.98409166666667,-35.625,5.02648833333333,-58.6145858764648,2.86203534577025
"381",121.527552,146.093860268593,0.029547143727541,-95.4375076293945,-78.6970443725586,"Scnn1a-Tg3-Cre",90.4937561035156,5.14762666666667,-49.7500012715658,5.14555333333333,37.4166704813639,103.125,5.14502,-36,5.17037333333333,-56.0312512715658,3.12234766665637
"384",263.157632,267.968744039536,0.105482265353203,-103.343757629395,-80.1675643920898,"Rbp4-Cre_KL100",85.6406288146972,5.00279,-45.5156269073486,5.00045,30.9218778610229,99.5,4.99979,-31.2187509536743,5.02386,-54.4843788146973,2.10348279188411
"385",134.792592,162.34378516674,0.0409739390015602,-91.15625,-73.3130340576172,"Cux2-CreERT2",96.0390682220459,5.14898833333333,-47.6875012715658,5.14701,45.8020858764648,103.166666666667,5.14661833333333,-36.2604192097982,5.18321666666667,-56.0312538146973,3.53865561259802
"387",188.3976,157.343789935112,0.0458727478981018,-98.9062576293945,-81.4509658813477,"Scnn1a-Tg3-Cre",74.2250026702881,4.901045,-47.7812512715658,4.89904666666667,30.2083346048991,97,4.89862166666667,-37.5833371480306,4.93688166666667,-57.2187525431315,2.98810848071392
"389",199.343808,198.90621304512,0.0090793538838625,-99.15625,-77.2901382446289,"Cux2-CreERT2",99.1562538146972,3.76202333333333,-49.2916692097982,3.75981,45.5937525431315,68.5,3.75930666666667,-44.5,3.80105833333333,-53.0208346048991,4.7296453016672
"390",168.74608,119.374968111515,0.125625133514404,-93.625,-79.4126281738281,"Ntsr1-Cre_GN220",95.7343794504802,7.47864,-51.6979179382324,7.47622333333333,36.2604192097982,161.416666666667,7.47571333333333,-36.8437525431315,7.500465,-57.7812525431315,2.53254300599565
"391",115.44172,215.624928474426,0.0188374985009432,-94.25,-71.1050338745117,"Rorb-IRES2-Cre",89.5500038146973,3.747055,-49.3750019073486,3.744635,38.0312519073486,68.0625019073486,3.7442125,-36.390625,3.76989,-55.3750038146973,3.34664719298334
"393",175.722784,141.562610864639,0.0726919919252396,-92.6562576293945,-76.4054412841797,"Rorb-IRES2-Cre",91.0250038146973,5.55638333333333,-43.7500012715658,5.552895,34.7291692097982,113.291666666667,5.55242166666667,-30.4166679382324,5.58783666666667,-55.0312525431315,2.90871752332492
"395",210.940528,191.718757152557,0.0411933287978172,-89.8750076293945,-67.5364532470703,"Rorb-IRES2-Cre",91.7437545776367,2.95779,-48.1718769073486,2.95594,43.1718769073486,48.375,2.9555675,-39.7812519073486,2.9908825,-53.2343788146973,3.85625576301856
"399",189.376096,232.812494039536,0.100696012377739,-91.2812576293945,-64.3289031982422,"Cux2-CreERT2",101.612506103516,2.42207166666667,-48.6250012715658,2.42017666666667,48.7604192097982,35,2.419785,-35.5625,2.44637666666667,-55.96875,3.36306624653769
"405",195.855552,193.593636155128,0.0834234952926636,-90.53125,-75.9269332885742,"Rorb-IRES2-Cre",91.4250053405762,2.98872,-48.3541692097982,2.98542166666667,32.5833371480306,49.1249974568685,2.98490333333333,-38.3020858764648,3.04253166666667,-59.6875025431315,3.59938578906794
"409",257.315936,260.781347751617,0.0842232331633568,-98.8125076293945,-74.8125076293945,"Scnn1a-Tg3-Cre",71.5000047683716,2.9011025,-50.828125,2.8985525,30.609375,46.9375,2.89787,-41.15625,2.927345,-53.7031288146973,2.62121798224661
"412",123.66616,74.9998837709427,0.0403347201645374,-86.75,-78.1814880371094,"Cux2-CreERT2",94.7125038146973,7.45446,-46.2395833333333,7.45015333333333,44.1666692097982,160.708333333333,7.44958666666667,-38.1562525431315,7.49453333333333,-52.8437538146973,5.00209232743798
"415",169.58944,126.718670129776,0.0435944460332394,-89.9687576293945,-76.2541275024414,"Ctgf-T2A-dgCre",93.3750038146973,7.42555333333333,-48.9791666666667,7.42017333333333,47.6770846048991,159.958333333333,7.41971333333333,-36.4895846048991,7.43904,-54.4791679382324,5.87598493555939
"418",177.283872,137.343794107437,0.029222859069705,-94.34375,-76.8331451416016,"Scnn1a-Tg3-Cre",82.7812553405762,3.97983166666667,-41.1770858764648,3.97844,37.8854192097982,73.9166666666667,3.97808833333333,-29.1875012715658,4.01436166666667,-49.4791692097982,2.84366039875116
"419",281.314944,123.906247317791,0.119535215198994,-95.0312576293945,-79.6576766967773,"Scnn1a-Tg3-Cre",94.2604192097982,3.32364,-51.9687512715658,3.32169333333333,40.8125025431315,57.5833307902018,3.32126666666667,-41.3958358764648,3.37398,-59.2812512715658,3.91536868526815
"421",116.090224,128.90625,0.0993512868881226,-88.875,-73.020378112793,"Scnn1a-Tg2-Cre",73.5062530517579,7.15920666666667,-41.3750025431315,7.156975,25.5937506357829,153.416666666667,7.15642833333333,-30.5312506357829,7.18826833333333,-52.3750025431315,2.50741632176071
"425",165.873248,158.035814762115,0.068392239511013,-87.4062576293945,-71.4773559570312,"Rorb-IRES2-Cre",92.9583358764649,6.23887,-48.2500038146973,6.23742666666667,41.9583333333333,130.416664123535,6.237,-36.3125,6.25762166666667,-53.8958333333333,2.65519653379035
"426",154.913792,173.593640327454,0.0580313242971897,-90.53125,-71.9915924072266,"Scnn1a-Tg3-Cre",102.109376907349,3.73547833333333,-47.3541692097982,3.73273166666667,52.4583358764648,67.7916653951009,3.73227166666667,-36.6354166666667,3.78376,-57.1562512715658,4.35983918431887
"427",210.079488,223.437502980232,0.0120425289496779,-95.65625,-72.134880065918,"Rorb-IRES2-Cre",79.7937526702881,4.11160833333333,-48.1979166666667,4.10765666666667,29.1875006357829,77.1666666666667,4.10710333333333,-32.1770839691162,4.131915,-54.2812525431315,2.77636311567445
"432",83.012416,118.75008046627,0.0941954329609871,-83.5937576293945,-70.9766464233398,"Rbp4-Cre_KL100",88.9312538146973,5.97453166666667,-48.6354179382324,5.97286166666667,42.6354192097982,123.833333333333,5.97243666666667,-40.9270846048991,6.025045,-57.3854204813639,3.23722126264067
"433",165.520208,161.250039935112,0.067776270210743,-93.1562576293945,-76.4173431396484,"Scnn1a-Tg2-Cre",90.3203172683715,4.64676333333333,-46.2291679382324,4.643915,49.8645871480306,90.625,4.643385,-38.2187512715658,4.71164,-54.9375025431315,4.26391891902328
"438",213.1416,242.031246423721,0.0318112708628178,-101,-73.0221557617188,"Nr5a1-Cre",90.9687547683715,4.01382,-45.7187525431315,4.01178,37.7187512715658,74.75,4.01131333333333,-33.1041679382324,4.03241333333333,-51.3750025431315,3.11140790899051
"441",217.930304,177.031293511391,0.0687024816870689,-93,-73.622932434082,"Cux2-CreERT2",94.9739627838135,4.20871166666667,-49.2187525431315,4.20657833333333,43.2083358764648,79.6666666666667,4.20616,-36.4375012715658,4.22854333333333,-55.6875025431315,3.7723781328061
"444",178.177008,166.250005364418,0.166221499443054,-88.40625,-69.4028549194336,"Scnn1a-Tg3-Cre",94.7968781789144,3.4231,-48.3125012715658,3.42154166666667,47.3333333333333,60.0416679382324,3.421125,-37.53125,3.46784666666667,-56.8958333333333,3.15611737377991
"446",150.047936,129.776865243912,0.138412699103355,-91.5000076293945,-78.4465026855469,"Scnn1a-Tg2-Cre",84.7031288146973,4.70319666666667,-49.0520833333333,4.70108,30.3750012715658,92.0416666666667,4.70066333333333,-35.2395833333333,4.7446,-59.1354204813639,2.90953925862177
"447",196.804416,339.062571525574,0.0973013043403625,-97.5000076293945,-67.7243728637695,"Rbp4-Cre_KL100",82.0187522888184,2.65601166666667,-46.2812525431315,2.65408333333333,34.7604179382324,40.8333333333333,2.65359166666667,-37.4375025431315,2.694415,-52.9270846048991,2.53355673195963
"448",198.054528,106.250196695328,0.135729268193245,-85.7812576293945,-71.9202270507812,"Ntsr1-Cre_GN220",90.5625038146973,9.61963333333333,-46.0104179382324,9.618375,36,214.958323160807,9.617825,-29.8229185740153,9.63488166666667,-48.5625038146973,1.75019900598434
"450",170.937824,126.718744635582,0.024609137326479,-88.6562576293945,-76.2288208007812,"Cux2-CreERT2",93.8020877838135,4.94691166666667,-49.5104192097982,4.94489666666667,44.0000038146973,98.125,4.94446833333333,-39.6666692097982,4.985775,-55.5104204813639,3.69582638215485
"453",117.050672,137.812420725822,0.174926429986954,-83.5937576293945,-68.4113006591797,"Rbp4-Cre_KL100",104.743756103516,4.697935,-49.8020871480306,4.69633166666667,52.7812525431315,91.9166666666667,4.69589,-45.7500038146973,4.75611333333333,-52.9270871480306,3.3472189683371
"454",127.279,76.4062851667404,0.0527104288339615,-88.28125,-79.4310836791992,"Cux2-CreERT2",101.677088419596,7.6449,-49.3020846048991,7.6429,51.8020858764648,165.583333333333,7.64242,-41.4479192097982,7.67852,-53.9375012715658,4.11655268102348
"455",159.772032,99.0625768899918,0.0131795164197683,-77.3437576293945,-65.92138671875,"Scnn1a-Tg3-Cre",95.5703144073486,9.47868,-48.6562512715658,9.47243833333333,29.8229166666667,211.333338419596,9.47181833333334,-29.3125006357829,9.489735,-52.2291679382324,3.6152617206865
"457",183.09056,143.90617609024,0.0263401363044977,-88.4062576293945,-72.557991027832,"Ndnf-IRES2-dgCre",89.0812530517578,6.34808,-50.0520871480306,6.34537333333333,26.9895846048991,133.125,6.34488,-34.5000012715658,6.35191333333333,-52.0104179382324,2.85988097601248
"459",381.6368,245.552986860275,0.0131556671112776,-102.093757629395,-82.9349517822266,"Slc17a6-IRES-Cre",97.9140672683715,2.70482333333333,-54.5000038146973,2.702845,42.9687525431315,42.0416653951009,2.70241833333333,-40.9791692097982,2.72992,-58.4062525431315,3.7180388332133
"461",153.942848,103.749997913837,0.0643111392855644,-88.15625,-75.7403869628906,"Ndnf-IRES2-dgCre",87.5312557220459,9.41548666666667,-49.7395846048991,9.41114,17.8750019073486,209.75,9.41056666666667,-36.6979166666667,9.42148666666667,-53.0520871480306,3.86380649894892
"473",102.12096,125.000193715096,0.141033068299294,-89.5,-75.3490219116211,"Ntsr1-Cre_GN220",100.682296117147,8.49498666666667,-51.2395846048991,8.49308166666667,42.5729179382324,186.833333333333,8.492575,-34.4583358764648,8.50996,-52.6250012715658,2.24318782666504
"474",133.680704,162.343755364418,0.0750596448779106,-89.9687576293945,-72.1620178222656,"Rbp4-Cre_KL100",95.4437530517579,4.93963666666667,-42.5208371480306,4.937595,44.5625025431315,97.9166641235352,4.93717166666667,-32.4479204813639,4.977895,-53.5937538146973,3.66995452435176
"479",165.120592,142.968714237213,0.00469936151057482,-93.5625076293945,-78.8050384521484,"Nr5a1-Cre",96.0937545776368,8.17106,-53.3125025431315,8.16806,39.0729179382324,178.70832824707,8.16758,-36.4166679382324,8.18033333333334,-57.6145833333333,3.6613043182024
"481",182.226272,150.624990463257,0.0503459088504314,-87.84375,-72.6047592163086,"Scnn1a-Tg2-Cre",92.1718769073486,4.21721333333333,-46.8229179382324,4.21386166666667,32.6979166666667,79.8333333333333,4.21333333333333,-37.8020846048991,4.257195,-54.5625012715658,3.39683266860018
"485",156.455232,162.968754768372,0.0657943487167358,-84.0937576293945,-66.1220245361328,"Rbp4-Cre_KL100",100.600003051758,3.47225333333333,-51.6562538146973,3.47008,51.3125025431315,61.25,3.46956,-42.8125025431315,3.50162666666667,-54.8229204813639,3.70330766143544
"488",205.452864,187.656283378601,0.0240895766764879,-99.3125076293945,-80.8980407714844,"Nr5a1-Cre",92.3593788146972,3.84076666666667,-49.7291692097982,3.83902,40.8437525431315,70.4583333333333,3.83855333333333,-38.4583358764648,3.86534,-53.9791692097982,3.32147112943177
"491",119.350064,170.781180262566,0.0273176431655884,-91.375,-72.5783004760742,"Cux2-CreERT2",81.7812544504802,4.57860333333333,-46.1770858764648,4.57554166666667,35.7916666666667,88.9166666666667,4.57501166666667,-34.5729179382324,4.60790833333333,-52.0000025431315,3.78285680117357
"494",258.823712,248.125046491623,0.0593741945922375,-95.5625,-72.4813919067383,"Cux2-CreERT2",82.8020877838135,2.30122333333333,-52.2291704813639,2.29885833333333,32.8958339691162,31.9999987284342,2.29837,-41.7812512715658,2.336685,-59.2604192097982,3.60581589749255
"500",206.467488,146.874994039536,0.0278807431459427,-90.4062576293945,-82.7248153686523,"Rorb-IRES2-Cre",93.1250047683715,4.49974666666667,-54.0208358764648,4.49601166666667,34.0729166666667,86.9166666666667,4.49549333333333,-37.1979192097982,4.52507166666667,-60.5833358764648,3.75310063592063
"504",120.129272,225.000008940697,0.117309264838696,-93.5937576293945,-69.0845108032227,"Rorb-IRES2-Cre",81.4791711171468,3.17281333333333,-46.4791692097982,3.17047333333333,37.25,53.7499987284342,3.16994833333333,-37.9583346048991,3.211165,-53.4375038146973,3.04851359527818
"509",150.380464,171.093717217445,0.0406936816871166,-95.3125076293945,-76.9504776000977,"Rorb-IRES2-Cre",94.3593797683716,4.13093666666667,-43.1979192097982,4.128825,42.3437512715658,77.75,4.12840833333333,-31.6666673024495,4.16484666666667,-52.0625012715658,3.127261543861
"517",124.466544,233.750000596046,0.130449637770653,-93.40625,-67.0954437255859,"Nr5a1-Cre",87.1875049591064,2.87890166666667,-49.0104179382324,2.87720166666667,37.8020846048991,46.375,2.87670666666667,-35.3125,2.91972333333333,-52.3541679382324,2.63359652391762
"521",115.119888,108.437538146973,0.0948032438755035,-84.9062576293945,-72.2610549926758,"Cux2-CreERT2",95.0750053405762,5.47142833333333,-47.2812525431315,5.46899333333333,44.1666666666667,111.208338419596,5.468595,-37.7500012715658,5.51345,-56.3958358764648,4.06009733259235
"522",120.899968,121.093638241291,0.0830635204911232,-86.8125,-73.8577346801758,"Scnn1a-Tg2-Cre",89.3375038146973,4.91551666666667,-47.0416704813639,4.91246666666667,36.0937512715658,97.3333333333333,4.91195,-37.4687525431315,4.96868666666667,-56.1770858764648,3.41300939826303
"524",157.999552,196.406245231628,0.00857331603765488,-100.90625,-80.7700653076172,"Cux2-CreERT2",95.5750038146973,4.5585075,-45.7031288146973,4.55687,36.8281269073486,88.375,4.5563075,-35.3281269073486,4.5977025,-54.2656269073486,2.82512085297399
"525",80.862096,87.1874615550041,0.0472240559756756,-87.9375076293945,-79.1463012695312,"Cux2-CreERT2",86.8875022888184,8.68765333333334,-45.9270871480306,8.68510666666667,36.8645846048991,191.625,8.6846,-37.8541679382324,8.72202666666667,-54.0104192097982,3.52334597803049
"526",203.957264,147.812530398369,0.0149024743586779,-81.5312576293945,-65.2453231811523,"Ndnf-IRES2-dgCre",78.8125034968058,6.44764666666667,-51.5416692097982,6.44504,18.1041679382324,135.625,6.44448,-39.8437538146973,6.44924,-52.3541704813639,3.0611178429856
"531",233.522944,305.937498807907,0.0182690694928169,-95.5000076293945,-61.8339958190918,"Ctgf-T2A-dgCre",89.7291742960612,1.97142666666667,-50.4166666666667,1.96985333333333,41.7187512715658,23.75,1.96936,-37.8750025431315,1.98784666666667,-52.6875025431315,3.0436094276275
"532",238.875312,204.374998807907,0.100718051195145,-87.4375,-67.8072128295898,"Scnn1a-Tg2-Cre",96.1500068664551,3.55571833333333,-38.7291704813639,3.55382333333333,49.8020858764648,63.3333320617676,3.553445,-28.4791679382324,3.60406333333333,-48.8125025431315,3.58791772233612
"533",202.98656,268.415033817291,0.122360110282898,-101.75,-75.5874557495117,"Ctgf-T2A-dgCre",91.3750028610229,3.9928,-52.0833333333333,3.98961333333333,42.9687512715658,74.2083333333333,3.98904666666667,-46.0208358764648,4.03156,-56.9687525431315,4.10519609477033
"534",412.559424,238.593742251396,0.0209839530289173,-99.5000076293945,-76.0615768432617,"Rorb-IRES2-Cre",91.9765672683715,2.37632666666667,-55.8229204813639,2.37409333333333,43.6770858764648,33.8333333333333,2.37358666666667,-40.4166679382324,2.39043333333333,-58.7916692097982,3.5655087324959
"535",189.824944,237.500116229057,0.0383980758488178,-95.6250076293945,-69.4436645507812,"Scnn1a-Tg2-Cre",81.4750049591064,2.67520666666667,-43.5937512715658,2.67369333333333,37.5625012715658,41.3333333333333,2.67321333333333,-32.8750012715658,2.71364,-51.4791692097982,2.67292669809696
"537",205.253008,365.000069141388,0.143308147788048,-98.0625076293945,-76.1378860473633,"Rorb-IRES2-Cre",73.1145858764648,3.66081333333333,-40.9583346048991,3.65802166666667,27.6875012715658,65.9583320617676,3.657325,-31.8125019073486,3.703135,-51.6979192097982,2.37659787310309
"538",215.524288,135.468870401382,0.0208985544741154,-95.5312576293945,-80.257942199707,"Rorb-IRES2-Cre",95.9635461171468,4.07975,-49.2395858764648,4.07784,45.2604179382324,76.4166666666667,4.077455,-39.2812512715658,4.11429166666667,-55.6041679382324,3.69567350291842
"540",281.09088,164.218783378601,0.0750427693128586,-93.53125,-76.1374206542969,"Cux2-CreERT2",95.8359413146972,4.2635375,-45.0156288146973,4.2608525,44.1875,80.9999961853027,4.260425,-34.3437538146973,4.3092875,-56.0625,3.37713430390474
"541",130.133128,104.843787848949,0.0371695309877396,-86.4687576293945,-74.8752670288086,"Scnn1a-Tg2-Cre",87.9375053405762,5.638095,-46.4270858764648,5.63499,31.9687525431315,115.374994913737,5.63455166666667,-36.3750025431315,5.67720833333333,-56.1666692097982,3.42061575454218
"544",151.11048,228.515625,0.0570130385458469,-98.25,-75.6843872070312,"Nr5a1-Cre",91.8250022888184,3.90912,-49.6250012715658,3.90734333333333,46.9791704813639,72.1666666666667,3.906955,-35.9791666666667,3.93586,-55.8541666666667,3.76195725031148
"545",100.032672,115.781329572201,0.113775357604027,-87.84375,-75.1748199462891,"Rorb-IRES2-Cre",83.1484398841858,5.42785833333333,-47.3854204813639,5.42559333333333,34.4791679382324,110.125,5.42514,-39.4583333333333,5.47715166666667,-57.1875038146973,3.20737522066027
