5.058197882763857400e-01,2.700881541504636385e-02,2.343748179888187622e-01,1.833715926453546585e-01,5.236986634219092940e-02,1.128930289308387042e-01,2.133982923972237156e-02,2.261015979047256153e-01,1.212001329144765799e-01,5.130412062927400818e-01,4.973543897086420973e-01,5.132011126256860178e-01,2.637774038526413678e-01,4.788732394366197465e-01,5.131801352221506685e-01,7.348570403379510729e-01,5.128022331110931864e-01,5.655655495423168588e-01,8.585996223564368313e-02,3.967161285638045598e-01
5.125789522306267720e-01,4.698292184138118388e-02,1.120859282884961172e-01,2.840292591471741193e-02,2.849618085707945614e-01,4.856836417521347149e-02,1.855658554904675572e-01,2.552487276502302116e-01,7.205939097442320973e-02,5.440577219718324697e-02,3.659610916486772947e-01,5.421786740036919905e-02,5.109684315995073334e-01,1.126760563380281716e-01,5.407879909851900230e-02,1.908572557398613423e-01,5.437183709534901266e-02,4.184184383557436604e-01,1.637178109317550256e-01,7.203390625171699480e-01
5.161662755289029292e-01,2.233132508961734042e-02,2.006022259295967697e-02,2.291129990625853305e-02,4.253951073489051771e-01,8.186398780430774458e-02,2.180822092292029613e-01,6.060859629969850282e-01,1.435459711879476241e-01,6.663551448827521873e-02,8.298058888268078359e-01,6.601310805848829844e-02,6.597110323535636534e-01,8.450704225352113907e-02,6.592079845460399601e-02,7.348570403379510729e-01,7.379608803919993076e-02,9.259259440285281251e-01,3.729214435131024685e-01,5.889830897591019632e-01
4.647907496974985619e-01,8.043094677767785583e-02,1.068481576208723943e-01,9.029443677617934871e-02,1.117610879165603088e-01,3.028641063506373188e-01,3.532624584938810763e-02,3.543894520212864663e-01,4.193400447882399129e-02,6.661491385417765976e-01,6.948852539061729505e-01,6.637174373393558424e-01,3.986088557205229588e-01,3.098591549295774961e-01,6.635695025756600529e-01,7.462857496811430291e-01,6.694463410715719709e-01,7.297297957797639345e-01,5.239173534999965742e-01,4.115466379672985120e-01
4.829227010125552999e-01,6.729544992703508088e-02,7.618536916522457292e-02,7.018061839842337779e-02,8.952608602220707423e-02,1.483529278197532886e-01,3.358357963021753323e-02,2.783880689321773794e-01,5.038659113492367780e-02,8.388728940876180040e-01,5.899470899470899976e-01,8.357820823000970956e-01,5.179240223704694168e-01,3.943661971830986213e-01,8.357211848036060209e-01,8.057141733098842629e-01,8.412121455538597026e-01,6.286285971937053407e-01,8.688146584372671288e-01,5.926906847811597157e-01
1.000000000000000000e+00,1.764421460159919935e-02,2.104466103476214378e-02,2.613689206445279217e-02,3.693471158955687894e-01,7.998396368850101135e-02,2.189183974821573009e-01,4.946493930986650689e-01,1.756965848352123050e-01,6.064123242037352396e-02,4.708994708994711509e-01,6.019848196007222818e-02,5.831995338729799583e-01,1.126760563380281716e-01,6.010041049581456296e-02,4.777143585778482748e-01,6.061229817656035856e-02,5.385385291202930969e-01,2.272424370913344593e-01,7.288135423361092879e-01
5.121999404306776249e-01,7.368626224094327812e-03,5.265448969802791757e-01,5.882830549384036878e-03,8.367470438601373739e-02,1.646056783324119366e-02,2.675697540463432555e-01,3.075668765451151643e-01,3.402461131197026534e-01,5.803349361631570356e-03,2.821867335619048234e-01,5.588278196661116554e-03,3.151417664689772913e-01,3.943661971830986213e-01,5.543705730843527524e-03,2.960000982143424775e-01,5.793638043216321407e-03,3.243244894494092811e-01,1.363886170975801559e-01,5.768009502621680440e-01
4.928493341923773641e-01,2.538186721803218499e-02,9.442946386032076769e-03,1.697680083260135961e-02,8.525451437024006429e-01,1.249059204182386695e-01,6.380788992184970310e-01,8.793607405944561251e-01,1.281612750763714281e-01,4.323620888038066240e-02,5.652557319223987520e-01,4.221136870061215074e-02,2.498662386394479573e-01,2.816901139816901239e-02,4.196011751448808919e-02,5.177143529974879144e-01,4.343220338983050377e-02,6.406407284627231302e-01,2.009752097439862495e-01,3.421609919094228403e-01
5.069589735524748786e-01,3.201924701736373613e-02,1.178587259360237838e-01,1.270307575343780290e-02,2.100644417041263867e-01,3.405081041788423635e-01,4.815648210071746260e-02,4.007441077820108610e-01,1.037299645243128371e-01,2.552971264627706266e-02,5.537917794793651982e-01,2.494856872676790363e-02,5.885499883121816378e-01,1.126760563380281716e-01,2.489636992916935063e-02,3.222858088329629833e-01,2.566471202506225360e-02,6.316315994628189934e-01,4.946588426730929577e-01,6.843220787815633699e-01
4.966232480712023389e-01,1.141300230091160939e-01,7.037970613724552071e-02,9.986787620221584949e-02,6.670572414724976196e-02,4.856650515879035179e-02,3.963206588138414033e-02,2.534669817272816594e-01,2.885776324462819079e-02,2.542118247639719719e-01,6.710758377425045662e-01,2.510147930928680049e-01,4.285714005800522752e-01,4.225352112676056815e-01,2.508199855119124799e-01,7.417143217474699846e-01,2.605229335689613346e-01,6.576576191284715378e-01,6.343481106818675830e-01,4.555084404717193447e-01
4.895411479356538420e-01,1.427390452378474693e-02,2.734416930977855986e-01,1.924283468286598284e-02,1.445289283147311865e-01,1.432308958222340278e-01,4.971221416182454444e-02,1.480948446130936347e-01,2.090964791817431223e-01,2.675067705742552315e-02,4.805995396204587600e-01,2.626138655694661844e-02,2.209737846677590489e-01,2.535211267605634311e-01,2.617413876368319264e-02,7.177141855866771003e-01,2.677423889469033452e-02,5.465465351712630593e-01,1.523706457404951364e-01,3.644068206706001511e-01
4.886143339891318438e-01,1.780300431977025616e-02,2.238658453121571135e-01,4.530591456978572823e-02,5.002895654820073423e-02,3.601149556138400487e-01,2.738681319225858002e-02,2.857376030802152300e-01,1.743795294281670072e-01,1.684981132833893724e-01,5.582009505552030237e-01,1.685285877399916588e-01,2.209737846677590489e-01,4.507042253521127417e-01,1.685296603348358235e-01,8.399998828124324302e-01,1.683819985541007147e-01,6.346346017319328681e-01,6.617998316688672444e-02,3.177966482596190634e-01
4.924038141065040786e-01,3.018128475928578275e-02,1.222842353441387503e-01,4.060407886093048146e-02,3.335285091304318605e-01,2.888693949359786295e-01,1.653508268814532500e-01,2.904793505923732866e-01,1.095409571210678723e-01,1.117860749762590172e-01,7.292767882977073679e-01,1.109305916734151937e-01,6.816478955542903950e-01,5.633802816901408578e-02,1.108087169993560994e-01,6.479999095981621160e-01,1.117710257852036204e-01,8.298297492243256190e-01,4.889837227937114394e-01,6.710805525284437856e-01
6.165547387922287736e-01,1.368455570743617733e-01,7.000785445926921424e-02,2.119885738749179016e-02,2.185488481180690445e-01,7.797600561368722705e-02,9.705383668296271860e-02,4.490128585298958086e-01,2.357790171702918089e-02,5.150660978881837354e-02,4.162256419132275287e-01,5.096851752184257400e-02,3.440342204406661164e-01,1.126760563380281716e-01,5.086928525434642606e-02,2.662856771364583430e-01,5.161057113021125242e-02,4.734734799561621799e-01,2.708749144837638290e-01,5.248941026940028287e-01
4.789967484757383653e-01,3.254425693031379879e-02,4.199483193682164717e-01,1.201071752817780003e-01,1.597425540522078857e-01,3.639180956309152892e-02,3.949142587926367243e-02,3.460552193594037540e-01,1.021778600114207902e-01,1.465308029725207462e-01,5.123455713664903932e-01,1.464772721556871493e-01,2.504012677546372800e-01,3.661971830985915610e-01,1.464302962009015052e-01,5.931429139030941489e-01,1.464173829223230638e-01,5.855855646697416539e-01,1.071106047971240871e-01,3.744703644585634095e-01
4.831943744902761906e-01,6.867792197797004117e-02,6.503149231767627048e-02,1.868038589006414396e-01,3.111259585964308849e-01,6.973437752687765279e-02,1.372506015202525909e-01,4.065161914174555413e-01,4.935280794534148419e-02,6.706712289534375593e-01,6.375661375661376695e-01,6.674798424618604287e-01,3.092562665858554771e-01,1.408450704225352179e-01,6.672770444301353576e-01,9.839999324794683755e-01,6.776849546148284720e-01,6.136135858481366334e-01,4.449432029228255758e-01,3.575211461986338435e-01
4.852753856252677300e-01,1.238934310348074712e-02,2.148353130464518979e-01,9.359384111190662686e-03,4.125232354280955471e-02,1.378751147047098391e-01,2.210493926006759646e-02,2.239692477687214023e-01,2.338185096952303810e-01,5.811388633474523502e-02,4.029981286857144962e-01,5.784446378182074577e-02,1.952916033595911427e-01,7.183098591549296197e-01,5.778131036703156032e-02,6.182856280292869933e-01,5.811209735721743763e-02,4.584584686105934725e-01,9.544109088468266666e-02,3.855932626755915749e-01
4.880781757127717335e-01,1.319736298512762425e-02,3.276958791774569058e-01,1.843828194775573928e-02,2.030424377613700149e-01,2.694127770480169715e-01,8.678469495039367598e-02,5.465610988230200640e-01,2.225491050447304942e-01,3.828853951553338186e-01,5.996471586680776067e-01,3.829202903289086746e-01,4.638844325345327091e-01,2.253521126760563431e-01,3.828275917578879972e-01,9.097142285572803466e-01,3.826060326130612532e-01,6.816816372813814251e-01,1.241995826356060428e-01,5.333687118231198454e-01
4.900775058349680635e-01,1.254678326861292069e-02,2.729809921680748652e-01,1.388407059396659302e-02,4.213017517870068507e-02,1.229779799523512962e-01,2.278807665388368764e-02,3.409054179364408022e-01,2.315355405197828953e-01,8.678896408957757769e-02,5.546736136945327189e-01,8.666609660528447334e-02,3.365435842257838983e-01,5.774647457492958491e-01,8.663172086284610940e-02,7.611427509565713567e-01,8.674391517390954431e-02,6.286285971937053407e-01,1.040427426006049760e-01,4.343220631226643036e-01
