2.891220799999999826e+02,2.664063274860000092e+02,4.154046252370000025e-02,-9.909375762940000243e+01,-7.217467498780000312e+01,8.488750343319999558e+01,4.221460094089999476e-02,8.139454545450000467e+01,1.627293749029999903e-01,2.755499999999999963e-02,1.228583554849999970e+01,1.089749999999999996e+00,-4.890625000000000000e+01,1.086395000000000000e+00,3.328125000000000000e+01,1.100000000000000000e+02,1.085825000000000040e+00,-3.815625381470000121e+01,1.099574999999999969e+00,-5.209375000000000000e+01,4.208485399859999809e+00
2.099719359999999995e+02,1.365624219179999841e+02,1.326381862160000147e-01,-9.550000762940000243e+01,-8.005062103270000762e+01,9.741667048139998997e+01,5.423579673030000103e-01,3.071000000000000227e+02,1.553466075230000021e-01,3.378000000000000447e-02,3.256268316509999483e+00,1.085160000000000124e+00,-4.700000000000000000e+01,1.082979999999999832e+00,4.078125381470000121e+01,2.100000000000000000e+02,1.082440000000000069e+00,-3.396875000000000000e+01,1.086119999999999974e+00,-4.787500381470000121e+01,2.718901412240000148e+00
1.908667039999999986e+02,1.706250458960000174e+02,1.460912916810000114e-02,-9.400000762940000243e+01,-7.534287261960000137e+01,8.093750457760000927e+01,2.518298675689999988e-01,7.010500000000000398e+01,9.007936741569999572e-02,2.953500000000000222e-02,1.426431780900000135e+01,1.083069999999999977e+00,-5.031250381470000121e+01,1.079695000000000071e+00,2.575000190729999971e+01,1.500000000000000000e+02,1.079064999999999941e+00,-4.331250000000000000e+01,1.739329999999999821e+00,-5.578125381470000121e+01,2.842284646879999599e+00
3.608790399999999750e+02,3.379464447500000119e+02,1.777706742289999753e-01,-1.000312576289999953e+02,-6.922314453119999200e+01,8.723437929149999093e+01,2.390688461740000242e-02,2.986093749999999858e+01,5.583579902820000607e-01,2.137500000000000164e-02,3.348856679400000047e+01,1.189420000000000144e+00,-6.137500381470000121e+01,1.188420000000000032e+00,2.362500190729999971e+01,2.000000000000000000e+01,1.188020000000000076e+00,-4.512500381470000121e+01,1.189505000000000035e+00,-6.146875381470000121e+01,1.648523530620000122e+00
2.776789440000000013e+02,2.382812500000000000e+02,1.318977400659999966e-02,-9.200000762940000243e+01,-6.655606079100000727e+01,8.291875343319999558e+01,8.725830407889999252e-02,6.775321428569999682e+01,2.162946428570000079e-01,1.694000000000000020e-02,1.475944736410000147e+01,1.076389999999999958e+00,-5.768750381470000121e+01,1.075404999999999944e+00,2.493750190729999971e+01,5.000000000000000000e+01,1.075069999999999970e+00,-4.684375381470000121e+01,1.076420000000000154e+00,-5.775000000000000000e+01,2.067313084199999818e+00
5.946010880000000043e+02,4.765624403950000101e+02,1.509034261110000011e-02,-1.013437576289999953e+02,-6.695246887209999898e+01,8.175000381470000832e+01,3.617382998819999862e-02,3.977447368420000373e+01,2.721446733139999963e-01,2.325500000000000136e-02,2.514175317409999977e+01,1.089749999999999996e+00,-5.606250000000000000e+01,1.088389999999999969e+00,2.418750190729999971e+01,3.000000190729999971e+01,1.087919999999999998e+00,-4.471875381470000121e+01,1.089814999999999978e+00,-5.625000381470000121e+01,2.087631244649999829e+00
1.696096639999999809e+02,1.239062473179999984e+02,6.937265396120000094e-02,-9.206250000000000000e+01,-7.785886383060000071e+01,8.873750457760000643e+01,1.546231267329999971e-02,7.154769230770000377e+01,1.412744527480000178e-01,5.995999999999999941e-02,1.397669117959999951e+01,1.239479999999999915e+00,-4.853125381470000121e+01,1.236380000000000035e+00,3.200000000000000000e+01,1.000000000000000000e+02,1.235940000000000039e+00,-3.821875000000000000e+01,1.274960000000000093e+00,-5.925000381470000121e+01,3.824072983780000268e+00
2.788217280000000073e+02,3.431250751019999825e+02,1.528034266080000037e-02,-1.010937576289999953e+02,-7.015684509279999759e+01,8.845625228879998758e+01,1.341821590099999961e-01,2.821750000000000114e+01,3.380084151469999604e-02,2.461500000000000146e-02,3.543900062019999808e+01,1.149424999999999919e+00,-5.937500381470000121e+01,1.148309999999999942e+00,2.737500190729999971e+01,4.000000000000000000e+01,1.147909999999999986e+00,-4.621875381470000121e+01,1.149510000000000032e+00,-5.953125381470000121e+01,2.010473517499999918e+00
4.389134719999999561e+02,4.545311927800000262e+02,3.033063607289999877e-03,-9.712500000000000000e+01,-6.480335235600000487e+01,8.545312881470000832e+01,1.096904344270000081e-01,7.506227272729999811e+01,1.130379755460000080e-01,7.174999999999999954e-03,1.332227181070000022e+01,1.093750000000000000e+00,-6.100000000000000000e+01,1.092479999999999896e+00,1.356250000000000000e+01,2.000000000000000000e+01,1.091984999999999983e+00,-5.125000381470000121e+01,1.093929999999999847e+00,-6.121875381470000121e+01,1.807894992450000071e+00
1.490667840000000126e+02,1.180803775790000003e+02,9.445876628159999289e-02,-8.062500762940000243e+01,-6.841317749019999894e+01,7.250000305180000737e+01,8.687817866670000111e-02,1.015361111109999968e+02,1.365522201740000108e-01,5.452999999999999514e-02,9.848712827949999138e+00,1.275455000000000005e+00,-4.496875000000000000e+01,1.273604999999999876e+00,3.081250190729999971e+01,5.000000000000000000e+01,1.273129999999999873e+00,-4.081250381470000121e+01,1.443175000000000097e+00,-5.634375381470000121e+01,2.969359010400000276e+00
8.969155999999999551e+01,1.167186349629999853e+02,1.015481054780000142e-01,-8.696875000000000000e+01,-7.324443054200000347e+01,7.620312547679999682e+01,2.653563044150000078e-02,9.781999999999999318e+01,1.157142857139999981e-01,7.361499999999999988e-02,1.022285831119999955e+01,1.150009999999999977e+00,-4.475000000000000000e+01,1.146050000000000013e+00,2.484375000000000000e+01,1.300000000000000000e+02,1.145604999999999984e+00,-3.496875381470000121e+01,1.185079999999999911e+00,-5.403125381470000121e+01,3.116701593980000240e+00
2.523323839999999905e+02,2.740626037119999978e+02,3.907333593819999930e-03,-9.453125000000000000e+01,-6.458713531489999582e+01,5.331250190729999616e+01,3.131140249259999758e-02,4.367340909090000167e+01,4.428571428570000079e-01,2.948999999999999885e-02,2.289722787429999684e+01,1.131345000000000045e+00,-3.987500000000000000e+01,1.128695000000000004e+00,1.437500000000000000e+01,5.000000000000000000e+01,1.128049999999999997e+00,-3.709375000000000000e+01,1.179764999999999953e+00,-4.650000000000000000e+01,2.753548433120000194e+00
1.603899519999999939e+02,1.868750005959999783e+02,2.029181458059999693e-02,-9.568750000000000000e+01,-7.524223327640000036e+01,8.791406440729998906e+01,1.105057789760000020e-01,9.043500000000000227e+01,1.218390804599999849e-01,5.537000000000000255e-02,1.105766572679999982e+01,1.196729999999999849e+00,-4.793750000000000000e+01,1.193860000000000143e+00,3.590625000000000000e+01,9.000000000000000000e+01,1.193379999999999885e+00,-3.356250000000000000e+01,1.225110000000000143e+00,-5.440625000000000000e+01,3.142356624220000061e+00
8.180817600000000311e+01,8.250004053119999980e+01,3.125138953329999886e-02,-8.606250762940000243e+01,-6.964354705809999757e+01,7.401042111709999460e+01,3.090000526839999876e-03,1.429913043480000034e+01,3.858872104359999944e-01,8.154999999999999055e-03,6.993432254930000624e+01,1.033170000000000144e+00,-5.446875000000000000e+01,1.032375000000000043e+00,1.668750190729999971e+01,3.900000000000000000e+02,1.032079999999999886e+00,-3.468750000000000000e+01,1.033274999999999944e+00,-5.468750381470000121e+01,1.400316767639999904e+00
2.723560640000000035e+02,1.959375292059999936e+02,2.923222631219999854e-02,-1.008125000000000000e+02,-7.885513305659999617e+01,9.426041730240000049e+01,1.873102673320000203e-02,4.945578947370000122e+01,2.459748145270000130e-01,3.755000000000000004e-02,2.022007960330000031e+01,1.419254999999999933e+00,-5.431250000000000000e+01,1.417324999999999946e+00,3.962500000000000000e+01,5.000000000000000000e+01,1.416830000000000034e+00,-4.150000381470000121e+01,1.460714999999999986e+00,-6.118750381470000121e+01,3.348235015090000211e+00
2.279818240000000173e+02,3.121875822540000058e+02,2.859929017719999716e-02,-9.459375762940000243e+01,-6.192630767819999704e+01,8.683593940729998906e+01,1.333969544359999981e-01,1.014749999999999943e+02,1.331168831169999844e-01,3.402000000000000163e-02,9.854644000989999597e+00,1.119839999999999947e+00,-4.553125000000000000e+01,1.117159999999999931e+00,3.350000000000000000e+01,5.000000000000000000e+01,1.116579999999999906e+00,-3.453125000000000000e+01,1.142439999999999900e+00,-5.315625381470000121e+01,2.449480026599999860e+00
2.857558720000000108e+02,2.679687440399999900e+02,1.623771041629999967e-01,-1.035937500000000000e+02,-7.315476226810000071e+01,8.357291857399999913e+01,2.971564161559999903e-02,4.958552631579999570e+01,2.057377049180000028e-01,2.188499999999999820e-02,2.016717526869999944e+01,1.073790000000000022e+00,-5.075000381470000121e+01,1.071874999999999911e+00,2.684375000000000000e+01,5.000000000000000000e+01,1.071379999999999999e+00,-4.165625381470000121e+01,1.080365000000000020e+00,-5.168750000000000000e+01,2.628682077100000125e+00
1.100299040000000019e+02,9.906257689000000255e+01,2.794254012409999946e-02,-8.615625762940000243e+01,-7.514334106449999240e+01,8.960417175290001524e+01,2.784654931890000185e-02,1.516520000000000152e+02,1.074452028500000045e-01,8.577999999999999514e-02,6.594044259229999483e+00,1.281199999999999894e+00,-4.940625381470000121e+01,1.277039999999999953e+00,4.003125000000000000e+01,1.300000000000000000e+02,1.276479999999999837e+00,-3.975000381470000121e+01,1.326999999999999957e+00,-5.759375000000000000e+01,4.061537002809999741e+00
2.023473439999999925e+02,2.120312899349999896e+02,4.683166742319998938e-02,-9.784375000000000000e+01,-7.391915893550000760e+01,8.466667302449999966e+01,1.801853958160000088e-02,4.655600000000000449e+01,2.642649763070000213e-01,3.517499999999999793e-02,2.147950854880000193e+01,1.230720000000000036e+00,-4.759375381470000121e+01,1.228599999999999914e+00,3.846875381470000121e+01,7.000000000000000000e+01,1.228199999999999958e+00,-3.609375381470000121e+01,1.253810000000000091e+00,-5.546875381470000121e+01,3.098712973349999622e+00
2.629405919999999810e+02,1.979687809940000136e+02,1.219575554130000045e-01,-1.009062500000000000e+02,-7.225507354740000210e+01,6.572916793819999270e+01,-1.193910186750000123e-02,6.858055555560000016e+00,2.015675669570000217e+00,6.074999999999999671e-03,1.458139252299999953e+02,1.030405000000000015e+00,-5.984375381470000121e+01,1.029535000000000089e+00,-6.562500000000000000e-01,1.700000000000000000e+02,1.029244999999999965e+00,-4.440625000000000000e+01,1.030489999999999906e+00,-6.000000381470000121e+01,1.474850504970000031e+00
1.514499840000000006e+02,1.568748801950000029e+02,1.372838485989999989e-02,-8.346875762940000243e+01,-6.703533935549999967e+01,8.947916920979999134e+01,2.686915685289999883e-02,6.848499999999999943e+01,1.912698518019999849e-01,6.400000000000000133e-02,1.460173760680000044e+01,1.148639999999999883e+00,-4.846875381470000121e+01,1.144879999999999898e+00,3.837500000000000000e+01,1.100000000000000000e+02,1.144439999999999902e+00,-4.271875381470000121e+01,1.159739999999999993e+00,-5.306250381470000121e+01,6.096556072940000348e+00
1.716063199999999824e+02,1.909375041720000183e+02,4.797628894449999792e-02,-9.028125762940000243e+01,-7.172515869139999722e+01,1.029218794500000058e+02,4.897899396369999325e-02,7.437874999999999659e+01,2.426356589149999965e-01,4.702499999999999736e-02,1.344470026720000000e+01,1.172190000000000065e+00,-5.165625381470000121e+01,1.170170000000000154e+00,4.650000000000000000e+01,5.000000000000000000e+01,1.169720000000000093e+00,-4.340625000000000000e+01,1.213114999999999943e+00,-5.606250000000000000e+01,3.890979003409999581e+00
8.630523199999998951e+01,7.218749821189999238e+01,2.108532749120000174e-02,-8.378125762940000243e+01,-7.617714691160000484e+01,9.524375534059998927e+01,1.681348992079999966e-02,1.175214285710000013e+02,1.753639920639999961e-01,6.976999999999999869e-02,8.509086488789998626e+00,1.276874999999999982e+00,-5.153125000000000000e+01,1.272995000000000099e+00,2.312500000000000000e+01,3.100000000000000000e+02,1.272534999999999972e+00,-3.471875000000000000e+01,1.283379999999999965e+00,-5.496875381470000121e+01,3.388158116240000073e+00
1.730202240000000131e+02,1.581250429149999945e+02,3.639495000239999917e-02,-8.928125000000000000e+01,-7.229560852049999653e+01,9.864844131469999411e+01,2.738495602159999806e-02,7.172153846149998913e+01,1.725446498259999850e-01,6.211000000000000548e-02,1.394281301619999880e+01,1.158604999999999885e+00,-4.159375381470000121e+01,1.154889999999999972e+00,3.571875000000000000e+01,9.000000000000000000e+01,1.154349999999999987e+00,-3.246875000000000000e+01,1.194470000000000143e+00,-4.793750000000000000e+01,4.150009569239999863e+00
1.910849120000000028e+02,1.137499660250000062e+02,5.627226457000000098e-02,-1.007187500000000000e+02,-7.917176818850001041e+01,7.490625238420000187e+01,2.980857953250000154e-03,1.804759259260000093e+01,7.398147915480000059e-01,1.515500000000000180e-02,5.540905219740000121e+01,1.050524999999999931e+00,-5.828125381470000121e+01,1.049579999999999957e+00,1.100000095369999897e+01,1.900000000000000000e+02,1.049254999999999827e+00,-3.537500381470000121e+01,1.050585000000000102e+00,-5.843750381470000121e+01,1.469335791399999813e+00
