1.346764799999999980e+02,1.097768843170000110e+02,2.447049915790000252e-01,-7.859375000000000000e+01,-6.608506774899998959e+01,1.050312576289999953e+02,1.024873333329999969e+00,-5.150000381470000121e+01,1.023300000000000098e+00,5.353125381470000121e+01,1.344913333330000071e+00,-6.741666920979999134e+01,6.700000000000000000e+02,1.022913333329999785e+00,-4.786458333329999704e+01,1.344913333330000071e+00,-6.741666920979999134e+01,3.939082550869999366e+00
1.752376320000000192e+02,1.148435622450000011e+02,4.711215943100000025e-02,-1.012500076289999953e+02,-7.716303253169999721e+01,8.558750419620000116e+01,1.023625000000000007e+00,-6.620000305179999600e+01,1.023139999999999938e+00,1.938750114440000161e+01,1.693985999999999992e+00,-7.778125305180000737e+01,3.520000000000000000e+02,1.022917000000000076e+00,-5.163125228879999895e+01,1.693985999999999992e+00,-7.778125305180000737e+01,1.193446448179999786e+00
3.608790399999999750e+02,3.379464447500000119e+02,1.777706742289999753e-01,-1.000312576289999953e+02,-6.922314453119999200e+01,8.723437929149999093e+01,1.024420000000000108e+00,-6.185937786100000579e+01,1.023427499999999934e+00,2.537500143050000290e+01,1.311541250000000103e+00,-6.971093940729998906e+01,3.500000000000000000e+02,1.023043750000000029e+00,-4.675000095369999542e+01,1.311541250000000103e+00,-6.971093940729998906e+01,1.679947064929999900e+00
2.038793119999999988e+02,2.646875083450000261e+02,8.488912880419999252e-02,-9.487500762940000243e+01,-6.586357116700000347e+01,1.028359441759999982e+02,1.024179999999999868e+00,-6.467187881470000832e+01,1.023318750000000055e+00,3.816406536099999869e+01,1.250333750000000022e+00,-6.682031250000000000e+01,2.100000000000000000e+02,1.023002500000000037e+00,-4.493750190729999616e+01,1.250333750000000022e+00,-6.682031250000000000e+01,1.834847131150000088e+00
1.904098720000000071e+02,1.437499970199999950e+02,8.304777741430000026e-02,-9.137500000000000000e+01,-7.099865722660000245e+01,8.561979262030000370e+01,1.024235833329999901e+00,-5.992708396909999635e+01,1.023421666670000008e+00,2.569270865120000025e+01,1.399344166669999945e+00,-7.150520833330000414e+01,5.500000000000000000e+02,1.022996666670000110e+00,-4.764062563579999932e+01,1.399344166669999945e+00,-7.150520833330000414e+01,1.338504058629999882e+00
2.469215200000000152e+02,2.493303567170000008e+02,1.250998526810000178e-01,-9.446875000000000000e+01,-6.552274322510000104e+01,6.967187857630000281e+01,1.024601249999999908e+00,-5.877344036100000579e+01,1.023288750000000080e+00,1.089843821530000056e+01,1.336698750000000047e+00,-6.550781440729998906e+01,4.400000000000000000e+02,1.022934999999999928e+00,-4.208593750000000000e+01,1.336698750000000047e+00,-6.550781440729998906e+01,1.631052495170000283e+00
3.648855040000000258e+02,1.699998825790000012e+02,1.293190848079999941e-02,-9.665625762940000243e+01,-7.852914428709999584e+01,9.500781250000000000e+01,1.025138749999999987e+00,-5.267187500000000000e+01,1.023407500000000026e+00,4.233593750000000000e+01,1.636306250000000073e+00,-7.905468940729998906e+01,8.800000000000000000e+02,1.023051249999999968e+00,-4.803906440729999616e+01,1.636306250000000073e+00,-7.905468940729998906e+01,4.296803327010000118e+00
2.220378240000000289e+02,1.971874535080000044e+02,5.155004560949999481e-03,-8.184375000000000000e+01,-5.713286972050000401e+01,8.868750572200001159e+01,1.025329999999999853e+00,-5.028125381470000121e+01,1.023384999999999989e+00,3.840625190730000327e+01,1.079095000000000137e+00,-5.867187690729999616e+01,2.250000000000000000e+02,1.022980000000000000e+00,-4.157812881470000121e+01,1.079095000000000137e+00,-5.867187690729999616e+01,3.269751563409999395e+00
1.326510800000000074e+02,1.978125423190000163e+02,2.409973740580000079e-02,-1.004687576289999953e+02,-8.192041015619999200e+01,7.185156583789999729e+01,1.025463749999999896e+00,-4.684375286100000579e+01,1.023547500000000054e+00,2.500781297679999682e+01,1.629032500000000105e+00,-8.228906440729998906e+01,9.200000000000000000e+02,1.023116249999999949e+00,-3.412500143049999934e+01,1.629032500000000105e+00,-8.228906440729998906e+01,2.860638586859999943e+00
1.543512959999999907e+02,1.585937887430000046e+02,3.064785152670000332e-02,-9.671875000000000000e+01,-8.168371582029999445e+01,9.592187881469999411e+01,1.024857499999999977e+00,-5.757812690729999616e+01,1.023104999999999931e+00,3.834375190730000327e+01,1.658892499999999881e+00,-8.214062881470000832e+01,7.200000000000000000e+02,1.022717499999999946e+00,-5.414062690729999616e+01,1.658892499999999881e+00,-8.214062881470000832e+01,3.866521699049999761e+00
2.523323839999999905e+02,2.740626037119999978e+02,3.907333593819999930e-03,-9.453125000000000000e+01,-6.458713531489999582e+01,5.331250190729999616e+01,1.026495000000000157e+00,-5.046875190729999616e+01,1.023682500000000051e+00,2.843750000000000000e+00,1.606104999999999894e+00,-6.431250000000000000e+01,0.000000000000000000e+00,1.023117499999999902e+00,-3.956250000000000000e+01,1.606104999999999894e+00,-6.431250000000000000e+01,2.841073878100000005e+00
2.907590079999999944e+02,2.585937976840000374e+02,1.468254178760000084e-01,-9.828125762940000243e+01,-7.518585968020001076e+01,6.970312690729998906e+01,1.025730000000000031e+00,-5.387500190729999616e+01,1.023760000000000003e+00,1.582812500000000000e+01,1.434050000000000047e+00,-7.589063262940000243e+01,2.900000000000000000e+02,1.023409999999999931e+00,-4.723437690729999616e+01,1.434050000000000047e+00,-7.589063262940000243e+01,2.516570073820000086e+00
4.551436160000000086e+02,3.385936617849999948e+02,3.369707986710000075e-02,-9.678125000000000000e+01,-6.518809509279999759e+01,6.909375476840000374e+01,1.025300000000000100e+00,-5.490625381470000121e+01,1.024120000000000141e+00,1.418750095369999897e+01,1.910140000000000171e+00,-6.628125000000000000e+01,3.400000000000000000e+02,1.023719999999999963e+00,-4.943750000000000000e+01,1.910140000000000171e+00,-6.628125000000000000e+01,2.158379347269999915e+00
2.011568320000000085e+02,2.089062482120000084e+02,7.333928346630000372e-02,-9.496875000000000000e+01,-7.298851776120000068e+01,9.269792048139998997e+01,1.026456666670000129e+00,-5.297916793819999981e+01,1.023519999999999985e+00,3.971875254310000258e+01,1.313318333329999810e+00,-7.492708587650000140e+01,7.700000000000000000e+02,1.023041666670000183e+00,-4.655208587649999430e+01,1.313318333329999810e+00,-7.492708587650000140e+01,3.957265013640000273e+00
1.610017919999999947e+02,1.051562502979999891e+02,2.808085642759999834e-02,-1.004687576289999953e+02,-7.409919738770000208e+01,7.907031583789999729e+01,1.024199999999999999e+00,-6.278125286100000579e+01,1.023433749999999920e+00,1.628906297680000037e+01,1.698995000000000033e+00,-7.517187690729998906e+01,0.000000000000000000e+00,1.023161250000000022e+00,-4.160156631470000121e+01,1.698995000000000033e+00,-7.517187690729998906e+01,1.346553805399999915e+00
2.279818240000000173e+02,3.121875822540000058e+02,2.859929017719999716e-02,-9.459375762940000243e+01,-6.192630767819999704e+01,8.683593940729998906e+01,1.025470000000000104e+00,-5.048437595369999542e+01,1.023610000000000131e+00,3.635156345369999542e+01,1.352735000000000021e+00,-6.288281536100000579e+01,4.799999694819999831e+02,1.023114999999999997e+00,-4.335937500000000000e+01,1.352735000000000021e+00,-6.288281536100000579e+01,2.747995100969999882e+00
2.857558720000000108e+02,2.679687440399999900e+02,1.623771041629999967e-01,-1.035937500000000000e+02,-7.315476226810000071e+01,8.357291857399999913e+01,1.025331666670000086e+00,-5.350000127159999863e+01,1.023495000000000044e+00,3.007291730239999694e+01,1.270256666670000145e+00,-7.371875000000000000e+01,4.100000000000000000e+02,1.023086666670000033e+00,-4.692708460489999567e+01,1.270256666670000145e+00,-7.371875000000000000e+01,2.862891734950000266e+00
1.771771200000000022e+02,1.326562464239999883e+02,1.843403726819999866e-01,-8.946875762940000243e+01,-7.360150909419999721e+01,9.629687881469999411e+01,1.024229999999999974e+00,-6.345312881470000121e+01,1.023379999999999956e+00,3.284375000000000000e+01,1.302710000000000035e+00,-7.425000381470000832e+01,8.900000000000000000e+02,1.023074999999999957e+00,-4.500000190729999616e+01,1.302710000000000035e+00,-7.425000381470000832e+01,1.952277716670000052e+00
3.211084160000000338e+02,2.171876877550000131e+02,5.230975523590000037e-02,-9.046875762940000243e+01,-7.078517150880000486e+01,9.910000610350000727e+01,1.024583999999999939e+00,-5.553750305180000169e+01,1.022812000000000054e+00,4.356250305180000026e+01,1.558483999999999980e+00,-6.951250457759999790e+01,6.000000000000000000e+02,1.022440000000000015e+00,-4.468125152590000226e+01,1.558483999999999980e+00,-6.951250457759999790e+01,4.172968040390000688e+00
1.403509120000000223e+02,1.328126937149999947e+02,2.852007374170000345e-02,-8.856250000000000000e+01,-7.524282836909999617e+01,8.652083619440000462e+01,1.028225833329999839e+00,-6.286458524069999498e+01,1.023220000000000018e+00,2.365625095369999897e+01,1.670338333330000147e+00,-7.556250508630000695e+01,7.300000000000000000e+02,1.022923333329999851e+00,-4.380208587649999430e+01,1.670338333330000147e+00,-7.556250508630000695e+01,2.449802691980000002e+00
1.041560479999999984e+02,1.628123819829999945e+02,1.168040186170000022e-01,-9.459375762940000243e+01,-7.397957611079999651e+01,9.421875457760000927e+01,1.024630999999999847e+00,-5.370625305180000453e+01,1.023264999999999869e+00,4.051250152589999942e+01,1.804775000000000018e+00,-7.501875152590000084e+01,3.780000000000000000e+02,1.022923999999999944e+00,-4.633125228880000179e+01,1.804775000000000018e+00,-7.501875152590000084e+01,2.853987666449999683e+00
