1.346764799999999980e+02,1.097768843173980002e+02,2.447049915790560359e-01,-7.859375000000000000e+01,-6.608506774902339487e+01,1.050312576293950144e+02,4.005246666666669952e+00,-4.987500127156580021e+01,4.003540000000000099e+00,5.617708587646479401e+01,7.458333333333330017e+01,4.003120000000000012e+00,-4.583333714803060843e+01,4.005453333333329979e+00,-5.009375254313150094e+01,4.299534757423990605e+00
3.178599680000000376e+02,3.924999237060549717e+02,1.238510757684709862e-01,-9.875000000000000000e+01,-6.331825637817379970e+01,6.038750276565560426e+01,2.613015000000000310e+00,-4.859375254313150094e+01,2.611346666666670036e+00,1.641666793823240056e+01,3.975000000000000000e+01,2.610626666666669760e+00,-3.680208714803060133e+01,2.613136666666669772e+00,-4.870833587646479401e+01,1.427969474936549910e+00
3.128106559999999945e+02,2.576562464237210293e+02,9.910269826650619507e-02,-9.387500762939448862e+01,-6.621903991699220171e+01,9.996875381469730826e+01,3.090433333333330257e+00,-5.879166920979820077e+01,3.089453333333330054e+00,3.203125127156580021e+01,5.170833333333330017e+01,3.089031666666669729e+00,-4.231250127156579310e+01,3.090508333333330082e+00,-5.891666920979820077e+01,1.841103455307580017e+00
1.051961519999999979e+02,6.453125178813930063e+01,4.499562084674840062e-02,-9.250000000000000000e+01,-7.695485687255859375e+01,8.485000343322759875e+01,1.703856833333330201e+01,-5.662500127156580021e+01,1.703747333333330261e+01,1.458333396911619850e+01,4.004166768391929736e+02,1.703713666666669724e+01,-3.143750254313150094e+01,1.703966833333330300e+01,-5.752083587646479401e+01,1.267778264954649847e+00
2.543006399999999871e+02,1.887499243021009931e+02,2.108601853251459990e-02,-9.753125000000000000e+01,-7.612651062011720171e+01,9.103125476837159624e+01,4.119613333333330019e+00,-5.943750127156580021e+01,4.118906666666670269e+00,2.864583460489910038e+01,7.750000000000000000e+01,4.118528333333330238e+00,-4.854166920979820077e+01,4.119681666666670239e+00,-5.956250254313150094e+01,1.612997891579780019e+00
1.752376320000000192e+02,1.148435622453690002e+02,4.711215943098070319e-02,-1.012500076293950144e+02,-7.716303253173829546e+01,8.558750419616700356e+01,9.042888333333339190e+00,-5.589583714803060843e+01,9.042146666666669219e+00,2.385416984558109910e+00,2.005416615804040248e+02,9.041805000000000092e+00,-2.847916857401530422e+01,9.042961666666670340e+00,-5.603125127156580021e+01,8.148035265038120478e-01
3.608790399999999750e+02,3.379464447498319828e+02,1.777706742286679908e-01,-1.000312576293950144e+02,-6.922314453125000000e+01,8.723437929153440962e+01,2.245815000000000339e+00,-6.021875254313150094e+01,2.244813333333329997e+00,2.903125063578290010e+01,3.062500000000000000e+01,2.244383333333330288e+00,-4.430208460489910038e+01,2.245861666666669976e+00,-6.032292048136389440e+01,1.640635408258120043e+00
5.042488320000000499e+02,4.027644097805020351e+02,1.547615081071850029e-01,-1.049687576293950144e+02,-7.303413391113279829e+01,9.298958714803058001e+01,2.250466666666669724e+00,-4.659375127156580021e+01,2.247926666666669959e+00,4.596875127156580021e+01,3.070833269755050310e+01,2.247419999999999973e+00,-3.528125127156579310e+01,2.295133333333330139e+00,-5.595833714803060843e+01,3.354075497375990089e+00
2.038793119999999988e+02,2.646875083446499843e+02,8.488912880420680651e-02,-9.487500762939448862e+01,-6.586357116699220171e+01,1.028359441757199875e+02,3.006398333333330175e+00,-6.215625254313150094e+01,3.005608333333330329e+00,3.795833460489910038e+01,4.962500000000000000e+01,3.005259999999999820e+00,-4.326041920979820077e+01,3.006433333333330182e+00,-6.227083460489910038e+01,1.692778062279139739e+00
2.776789440000000013e+02,2.382812500000000000e+02,1.318977400660509974e-02,-9.200000762939448862e+01,-6.655606079101561079e+01,8.291875343322759306e+01,3.117294999999999927e+00,-5.514583587646479401e+01,3.116344999999999921e+00,2.460416793823239701e+01,5.241666666666669983e+01,3.116003333333330350e+00,-4.447916920979820077e+01,3.117390000000000327e+00,-5.529167048136389440e+01,1.961579079726399888e+00
5.946010880000000043e+02,4.765624403953549972e+02,1.509034261107440079e-02,-1.013437576293950144e+02,-6.695246887207029829e+01,8.175000381469719457e+01,1.693070000000000075e+00,-5.485937690734860439e+01,1.691634999999999778e+00,2.620312500000000000e+01,1.675000047683719728e+01,1.691167499999999935e+00,-4.356250190734860439e+01,1.701987499999999986e+00,-5.504687690734860439e+01,2.205331664776990053e+00
3.020338560000000143e+02,2.873438000679020092e+02,1.550024747848509910e-01,-1.003750076293950144e+02,-6.981610870361329546e+01,9.210417302449550903e+01,1.102092666666669807e+01,-5.063541793823240056e+01,1.101962666666669932e+01,1.897916762034100202e+01,2.500000000000000000e+02,1.101903333333330082e+01,-3.871875000000000000e+01,1.102108666666669912e+01,-5.079166793823240056e+01,1.581153401195759978e+00
1.904098720000000071e+02,1.437499970197680170e+02,8.304777741432189941e-02,-9.137500000000000000e+01,-7.099865722656250000e+01,8.561979262034100202e+01,6.878055000000000696e+00,-5.390625000000000000e+01,6.877229999999999954e+00,2.201041793823239701e+01,1.464166666666669983e+02,6.876761666666669548e+00,-3.745833333333330017e+01,6.878091666666669823e+00,-5.403125127156580021e+01,1.202033897841139787e+00
2.469215200000000152e+02,2.493303567171100212e+02,1.250998526811600009e-01,-9.446875000000000000e+01,-6.552274322509769888e+01,6.967187857627860126e+01,3.837613333333329990e+00,-5.314583460489910038e+01,3.836441666666669636e+00,1.483333365122480174e+01,7.037500000000000000e+01,3.836023333333330232e+00,-3.593750000000000000e+01,3.837666666666669890e+00,-5.322916666666669983e+01,1.557966212168760078e+00
2.714033600000000206e+02,2.637501060962679844e+02,3.346206620335580306e-02,-9.421875000000000000e+01,-6.615589904785160513e+01,9.354167048136390861e+01,3.391176666666670059e+00,-4.287500254313150094e+01,3.389863333333330342e+00,3.272916920979820077e+01,5.925000000000000000e+01,3.389458333333330131e+00,-3.244791793823240056e+01,3.406124999999999847e+00,-4.600000254313150094e+01,2.069299402941350063e+00
4.389134719999999561e+02,4.545311927795410156e+02,3.033063607290389756e-03,-9.712500000000000000e+01,-6.480335235595700283e+01,8.545312881469719457e+01,1.866749999999999909e+00,-5.922916793823240056e+01,1.865620000000000056e+00,2.544791793823239701e+01,2.112500000000000000e+01,1.865211666666669821e+00,-4.803125127156580021e+01,1.866821666666669932e+00,-5.935416920979820077e+01,1.995739901104110148e+00
1.464679360000000088e+02,6.578136980533599854e+01,4.599099233746530013e-02,-9.415625762939448862e+01,-7.751097869873049717e+01,9.075000267028808310e+01,1.092348500000000122e+01,-5.485416920979820077e+01,1.092238833333330206e+01,2.021875190734860084e+01,2.475416412353519888e+02,1.092203666666669903e+01,-3.321875000000000000e+01,1.092816166666669808e+01,-5.691666920979820077e+01,1.622541534399549956e+00
