3.772445967818718326e-01,5.918621712962930381e-01,3.770327753602292220e-01,4.739818821454183650e-01,3.989071570432750069e-01,3.793764087152516895e-01,6.409680080313008288e-01,2.200380396121559279e-01,6.576842457388916152e-01,1.506451588872271818e-01,4.282229306983549311e-01
4.804151194896696397e-01,5.289608573066313379e-01,3.768451346299160343e-01,5.020069927790486997e-01,2.568306186801241342e-01,3.734410217881292127e-01,3.040622560680950048e-01,6.812136774893464697e-01,4.288625808865100808e-01,6.190102865174103020e-01,4.833293704058549967e-01
3.585832619251642095e-01,4.021753962962197892e-01,3.706905186756436210e-01,4.307400292151508103e-01,4.918033442999281135e-01,3.746055597295266382e-01,3.389801242209358190e-01,4.442642912797682420e-01,2.807294246886500311e-01,6.005813004245880160e-02,4.827553450530659429e-01
3.877939636294391867e-01,6.868038540978642637e-01,3.736552422145918984e-01,7.670412565869300092e-01,0.000000000000000000e+00,3.737791134485349276e-01,2.444252353412688095e-01,4.976636180376852181e-01,5.728184462902214946e-01,5.311506972193220655e-01,6.381248505171612795e-01
3.969342092735409500e-01,5.841960496569515993e-01,3.730923200236523352e-01,6.613997915475610112e-01,2.459016721499640568e-01,3.719008264462809743e-01,2.409680502347903985e-01,7.086806737867776818e-01,3.754774786146692911e-01,5.329514030912601008e-01,5.957426978576030319e-01
3.711637932019423158e-01,4.990826851709846412e-01,3.770327753602292220e-01,6.117720077551235258e-01,1.639344480999760378e-01,3.771600300525920213e-01,2.671852984172164991e-01,9.218117107944265864e-01,5.325759306950090810e-01,1.594750371443163783e-01,5.937974052887351473e-01
3.683709416357231481e-01,5.472415516848767592e-01,3.752314243492226309e-01,5.175521676270878890e-01,2.786885450934543096e-01,3.788129226145754425e-01,3.306827829016762976e-01,5.933402211732446974e-01,4.119505040333057977e-01,2.219865055519845698e-01,4.880172441202990097e-01
3.775587927258878818e-01,4.354442764024981649e-01,3.698555174257499578e-01,1.834130056749956605e-01,2.404371905466315129e-01,3.709616829451539699e-01,4.157735936607094285e-01,3.239180606075962587e-01,6.841220603655058241e-01,1.121792395796189501e-01,2.504185857021785644e-01
4.430162810625535852e-01,6.566636211460603612e-01,3.812859639963898650e-01,7.132170232234810170e-01,1.639344480999760378e-01,3.784122201352366210e-01,2.792855219006045164e-01,8.309796200123450438e-01,6.578880216860030217e-01,6.277164335007986429e-01,6.057562278770700637e-01
3.606112539274493045e-01,3.182414374451991712e-01,3.607549420055605194e-01,3.945591787814090590e-01,8.743170565332054889e-02,3.615702479338842590e-01,2.143906647562368040e-01,7.703900902594711386e-01,6.736793930256004259e-01,1.785932501775376324e-01,4.919875919835079436e-01
3.637246500999714582e-01,4.444372646235812407e-01,3.721916445181491229e-01,5.576193217953171466e-01,0.000000000000000000e+00,3.751314800901577873e-01,4.454624214698572615e-01,5.314373361712707577e-01,2.892873179233039771e-01,1.239425655517170100e-01,5.730686555457074061e-01
3.641816623821765297e-01,4.324138445611023229e-01,3.720290238028158836e-01,4.308677500146740336e-01,2.841530433732917804e-01,3.748434748309541487e-01,3.125612156114641049e-01,5.622814358916481403e-01,2.191261939388642332e-01,1.175746488956570523e-01,4.681496141583803006e-01
4.020375130914977113e-01,6.488665110931299829e-01,3.792844641239874193e-01,6.587724380521177148e-01,5.136612373607947202e-01,3.765589782118707318e-01,2.458080903901878056e-01,5.163030151733566386e-01,3.143497692857026848e-01,3.866880978506380684e-01,5.619708495777062662e-01
4.123583737979624741e-01,6.441488405596416111e-01,3.732799607539655229e-01,6.623850491083521641e-01,4.262295650599376984e-01,3.726145755071374466e-01,2.006914328012785464e-01,9.621918721090938487e-02,5.576382991485382412e-01,5.934840121036385474e-01,5.674241254646483767e-01
3.873179091688089271e-01,4.730376698361238308e-01,3.629597205867404197e-01,6.641366114230786710e-01,3.934426754399424908e-01,3.627911344853493314e-01,8.236819981052057038e-02,6.481539563467857423e-01,1.418673941165669028e-01,5.717567366201412593e-01,6.522363363022536387e-01
3.671141578596591737e-01,6.706853563927361872e-01,3.651363530583733863e-01,7.385783004762062065e-01,5.136612373607947202e-01,3.687077385424492593e-01,2.713915366022450204e-01,5.257183158752973817e-01,2.462940923873033761e-01,5.359297442415691393e-01,6.210954842724527580e-01
3.464343520898790496e-01,2.630062150972425350e-01,3.680260203051963774e-01,3.659319696453151027e-01,1.836065818719731513e-01,3.728024042073628808e-01,2.426966375109338436e-01,1.632594289981983415e-01,3.351330750475307596e-01,5.066646821148257374e-02,4.938531743800720353e-01
