6.487141764808371791e-01,3.629061395754817898e-01,6.487011472252407485e-01,3.882334893394911446e-01,6.486839560257584569e-01,6.487021891546903563e-01,6.591235198685447827e-01,4.825038900118362450e-01,4.785241779372542137e-01,1.211937157045032409e-01,4.734990856892078992e-01
1.159600333328178606e-01,2.685994762936461111e-01,1.159652517599129296e-01,5.950666445758185930e-01,1.160744965981081456e-01,1.159662597218533986e-01,6.932470808517421368e-02,8.624443590416334959e-02,4.245594184160734752e-01,2.064675489403016984e-01,6.699818033448798893e-01
8.592063369468286305e-02,8.239608952072396963e-01,8.590096033538331677e-02,6.551248804536584647e-01,8.597347261351881431e-02,8.590096367387139997e-02,6.242816119843190847e-01,6.435946167641194704e-02,7.830396066756200035e-01,3.191800831697765295e-01,5.246816558667017905e-01
3.440929233557566969e-01,4.572127602223228227e-01,3.439652237177571736e-01,5.705530865445259669e-01,3.440313380516286101e-01,3.439638613265345035e-01,5.140086307303428637e-01,2.560856457029359046e-01,5.057818544965237972e-01,6.585686488117563631e-01,5.850818816201186490e-01
3.962438207170287940e-01,4.572127602223228227e-01,3.961288236744130997e-01,6.581890378027608346e-01,3.961927099221242976e-01,3.961286022315843591e-01,5.822557526794958083e-01,2.948320598353468824e-01,4.950439686730812028e-01,8.641335316292140245e-01,6.544572435216611250e-01
1.715960376999407233e-01,4.446385810864061927e-01,1.715867270246634879e-01,5.694806183816587541e-01,1.716033220363292477e-01,1.715866656508268639e-01,5.226293198185116839e-01,1.276234836117229876e-01,5.616739604692642107e-01,1.934809468091987228e-01,5.885991499010585493e-01
6.309121369107451027e-01,2.067761339799889519e-01,6.309134094019197558e-01,3.906848357916294923e-01,6.308844752934474887e-01,6.309141639168861504e-01,6.063217553552373573e-01,4.692300024746109410e-01,3.791298678601655592e-01,9.062025156779371371e-02,5.296543516298313214e-01
1.917575195236990993e-02,4.582606546715601858e-01,1.915292192419938699e-02,4.191818470024373244e-01,1.917393993538909006e-02,1.914818774663575376e-02,4.066092563528793669e-01,1.441640613976398477e-02,5.693832790490702678e-01,1.966372379502660250e-01,4.648877990101987767e-01
2.223013307889379064e-01,5.571079238762224328e-01,2.222724944040410100e-01,5.906235715331872305e-01,2.223214815420398449e-01,2.222727538892887711e-01,4.734195529413636194e-01,1.653944809873317823e-01,6.453743702012779693e-01,5.188076699481241061e-01,5.662826321680127784e-01
5.436272068867755713e-01,5.075096046676208505e-01,5.434401814574644218e-01,5.913896108711982347e-01,5.434678028998456423e-01,5.434369512798078450e-01,5.434626956275603327e-01,4.044641597466999694e-01,5.536893787013525969e-01,8.182429135893636296e-01,5.841116114373767765e-01
3.146869421046933901e-01,4.470835686540901577e-01,3.146732513687034438e-01,3.120882497068013794e-01,3.147549996556581742e-01,3.146717753967848696e-01,7.065373756224349044e-01,2.340511539185008705e-01,5.613986636732277713e-01,1.382956045025420522e-01,3.839902954629390019e-01
5.407478199623702020e-01,3.929445156143245299e-01,5.407568933109060394e-01,4.296001185164701752e-01,5.407188509372328200e-01,5.407617129977629888e-01,6.490661369576293804e-01,4.021951222022048245e-01,5.206497300138368534e-01,9.711415207282916850e-02,4.958156552389652583e-01
7.459073687466173663e-02,6.502794143581778208e-01,7.456423801850492472e-02,7.380496276021323299e-01,7.463404262416351020e-02,7.456474112492363082e-02,4.961386387194881564e-01,5.547953730930201000e-02,7.252202130698237603e-01,5.017697148076166735e-01,6.506367722879593529e-01
1.614012044970231097e-01,1.900105049521072509e-01,1.614010089287680749e-01,7.228435845142403560e-01,1.614322039721468316e-01,1.614023543522000170e-01,1.361350485184829040e-01,1.200393397313693211e-01,3.650881179970495438e-01,2.427567665833216537e-01,7.984233231670212483e-01
3.474854506559447720e-01,4.346839675352807131e-01,3.474899733226579635e-01,3.589704341164270396e-01,3.475018899042829346e-01,3.474926548479449484e-01,5.357399949872252432e-01,2.584380041432890462e-01,5.567179795555630140e-01,1.274593330053701845e-01,4.254093470302739433e-01
1.548984939488131374e-01,4.914425435147828924e-01,1.547652643511966408e-01,4.939482083473265561e-01,1.547659954635943746e-01,1.547622320461854162e-01,6.842672182975415573e-01,1.154502497580980336e-01,4.724669090129713922e-01,4.845211464346154129e-01,5.125530861033085195e-01
8.832484686017681996e-01,3.293748388847232977e-01,8.832427036543835097e-01,3.513099425551047261e-01,8.832382654108263953e-01,8.832433477114677300e-01,6.203304628166095291e-01,6.569055642014005603e-01,4.705395961719853748e-01,1.156461223940414562e-01,4.559126850695677802e-01
2.673365121080440443e-01,3.880545404823099176e-01,2.673369033527357441e-01,5.984372588055441033e-01,2.674043021096736417e-01,2.673388073408710097e-01,7.000718588063081782e-01,1.988266066617879191e-01,5.200990692032592122e-01,1.466279347359303042e-01,6.311704185937705436e-01
6.186274903992371454e-01,3.573175112917277296e-01,6.186347939046674682e-01,5.598284142569917021e-01,6.186516390617176064e-01,6.186384051593013522e-01,6.005746292953089149e-01,4.600953231936131815e-01,4.953192990770483028e-01,1.392803951315016164e-01,6.112795985291490375e-01
2.959135372891054661e-01,8.442193636136949841e-01,2.958729143690168040e-01,6.834686445220258255e-01,2.958559549170252101e-01,2.958642124809010565e-01,4.989224248260473171e-01,2.206257552571695424e-01,8.339757653452330999e-01,4.484589613428120458e-01,5.400849004555383637e-01
1.660919783169669262e-01,2.273838863256427700e-01,1.660857835678844208e-01,5.612072925462630035e-01,1.661054181127531726e-01,1.660875952899583674e-01,1.921695275915806800e-01,1.235313030987975902e-01,3.906938121193006541e-01,2.500081379637562051e-01,6.574894137239153391e-01
2.825570418495322311e-01,5.183374493842405339e-01,2.824625906012233068e-01,5.976712101161011370e-01,2.823860903023669433e-01,2.824610790074141287e-01,4.791666789978441532e-01,2.103428322559103558e-01,5.517620994709402371e-01,8.299966348555467555e-01,5.853244528681207370e-01
2.020658951704940864e-01,2.137618980171844818e-01,2.020352191776481621e-01,4.030948245447232292e-01,2.020479650172760655e-01,2.020299755357637395e-01,7.981322191083657369e-01,1.502892206274418219e-01,3.785792070495879180e-01,8.964775026957347293e-02,5.370527450590565355e-01
3.406592953426635512e-02,5.305623445809586336e-01,3.403568296933139059e-02,6.131453889483094999e-01,3.401828053052902839e-02,3.403203578035930710e-02,5.093390688857468707e-01,2.643644200454080620e-02,5.996696236784118117e-01,4.383925260083629816e-01,5.933293151308969282e-01
4.927694012732287965e-02,2.334963552431759126e-01,4.927157878176990219e-02,6.694500096302825609e-01,4.927496234697312932e-02,4.926984222238796340e-02,-2.083331003663957404e-02,3.665056136912418772e-02,3.973017250541601708e-01,3.000788105907350456e-01,7.410552380031487640e-01
1.383645970256965341e-01,7.170800954278349071e-01,1.383085518132304292e-01,7.664317455353483188e-01,1.384440868975391759e-01,1.383003480761341719e-01,5.939296463323653352e-01,1.038485052342862508e-01,5.781938016183092444e-01,4.991117985056685580e-01,6.499090252332937467e-01
