6.468233504583815741e-01,2.354169363840022400e-01,1.603013855644273011e-01,4.609015038462915825e-02,2.532834265809514318e-01,8.361353956512118657e-02,7.987064494176232543e-01,6.712380480961175344e-01,6.696319489818085557e-01,1.846686901332456610e-01,3.643334909803391808e-02,4.506335226272462080e-02,2.532715789037408016e-01,4.805596972128967082e-02,2.719100937122618245e-01,6.192565258688396135e-01,4.739818821451142750e-01,2.080163862852175416e-01,4.005795685310769016e-01,2.055113489299436047e-01,6.576842457388916152e-01,2.253521126760563431e-01,2.533466962552776147e-01,4.219653179190751557e-01,4.491307147456535809e-02,2.532708079729519279e-01,5.432169433314015805e-02,7.817258128336452838e-01,6.716879339643104796e-01,6.409680080313008288e-01,4.626027239092533883e-02,1.808426860612648013e-01,2.133693299603409699e-01,8.710246271462895873e-01,7.790618346991686760e-01,6.576842457388916152e-01,2.222605713876331379e-01,1.903102092843671489e-01,1.506451588904096639e-01,6.256501249012202948e-01,7.320604769244098975e-01,3.625067056556461331e-01,3.409122385024796614e-02
6.426306630849841772e-01,1.584085547089133239e-01,9.409494615230507009e-02,6.616823181240372165e-02,4.419233329832385204e-02,2.354292759470908436e-01,7.227162489894907171e-01,5.984762464911601576e-01,5.984654992184099687e-01,4.030025404638135633e-01,4.296162421458009362e-02,6.329693323742890954e-02,4.409077537403487818e-02,4.776923959168755118e-02,6.325842262810058569e-01,7.482490560679189162e-01,5.020069927787609299e-01,4.303687210543659658e-01,1.378630578918965677e-01,6.752763234438627915e-01,4.288625808865100808e-01,1.408450704225352179e-01,4.416923187048798355e-02,2.716762829375722887e-01,6.296784449452696997e-02,4.408700848575722309e-02,4.527761877504588028e-02,5.847714859089432338e-01,4.074932170567786560e-01,3.040622560680950048e-01,7.595921666273386386e-02,3.232906948451129414e-02,6.784880401714237230e-01,7.031802120141341650e-01,5.050986126221885808e-01,4.288625808865100808e-01,6.392563980348089370e-01,6.335659829903634854e-01,6.190102865115368891e-01,1.629116117758102611e-01,4.835599247722375260e-01,4.239467102902283457e-01,5.458397394057578483e-02
6.170294913771964262e-01,2.706150738988474802e-02,3.197544916189452580e-01,2.666525979409439806e-02,2.668666716925661153e-01,8.769521015466352765e-02,4.486661277283749971e-01,3.409523798882361234e-01,3.917491931224734714e-01,2.428057167131013050e-01,1.781974190933045127e-02,2.591431977425595612e-02,2.668444422547566752e-01,4.968077359788480862e-02,4.106741291398003924e-01,4.474717149182868559e-01,4.663552621455802627e-01,2.106495924223959759e-01,1.854368026854573692e-01,4.741837577630678702e-01,4.320546865387635549e-01,1.971830985915493106e-01,2.669482425368934764e-01,2.658959537572254672e-01,2.573647778493248772e-02,2.668407279299977453e-01,5.266170578133255731e-02,6.649745365638477512e-01,6.492853676681340502e-01,3.382022223169409703e-01,2.664672011405655461e-02,1.905426694994213077e-01,4.793844035512835333e-01,4.911659699024732983e-01,4.840245186175218262e-01,4.320546865387635549e-01,1.425081031078480887e-01,1.287848812161725975e-01,1.515955774988707316e-01,4.306759098723675905e-01,4.525124170133110191e-01,4.883555982987584088e-01,2.809420765941736398e-01
9.655244718008145766e-01,6.281380604709865256e-01,9.072074331046700579e-02,6.155569959250972722e-02,3.105340777107156169e-01,1.303332587984797897e-01,7.720291026677443824e-01,7.504761787815688034e-01,6.235961427422960224e-01,2.640600854403787334e-01,5.347611647861631734e-02,5.986147508412598128e-02,3.104694319363168198e-01,5.264365179493069036e-02,7.674157462874454660e-01,8.059724624779508462e-01,7.338344499578188795e-01,1.872438705675835424e-01,4.545884027942149741e-01,9.995566523924126479e-02,1.709030618495073206e-01,2.816901408450704358e-01,3.104731906356587023e-01,4.971098265895954049e-01,5.956213779781083240e-02,3.104600920438363998e-01,5.208929593589317619e-02,7.208122274048378575e-01,6.450367172783313396e-01,2.815902979048663379e-01,6.245011270136879844e-02,2.222451454079225341e-01,1.088576568530184030e-01,8.224380547081271420e-01,7.624065438320901666e-01,1.709030618495073206e-01,3.546495235224677023e-01,3.172342996844852991e-01,4.060938912957069435e-01,2.625649913263088386e-01,1.902018265613922843e-01,6.377778213884723879e-01,6.392357487472105637e-03
6.510330811443958421e-01,1.247043466814193452e-01,1.524563981826486114e-01,1.719198283615461786e-01,5.607357401377999206e-02,1.408876933422931188e-01,7.663702506063054809e-01,6.895238063350319635e-01,7.025464319973804272e-01,4.534498613291870761e-01,4.954901695831363112e-02,1.705606889024138262e-01,5.603761280328451583e-02,5.476545475397642804e-02,1.578651662855145854e-01,4.171477046832665625e-01,1.241059699911822578e-01,6.664713443867580356e-01,4.240376878637516778e-01,4.516343637961830471e-01,7.163669670800341116e-01,2.816901677084507338e-02,5.605268809503555910e-02,1.965317919075144637e-01,1.701495090148099631e-01,5.602403915460374417e-02,4.401831711506076772e-02,5.827411528596857515e-01,5.322517639601387351e-01,5.336214698986694316e-01,2.096647071521440253e-01,4.003829694155677799e-02,4.570580369489813943e-01,8.215546624819787258e-01,7.957171670563798482e-01,7.163669670800341116e-01,1.333514367555045099e-01,1.179128380758048822e-01,7.081275467651540478e-02,1.724438857280823356e-01,8.134380251883488455e-01,5.813378322890194738e-03,7.087102204408790573e-02
6.227693765911165302e-01,9.686492988487563349e-02,9.488911259138449461e-02,1.406370118026578631e-02,7.658174972738791830e-02,7.621609504595738827e-02,4.227969910506061968e-01,3.165714774116490382e-01,3.613922634440878134e-01,4.445861528126328066e-01,6.342476859671644304e-03,1.358590405866944018e-02,7.657513922893269265e-02,5.155407730244121467e-02,6.230337337170915868e-01,6.478873261280424511e-01,6.494672143928337249e-01,4.139847241263633348e-01,3.379934039647248256e-01,5.274770445884684467e-01,6.477001364583800935e-01,1.126760563380281716e-01,7.659818168792234538e-02,0.000000000000000000e+00,1.343669510624634356e-02,7.657426012942375460e-02,5.649685174584107017e-02,4.741117045043088396e-01,3.279258636644262204e-01,2.660328295272762489e-01,1.413159704616973045e-02,5.467941391161905418e-02,5.321505870173630637e-01,4.611306342134273706e-01,4.626105198697394449e-01,6.477001364583800935e-01,2.047915851234836937e-01,1.927618410886388634e-01,1.963721170096828506e-01,3.076256499056650995e-01,7.053915330701436837e-01,6.813333756145012465e-01,9.200070592075759723e-02
6.378282892058034781e-01,5.297525688155153845e-02,3.082131393285651999e-01,5.130412062927400818e-01,6.757434984212447038e-01,5.615332885002999319e-02,4.955536604119643584e-01,3.958096080971000852e-01,4.550206239140592857e-01,8.013363982374001326e-02,2.098084588879129964e-01,5.132011126256859068e-01,6.757255993888288126e-01,3.836449134075081702e-02,2.769662731407956380e-01,3.900561853657369404e-01,4.307400292148216847e-01,5.236986634219092940e-02,1.498758301894856926e-01,4.339137855478933936e-01,2.807294246886500311e-01,4.788732394366197465e-01,6.757105193020684908e-01,5.202312138728324431e-01,5.131801352221507795e-01,6.757248541462260727e-01,4.705208929593140965e-02,6.903552487964124129e-01,7.311703124616453220e-01,3.389801242209358190e-01,5.127636182912562735e-01,4.825038900113599594e-01,4.395127261101567928e-01,5.406359345667843819e-01,5.081577553004432701e-01,2.807294246886500311e-01,6.530991424551033098e-02,8.889040726913843837e-02,6.005813004414414791e-02,3.457541110332975620e-01,3.055108296118014266e-01,4.233067103097560846e-01,1.626690433833388183e-01
6.321301653614558314e-01,1.546738157718003381e-01,9.470037443221220042e-02,1.602176632851481930e-01,1.291002515883667989e-01,9.913696480610667550e-02,7.607112998622473921e-01,6.605714294205500270e-01,7.770488226684391098e-01,1.553856634243168111e-01,7.046821160732381906e-02,1.588911970786033301e-01,1.290604380916632044e-01,4.289482738845862286e-02,8.073033154225626173e-01,8.322942896525145073e-01,7.670412565867953392e-01,2.194264346893725903e-01,3.543638235422509886e-01,4.883076678634490353e-01,5.728184462902214946e-01,8.450704225352113907e-02,1.290715154985301316e-01,0.000000000000000000e+00,1.587250482936253260e-01,1.290596088353257176e-01,4.579278763594629709e-02,7.482232726866600014e-01,6.543066585399768265e-01,2.444252353412688095e-01,1.975712729481571284e-01,9.297609968265546643e-02,4.933686195005975161e-01,5.768550158388692228e-01,5.584636571217183043e-01,5.728184462902214946e-01,4.827451402973420569e-01,4.459253575980915429e-01,5.311506972139904414e-01,5.476603119533880459e-01,6.202181211377748582e-01,5.965333456489416708e-01,5.606223334661496888e-02
6.213740016803451782e-01,1.142666775138650309e-01,1.190791596385866735e-01,4.471392753601344250e-01,2.119272183888641359e-01,1.347791974893510769e-01,7.065481002425222368e-01,6.651428573542230716e-01,5.704436553276286404e-01,1.181809054225923666e-01,9.896290791162759559e-02,4.457695577161999712e-01,2.118889614442250602e-01,5.321711205413492962e-02,4.932584274277226899e-01,7.953513591559884244e-01,4.569040911069591204e-01,2.153308260791354234e-01,5.144282083706884778e-01,2.236327339171173545e-01,2.964188956188493762e-01,1.549295882098591370e-01,2.118977736409409784e-01,0.000000000000000000e+00,4.455338457823567744e-01,2.118854265558384742e-01,5.334859759587828876e-02,5.401014323796293759e-01,3.955195763244494511e-01,2.850475216962173874e-01,4.727132164318090801e-01,1.522545202865265290e-01,2.313114833130767156e-01,6.183744504678443388e-01,6.084296541998774899e-01,2.964188956188493762e-01,2.998323783639837981e-01,3.251111951008751055e-01,2.667228888673859322e-01,3.136915077913475791e-01,3.300947836300971439e-01,3.934400705964005152e-01,7.769242378591040277e-02
7.779588036916300631e-01,1.349131871853442299e-01,6.089115560795167748e-02,5.945543982353806989e-02,1.869482831364103759e-01,1.542815512217003970e-01,6.863378156261923380e-01,6.080000546875314882e-01,6.398309709933847067e-01,2.305222078861409729e-01,4.630599283832173563e-02,5.655679571850380505e-02,1.867895130490702105e-01,4.794127766945877056e-02,4.971910114276933967e-01,5.706149512344325103e-01,4.531820136706480873e-01,2.510240713063982554e-01,4.422915025944163664e-02,5.582387055274942167e-01,3.679383821936643706e-01,1.971830985915493106e-01,1.868422936501185072e-01,4.508670520231214396e-01,5.616649227302006331e-02,1.867764604776351867e-01,4.195764167143067880e-02,4.172589091033638287e-01,4.623406484987251375e-01,1.996542466710307107e-01,7.182867383872404421e-01,1.341113698774892282e-01,5.626079962244141530e-01,5.989398214925794051e-01,5.312712777605423931e-01,3.679383821936643706e-01,3.782237006551177894e-01,3.190630580264998684e-01,3.771646880042798244e-01,3.041594453995606351e-01,3.655529670401205244e-01,3.565333985448890797e-01,6.514331258966324367e-02
